UID,N,ADEP,ADES,START,STOP,ARR,RWY
3c65c7-DLH7C-2020-05-02-0,3502,LSZH,EDDF,2020-05-02T08:50:35Z,2020-05-02T09:48:56Z,FALSE,NA
3c65c7-DLH8CN-2020-05-02-0,3262,EDDF,LSZH,2020-05-02T07:15:22Z,2020-05-02T08:09:43Z,TRUE,14
3c65c9-DLH4PN-2020-05-02-0,3007,EDDF,LSZH,2020-05-02T13:00:18Z,2020-05-02T13:50:24Z,TRUE,28
3c65c9-DLH9C-2020-05-02-0,3129,LSZH,EDDF,2020-05-02T16:04:05Z,2020-05-02T16:56:13Z,FALSE,NA
40731c-BAW708-2020-05-02-0,2108,EGLL,LSZH,2020-05-02T12:35:34Z,2020-05-02T13:40:28Z,TRUE,28
40731c-BAW709-2020-05-02-0,2245,LSZH,EGLL,2020-05-02T14:48:18Z,2020-05-02T16:09:08Z,FALSE,NA
44045e-GDK1-2020-05-02-0,2525,UUWW,LSZH,2020-05-02T08:03:12Z,2020-05-02T11:16:58Z,TRUE,14
44045e-GDK1-2020-05-02-1,1872,LSZH,LOWW,2020-05-02T11:53:06Z,2020-05-02T12:51:55Z,FALSE,NA
440633-OEFLH-2020-05-02-0,2396,LOWW,LSZH,2020-05-02T13:24:47Z,2020-05-02T14:30:59Z,TRUE,28
440633-OEFLH-2020-05-02-1,1878,LSZH,LOWW,2020-05-02T15:21:03Z,2020-05-02T16:21:21Z,FALSE,NA
4855d2-KLM57C-2020-05-02-0,2191,EHAM,LSZH,2020-05-02T07:46:14Z,2020-05-02T08:44:54Z,TRUE,14
4855d2-KLM94F-2020-05-02-0,2264,LSZH,EHAM,2020-05-02T09:50:00Z,2020-05-02T10:57:17Z,FALSE,NA
49410c-NJE892F-2020-05-02-0,2491,LSZH,EHAM,2020-05-02T12:14:39Z,2020-05-02T13:27:10Z,FALSE,NA
4b1616-SWR7326-2020-05-02-0,2545,LSZH,EGLL,2020-05-02T04:09:58Z,2020-05-02T05:35:12Z,FALSE,NA
