UID,ARR,RWY,THR_TIME,C40_TIME,C40_BRG,C40_LAT,C40_LON,C40_ALT,C40_DIST,C40_OFFSET,C50_TIME,C50_BRG,C50_LAT,C50_LON,C50_ALT,C50_DIST,C50_OFFSET,C100_TIME,C100_BRG,C100_LAT,C100_LON,C100_ALT,C100_DIST,C100_OFFSET
06a070-QTR8862-2020-05-06-0,TRUE,14,2020-05-06T18:12:31Z,2020-05-06T17:58:39Z,66.49778497618183,47.72344556905455,9.453101524939903,15900,74097.90620349393,17.906203493927023,2020-05-06T17:56:55Z,70.85268535715744,47.73070771815413,9.712688739483172,20825,92553.57652383237,46.42347616763436,2020-05-06T17:49:37Z,82.64301477733426,47.67105102539062,10.99346923828125,31000,185205.4198160518,5.419816051813541
06a0e8-QTR3ML-2020-05-06-0,TRUE,14,2020-05-06T12:22:31Z,2020-05-06T12:08:20Z,70.7063493521427,47.67819213867188,9.4802398681640625,14825,74185.2371095921,105.23710959209711,2020-05-06T12:06:47Z,74.94572001597021,47.67388916015625,9.7375946044921875,18200,92527.1049215436,72.8950784563931,2020-05-06T12:00:01Z,84.64269716880415,47.61334952661547,11.00175123948317,36975,185213.45065113044,13.45065113043529
3c506c-DCS101-2020-05-06-0,TRUE,14,2020-05-06T14:47:45Z,2020-05-06T14:37:16Z,10.018782701826126,48.11366271972656,8.72039794921875,13000,74118.27120105851,38.27120105850918,2020-05-06T14:35:29Z,16.249557990356323,48.25643920898438,8.894841120793268,13000,92580.16268526732,19.83731473267835,NA,NA,NA,NA,NA,NA,NA
3c64a3-DLH4PN-2020-05-06-0,TRUE,14,2020-05-06T13:29:13Z,2020-05-06T13:18:58Z,353.87182675962185,48.119384765625,8.4423065185546875,14000,74048.15242128391,31.84757871608599,2020-05-06T13:17:01Z,356.8071750946609,48.28875732421875,8.478910006009615,14900,92623.25396271267,23.253962712668,2020-05-06T13:09:00Z,0.04350655734180009,49.12142944335938,8.549898587740383,23000,185172.17198443212,27.828015567880357
3c65c7-DLH8CN-2020-05-06-0,TRUE,14,2020-05-06T07:58:20Z,2020-05-06T07:47:49Z,357.9290021459709,48.12272411281779,8.512221116286057,13050,74045.11431647021,34.885683529792004,2020-05-06T07:45:59Z,358.5539192536292,48.28919491525424,8.51671720805921,15225,92557.67216410128,42.32783589871542,2020-05-06T07:38:05Z,359.45757358214814,49.12101745605469,8.524334247295672,22500,185134.55207319697,65.44792680302635
3cd35b-EFD3P-2020-05-06-0,TRUE,14,2020-05-06T13:54:55Z,2020-05-06T13:44:56Z,0.7977567996956054,48.12300109863281,8.5617828369140625,14525,74034.75977703203,45.24022296797193,2020-05-06T13:43:14Z,2.712063224788267,48.28962707519531,8.606731708233172,17900,92680.10806657247,80.10806657247304,2020-05-06T13:36:01Z,6.53820292539308,49.11172485351562,8.832866962139422,32125,185296.8449636075,96.84496360749472
3cdd18-LHB1-2020-05-06-0,TRUE,14,2020-05-06T12:15:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440864-GAC845L-2020-05-06-0,TRUE,14,2020-05-06T12:48:26Z,2020-05-06T12:38:34Z,308.7785462869753,47.87492655091366,7.777404785156249,15900,74103.42387162744,23.423871627441258,2020-05-06T12:36:43Z,307.6249581873711,47.96616893703654,7.56817157451923,19000,92661.15547077126,61.155470771263936,2020-05-06T12:28:00Z,308.12559364110916,48.48531949318061,6.592736495168585,32950,185228.32388955372,28.32388955372153
4409aa-GAC130P-2020-05-06-0,TRUE,14,2020-05-06T11:23:47Z,2020-05-06T11:10:27Z,65.22235483260545,47.737060546875,9.4445343017578125,20000,74122.79471110749,42.79471110749,2020-05-06T11:08:31Z,69.61675860286516,47.7478854939089,9.705082820012018,20000,92649.4474112955,49.447411295506754,2020-05-06T10:59:24Z,76.7113539397302,47.84024047851562,10.95041656494141,30825,185111.32713094965,88.67286905035144
4852f6-KLM57C-2020-05-06-0,TRUE,14,2020-05-06T08:53:38Z,2020-05-06T08:43:00Z,358.691414611272,48.12295687400688,8.525390625,13175,74041.97060342878,38.02939657121897,2020-05-06T08:41:05Z,359.7135310428978,48.29003285553495,8.541797838712993,15150,92622.63147668472,22.631476684720838,2020-05-06T08:32:32Z,0.045021894057128975,49.12192134533898,8.549965306332236,28875,185226.93406237694,26.934062376938527
49130a-NJE902B-2020-05-06-0,TRUE,14,2020-05-06T16:12:11Z,2020-05-06T16:01:32Z,283.3484468124867,47.61167364605402,7.588735727163461,15775,74096.13918319777,16.139183197767125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4b088c-HBDGE-2020-05-06-0,TRUE,28,2020-05-06T09:33:16Z,2020-05-06T09:11:34Z,236.7811839700987,47.09349060058594,7.727577209472656,3750,74067.17766873325,12.82233126675419,2020-05-06T09:07:29Z,236.40296648446912,46.9976806640625,7.527626037597656,3775,92603.7681831328,3.768183132793638,2020-05-06T08:47:33Z,235.44251479571625,46.51415808726165,6.539131164550781,3900,185223.99125795756,23.991257957561174
4b088c-HBDGE-2020-05-06-2,TRUE,10,2020-05-06T17:41:45Z,2020-05-06T17:25:07Z,235.52593695540116,47.08126831054688,7.739387512207031,4250,74089.99821053648,9.998210536476108,2020-05-06T17:20:58Z,234.29754968078552,46.97273254394531,7.553855895996094,4250,92566.12097804826,33.87902195173956,2020-05-06T17:00:13Z,235.02158011236907,46.5042310287911,6.549775166289238,4325,185201.72820008852,1.7282000885170419
4b1543-CAZ101-2020-05-06-1,TRUE,14,2020-05-06T18:55:13Z,2020-05-06T18:41:15Z,75.6327219869276,47.62326049804688,9.50372314453125,15825,74138.97136581739,58.97136581738596,2020-05-06T18:39:44Z,79.77272007283233,47.60566840737552,9.760225736177883,19475,92581.7950920848,18.204907915205695,2020-05-06T18:32:59Z,91.46295686035978,47.41554906812765,11.00541334885817,37325,185088.1793430744,111.82065692561446
