UID,N,ADEP,ADES,START,STOP,ARR,RWY
04014c-ETH700-2020-03-27-0,2657,NA,EGLL,2020-03-27T02:36:15Z,2020-03-27T06:10:27Z,TRUE,09R
060035-MAU42-2020-03-27-0,2515,NA,EGLL,2020-03-27T02:43:48Z,2020-03-27T06:19:31Z,TRUE,09R
06a120-QTR4LA-2020-03-27-0,2381,OTHH,EGLL,2020-03-27T08:59:55Z,2020-03-27T12:47:47Z,TRUE,09L
06a120-QTR7PR-2020-03-27-0,1791,EGLL,OTHH,2020-03-27T15:11:46Z,2020-03-27T18:47:53Z,FALSE,NA
06a149-QTR010-2020-03-27-0,1801,EGLL,OTHH,2020-03-27T09:13:20Z,2020-03-27T12:50:21Z,FALSE,NA
06a149-QTR5DR-2020-03-27-0,3330,OTHH,EGLL,2020-03-27T02:14:45Z,2020-03-27T06:17:52Z,TRUE,09R
06a2b3-QTR1RJ-2020-03-27-0,1839,EGLL,OTHH,2020-03-27T21:57:03Z,2020-03-27T23:59:59Z,FALSE,NA
06a2b3-QTR5CF-2020-03-27-0,2272,OTHH,EGLL,2020-03-27T15:57:47Z,2020-03-27T19:39:59Z,TRUE,09R
06a2b5-QTR1QL-2020-03-27-0,1793,EGLL,OTHH,2020-03-27T14:39:00Z,2020-03-27T18:19:56Z,FALSE,NA
06a2b5-QTR1VU-2020-03-27-0,2289,OTHH,EGLL,2020-03-27T08:06:41Z,2020-03-27T11:52:49Z,TRUE,09L
30006a-AZA205-2020-03-27-0,1899,EGLL,LIRF,2020-03-27T14:26:24Z,2020-03-27T16:28:17Z,FALSE,NA
30006a-AZA206-2020-03-27-0,2277,LIRF,EGLL,2020-03-27T10:40:58Z,2020-03-27T12:41:53Z,TRUE,09R
343488-IBE3171-2020-03-27-0,1742,EGLL,LEMD,2020-03-27T18:50:35Z,2020-03-27T20:30:57Z,FALSE,NA
343488-IBE3172-2020-03-27-0,2132,LEMD,EGLL,2020-03-27T15:07:59Z,2020-03-27T16:47:54Z,TRUE,09R
345692-IBE31AA-2020-03-27-0,2149,LEMD,EGLL,2020-03-27T07:20:11Z,2020-03-27T09:03:46Z,TRUE,09L
345692-IBE31CM-2020-03-27-0,1767,EGLL,LEMD,2020-03-27T10:42:08Z,2020-03-27T12:26:23Z,FALSE,NA
392af1-AFR178L-2020-03-27-0,2313,EGLL,LFPG,2020-03-27T14:51:56Z,2020-03-27T15:30:28Z,FALSE,NA
392af1-AFR48VR-2020-03-27-0,2557,LFPG,EGLL,2020-03-27T12:54:06Z,2020-03-27T13:36:42Z,TRUE,09R
3c542d-BCS2217-2020-03-27-0,1852,EGLL,EDDP,2020-03-27T22:51:19Z,2020-03-27T23:59:59Z,FALSE,NA
