UID,N,ADEP,ADES,START,STOP,ARR,RWY
01012b-MSR777-2021-05-29-0,2237,NA,EGLL,2021-05-29T09:38:36Z,2021-05-29T12:36:26Z,TRUE,09R
040141-ETH700-2021-05-29-0,2490,NA,EGLL,2021-05-29T12:10:15Z,2021-05-29T14:51:18Z,TRUE,09R
04c119-KQA2100-2021-05-29-0,2426,HKJK,EGLL,2021-05-29T10:37:57Z,2021-05-29T13:23:29Z,TRUE,09R
04c119-KQA2101-2021-05-29-0,1819,EGLL,HKJK,2021-05-29T20:14:58Z,2021-05-29T23:34:11Z,FALSE,NA
06a062-QTR3FR-2021-05-29-0,1773,EGLL,OTHH,2021-05-29T15:11:05Z,2021-05-29T18:39:15Z,FALSE,NA
06a062-QTR6CF-2021-05-29-0,2297,OTHH,EGLL,2021-05-29T08:49:00Z,2021-05-29T12:45:29Z,TRUE,09R
06a070-QTR015-2021-05-29-0,2418,OTHH,EGLL,2021-05-29T15:09:36Z,2021-05-29T19:05:28Z,TRUE,09R
06a070-QTR7AR-2021-05-29-0,1784,EGLL,OTHH,2021-05-29T20:32:57Z,2021-05-29T23:59:59Z,FALSE,NA
06a0a3-A7MED-2021-05-29-0,2626,OTBD,EGLL,2021-05-29T09:47:21Z,2021-05-29T13:58:21Z,TRUE,09R
06a0a3-A7MED-2021-05-29-1,1895,EGLL,OTBD,2021-05-29T16:07:03Z,2021-05-29T19:46:10Z,FALSE,NA
06a1bc-QTR004-2021-05-29-0,1843,EGLL,OTHH,2021-05-29T14:37:21Z,2021-05-29T18:07:21Z,FALSE,NA
06a1bc-QTR2GP-2021-05-29-0,2492,OTHH,EGLL,2021-05-29T08:15:49Z,2021-05-29T12:10:40Z,TRUE,09R
06a1be-QTR488Y-2021-05-29-0,1717,EGLL,EFHK,2021-05-29T12:50:38Z,2021-05-29T15:13:24Z,FALSE,NA
06a1be-QTR8866-2021-05-29-0,2343,OTHH,EGLL,2021-05-29T06:57:48Z,2021-05-29T10:49:27Z,TRUE,09R
06a2c7-QTR09L-2021-05-29-0,2653,OTHH,EGLL,2021-05-29T01:51:27Z,2021-05-29T05:56:28Z,TRUE,09R
06a2c7-QTR6HB-2021-05-29-0,1718,EGLL,OTHH,2021-05-29T07:35:06Z,2021-05-29T11:07:16Z,FALSE,NA
06a2ea-QTR11HW-2021-05-29-0,2098,EGLL,EIDW,2021-05-29T15:37:10Z,2021-05-29T16:23:57Z,FALSE,NA
06a2ea-QTR42BC-2021-05-29-0,2499,OTHH,EGLL,2021-05-29T10:19:12Z,2021-05-29T14:16:49Z,TRUE,09R
344345-IBE3161-2021-05-29-0,1955,EGLL,LEMD,2021-05-29T15:38:32Z,2021-05-29T17:26:31Z,FALSE,NA
344345-IBE3174-2021-05-29-0,2566,LEMD,EGLL,2021-05-29T12:02:47Z,2021-05-29T13:53:58Z,TRUE,09R
34604e-IBE3163-2021-05-29-0,1835,EGLL,LEMD,2021-05-29T09:59:11Z,2021-05-29T11:44:29Z,FALSE,NA
34604e-IBE3166-2021-05-29-0,2171,LEMD,EGLL,2021-05-29T14:35:35Z,2021-05-29T16:18:53Z,TRUE,09R
34604e-IBE3167-2021-05-29-0,1812,EGLL,LEMD,2021-05-29T17:58:05Z,2021-05-29T19:43:59Z,FALSE,NA
34604e-IBE31PL-2021-05-29-0,2242,LEMD,EGLL,2021-05-29T05:57:18Z,2021-05-29T07:44:06Z,TRUE,09R
392ae7-AFR38MM-2021-05-29-0,2626,LFPG,EGLL,2021-05-29T08:45:57Z,2021-05-29T09:29:42Z,TRUE,09R
392ae7-AFR99JZ-2021-05-29-0,2332,EGLL,LFPG,2021-05-29T11:11:13Z,2021-05-29T11:50:04Z,FALSE,NA
3946ea-AFR88CE-2021-05-29-0,2283,EGLL,LFPG,2021-05-29T05:32:19Z,2021-05-29T06:10:21Z,FALSE,NA
3991ea-AFR15AZ-2021-05-29-0,2634,LFPG,EGLL,2021-05-29T19:11:14Z,2021-05-29T19:55:07Z,TRUE,09R
3991ea-AFR25UH-2021-05-29-0,2761,LFPG,EGLL,2021-05-29T14:20:49Z,2021-05-29T15:06:49Z,TRUE,09R
3991ea-AFR37CD-2021-05-29-0,2491,EGLL,LFPG,2021-05-29T16:45:29Z,2021-05-29T17:26:59Z,FALSE,NA
3c1baf-BCS6756-2021-05-29-0,1802,EGLL,LIMC,2021-05-29T21:32:31Z,2021-05-29T22:59:02Z,FALSE,NA
3c1baf-BCS6788-2021-05-29-0,2508,ESSA,EGLL,2021-05-29T16:19:30Z,2021-05-29T18:24:26Z,TRUE,09R
3c5422-BCS13G-2021-05-29-0,2233,EDDF,EGLL,2021-05-29T18:34:18Z,2021-05-29T19:52:12Z,TRUE,09R
3c5422-BCS6717-2021-05-29-0,1966,EGLL,EDDF,2021-05-29T15:28:30Z,2021-05-29T16:30:35Z,FALSE,NA
3c5422-BCS6740-2021-05-29-0,2792,EBBR,EGLL,2021-05-29T13:04:49Z,2021-05-29T13:51:20Z,TRUE,09R
3c6542-DLH5XL-2021-05-29-0,2295,EDDF,EGLL,2021-05-29T19:49:01Z,2021-05-29T20:53:01Z,TRUE,09R
3c6543-DLH2U-2021-05-29-0,1738,EGLL,EDDF,2021-05-29T05:35:15Z,2021-05-29T06:42:51Z,FALSE,NA
3c65c1-DLH6H-2021-05-29-0,1879,EGLL,EDDF,2021-05-29T16:40:53Z,2021-05-29T17:41:08Z,FALSE,NA
3c65c1-DLH914-2021-05-29-0,2634,EDDF,EGLL,2021-05-29T14:11:32Z,2021-05-29T15:29:26Z,TRUE,09R
3c65d1-DLH1U-2021-05-29-0,1785,EGLL,EDDF,2021-05-29T14:47:31Z,2021-05-29T15:47:56Z,FALSE,NA
3c65d1-DLH908-2021-05-29-0,2466,EDDF,EGLL,2021-05-29T12:19:47Z,2021-05-29T13:27:56Z,TRUE,09R
3c65d5-DLH2AC-2021-05-29-0,2462,EDDM,EGLL,2021-05-29T07:05:27Z,2021-05-29T08:38:05Z,TRUE,09R
3c65d5-DLH6RP-2021-05-29-0,1894,EGLL,EDDM,2021-05-29T09:47:06Z,2021-05-29T11:06:52Z,FALSE,NA
3c66e3-DLH6U-2021-05-29-0,1850,EGLL,EDDF,2021-05-29T09:15:38Z,2021-05-29T10:19:22Z,FALSE,NA
3c66e3-DLH900-2021-05-29-0,2491,EDDF,EGLL,2021-05-29T07:01:54Z,2021-05-29T08:14:58Z,TRUE,09R
4005ba-BAW116-2021-05-29-0,2104,KJFK,EGLL,2021-05-29T04:55:10Z,2021-05-29T06:18:46Z,TRUE,09R
4005ba-BAW173-2021-05-29-0,1856,EGLL,KJFK,2021-05-29T10:41:04Z,2021-05-29T12:07:07Z,FALSE,NA
4005bb-BAW82-2021-05-29-0,2465,NA,EGLL,2021-05-29T11:19:26Z,2021-05-29T13:37:53Z,TRUE,09R
