UID,ARR,RWY,THR_TIME,C40_TIME,C40_BRG,C40_LAT,C40_LON,C40_ALT,C40_DIST,C40_OFFSET,C50_TIME,C50_BRG,C50_LAT,C50_LON,C50_ALT,C50_DIST,C50_OFFSET,C100_TIME,C100_BRG,C100_LAT,C100_LON,C100_ALT,C100_DIST,C100_OFFSET
00b1f9-SAA234-2019-03-05-0,TRUE,27L,2019-03-05T06:22:28Z,2019-03-05T05:53:31Z,125.08524259400195,51.08843994140625,0.4078303156672297,14675,74011.86689932432,68.13310067568091,2019-03-05T05:51:23Z,127.06281601596464,50.96934690313824,0.597686767578125,18050,92582.81006950542,17.189930494583678,2019-03-05T05:41:29Z,134.07772155335323,50.31303405761719,1.433354427939967,35075,185235.6321402268,35.63214022680768
01012a-MSR777-2019-03-05-0,TRUE,27R,2019-03-05T12:32:54Z,2019-03-05T12:10:40Z,73.84196584395659,51.65565490722656,0.5654989706503378,13200,74024.29495729564,55.705042704357766,2019-03-05T12:08:40Z,76.74454841091227,51.66119384765625,0.8396375501478041,16750,92530.21095282676,69.78904717323894,2019-03-05T11:58:16Z,86.5875293636052,51.56964111328125,2.207361169763514,29550,185213.71894544503,13.718945445027202
0101bc-MSR779-2019-03-05-0,TRUE,27L,2019-03-05T21:18:42Z,2019-03-05T20:54:14Z,123.61746760169814,51.10240173339844,0.4235674883868243,15625,74031.84637052545,48.153629474545596,2019-03-05T20:51:49Z,125.58458919854041,50.98672485351562,0.61798095703125,17650,92565.48692998357,34.51307001642999,2019-03-05T20:43:35Z,128.86513275471282,50.42678833007812,1.594029476768092,32975,185170.99134613352,29.00865386647638
020065-RAM804-2019-03-05-0,TRUE,27L,2019-03-05T17:56:47Z,2019-03-05T17:40:42Z,214.83219281951116,50.92507572497352,-1.067733764648438,14000,73982.9564954689,97.04350453110237,2019-03-05T17:39:14Z,214.49693115757034,50.78448486328125,-1.213246938344582,17725,92673.72598745035,73.72598745035066,2019-03-05T17:32:22Z,207.78072503406736,49.99780169988082,-1.687960238070104,32975,185308.32242153058,108.32242153058178
02a18c-TAR790-2019-03-05-0,TRUE,27L,2019-03-05T15:59:12Z,2019-03-05T15:37:45Z,125.15172035792142,51.08729553222656,0.408275707347973,15025,74111.13550325032,31.135503250319744,2019-03-05T15:35:31Z,127.06936233569905,50.96928405761719,0.5975671716638513,17975,92580.41340600078,19.586593999221805,2019-03-05T15:25:15Z,132.3934847225422,50.34852625960011,1.487459749788851,31525,185259.02839296736,59.02839296736056
04014b-ETH700-2019-03-05-0,TRUE,27L,2019-03-05T06:25:20Z,2019-03-05T05:56:08Z,125.1802903327548,51.08679819915254,0.408477783203125,14575,74154.79136784235,74.79136784235016,2019-03-05T05:54:00Z,127.07143395922327,50.96896362304688,0.5981610272381757,18000,92635.15515978135,35.15515978135227,2019-03-05T05:43:46Z,130.82065001244848,50.3829345703125,1.535845304790296,33425,185216.29033701427,16.290337014273973
04c11a-KQA100-2019-03-05-0,TRUE,27L,2019-03-05T15:50:43Z,2019-03-05T15:25:53Z,78.49686656264043,51.60334182997881,0.586700439453125,14750,74097.44995881422,17.449958814220736,2019-03-05T15:23:03Z,81.41092649912798,51.59486932269597,0.8606719970703125,16550,92626.09671369105,26.096713691047626,2019-03-05T15:12:10Z,84.9275622774876,51.61770629882812,2.202907252956081,31750,185204.63069353803,4.630693538027117
06a0e4-QTR001-2019-03-05-0,TRUE,27L,2019-03-05T17:28:54Z,2019-03-05T17:12:05Z,76.02975871000018,51.63136627714513,0.5773162841796875,11975,74129.83615044234,49.836150442337384,2019-03-05T17:09:38Z,79.57247579167404,51.62104797363281,0.8526281408361487,14425,92532.27581868638,67.72418131362065,2019-03-05T16:58:48Z,81.80364622103377,51.70775849940413,2.188186645507812,30175,185169.8753572278,30.1246427721926
06a101-QTR007-2019-03-05-0,TRUE,27R,2019-03-05T13:13:34Z,2019-03-05T12:51:01Z,72.01047935601218,51.67619608216366,0.556793212890625,13975,74104.52256796391,24.52256796391157,2019-03-05T12:48:16Z,74.31400175844459,51.69537560414459,0.8261871337890625,15350,92547.35555628236,52.64444371763966,2019-03-05T12:36:44Z,79.24589529011797,51.7811279296875,2.171729835304054,32250,185246.3789920786,46.378992078593
06a121-QTR5ML-2019-03-05-0,TRUE,27L,2019-03-05T20:20:42Z,2019-03-05T19:55:56Z,72.00512121783242,51.67607116699219,0.5558488175675675,14000,74038.1772435072,41.822756492794724,2019-03-05T19:53:20Z,74.3235987070376,51.69538879394531,0.8270923511402027,14600,92608.0222497054,8.022249705405557,2019-03-05T19:42:43Z,79.246273133307,51.78107827396716,2.171401977539062,29200,185223.19040389004,23.190403890039306
