UID,N,ADEP,ADES,START,STOP,ARR,RWY
00b1f9-SAA234-2020-03-17-0,2850,FAGC,EGLL,2020-03-17T05:06:18Z,2020-03-17T07:25:20Z,TRUE,27R
00b1f9-SAA235-2020-03-17-0,1849,EGLL,FAGM,2020-03-17T18:11:46Z,2020-03-17T20:29:58Z,FALSE,NA
01012a-MSR777-2020-03-17-0,2849,NA,EGLL,2020-03-17T08:25:11Z,2020-03-17T12:14:25Z,TRUE,27R
01012a-MSR778-2020-03-17-0,1851,EGLL,NA,2020-03-17T14:34:35Z,2020-03-17T17:08:18Z,FALSE,NA
01012b-MSR779-2020-03-17-0,2068,NA,EGLL,2020-03-17T16:56:14Z,2020-03-17T20:33:39Z,TRUE,27R
01012b-MSR780-2020-03-17-0,1678,EGLL,NA,2020-03-17T22:48:12Z,2020-03-17T23:59:59Z,FALSE,NA
04014b-ETH700-2020-03-17-0,3592,NA,EGLL,2020-03-17T02:30:06Z,2020-03-17T06:28:55Z,TRUE,27R
04c15a-KQA100-2020-03-17-0,2038,NA,EGLL,2020-03-17T11:58:12Z,2020-03-17T15:38:56Z,TRUE,27L
04c15a-KQA101-2020-03-17-0,1804,EGLL,NA,2020-03-17T18:04:25Z,2020-03-17T20:05:37Z,FALSE,NA
06a00f-QAF4-2020-03-17-0,2309,OTBD,EGLL,2020-03-17T07:36:39Z,2020-03-17T11:33:39Z,TRUE,27R
06a00f-QAF4-2020-03-17-1,1798,EGLL,OTBD,2020-03-17T13:46:48Z,2020-03-17T17:33:27Z,FALSE,NA
06a062-QTR1RJ-2020-03-17-0,1718,EGLL,OTHH,2020-03-17T22:08:18Z,2020-03-17T23:59:59Z,FALSE,NA
06a062-QTR5CF-2020-03-17-0,2307,OTHH,EGLL,2020-03-17T16:11:22Z,2020-03-17T20:00:07Z,TRUE,27R
06a064-QTR3WM-2020-03-17-0,1750,EGLL,OTHH,2020-03-17T20:48:18Z,2020-03-17T23:59:59Z,FALSE,NA
06a064-QTR5AT-2020-03-17-0,2309,OTHH,EGLL,2020-03-17T13:19:54Z,2020-03-17T17:04:39Z,TRUE,27L
06a11f-QTR4LA-2020-03-17-0,2132,OTHH,EGLL,2020-03-17T08:53:36Z,2020-03-17T12:35:57Z,TRUE,27R
06a11f-QTR7PR-2020-03-17-0,1740,EGLL,OTHH,2020-03-17T15:26:00Z,2020-03-17T18:53:31Z,FALSE,NA
06a142-QTR1QL-2020-03-17-0,1764,EGLL,OTHH,2020-03-17T14:36:19Z,2020-03-17T18:07:02Z,FALSE,NA
06a142-QTR1VU-2020-03-17-0,2687,OTHH,EGLL,2020-03-17T08:17:35Z,2020-03-17T12:12:29Z,TRUE,27R
06a149-QTR010-2020-03-17-0,1845,EGLL,OTHH,2020-03-17T09:48:13Z,2020-03-17T13:22:10Z,FALSE,NA
06a149-QTR5DR-2020-03-17-0,3610,OTHH,EGLL,2020-03-17T01:54:26Z,2020-03-17T06:13:43Z,TRUE,27L
0a0090-DAH2054-2020-03-17-0,3577,DAAG,EGLL,2020-03-17T09:30:49Z,2020-03-17T12:09:38Z,TRUE,27R
0a0090-DAH2055-2020-03-17-0,1804,EGLL,DAAG,2020-03-17T14:22:16Z,2020-03-17T16:30:46Z,FALSE,NA
30006a-AZA20Y-2020-03-17-0,2432,LIRF,EGLL,2020-03-17T16:41:37Z,2020-03-17T18:48:50Z,TRUE,27R
30006a-AZA8247-2020-03-17-0,1868,EGLL,LIRF,2020-03-17T20:12:39Z,2020-03-17T22:10:06Z,FALSE,NA
34164a-IBE3171-2020-03-17-0,1855,EGLL,LEMD,2020-03-17T19:18:52Z,2020-03-17T21:06:07Z,FALSE,NA
34164a-IBE3172-2020-03-17-0,2454,LEMD,EGLL,2020-03-17T15:42:01Z,2020-03-17T17:36:42Z,TRUE,27L
34508a-IBE3170-2020-03-17-0,2763,LEMD,EGLL,2020-03-17T06:05:03Z,2020-03-17T08:05:29Z,TRUE,27R
34508a-IBE3180-2020-03-17-0,2579,LEMD,EGLL,2020-03-17T16:18:55Z,2020-03-17T18:18:14Z,TRUE,27R
34508a-IBE31VZ-2020-03-17-0,1810,EGLL,LEMD,2020-03-17T20:05:08Z,2020-03-17T21:46:33Z,FALSE,NA
34508a-IBE31WT-2020-03-17-0,1967,EGLL,LEMD,2020-03-17T09:28:54Z,2020-03-17T11:22:41Z,FALSE,NA
34508b-IBE31AA-2020-03-17-0,2406,LEMD,EGLL,2020-03-17T07:29:58Z,2020-03-17T09:22:29Z,TRUE,27R
34508b-IBE31CB-2020-03-17-0,1920,EGLL,LEMD,2020-03-17T19:08:41Z,2020-03-17T20:59:37Z,FALSE,NA
34508b-IBE31CM-2020-03-17-0,1884,EGLL,LEMD,2020-03-17T11:07:02Z,2020-03-17T12:55:22Z,FALSE,NA
34508b-IBE31DP-2020-03-17-0,2480,LEMD,EGLL,2020-03-17T15:48:58Z,2020-03-17T17:46:18Z,TRUE,27L
346147-IBE31BB-2020-03-17-0,1860,EGLL,LEMD,2020-03-17T11:53:30Z,2020-03-17T13:47:03Z,FALSE,NA
346147-IBE31GK-2020-03-17-0,2300,LEMD,EGLL,2020-03-17T08:08:48Z,2020-03-17T09:57:04Z,TRUE,27R
392aec-AFR178K-2020-03-17-0,2678,LFPG,EGLL,2020-03-17T12:31:08Z,2020-03-17T13:15:45Z,TRUE,27R
392aec-AFR178L-2020-03-17-0,2584,EGLL,LFPG,2020-03-17T15:34:16Z,2020-03-17T16:17:19Z,FALSE,NA
3944ec-AFR158Z-2020-03-17-0,2822,EGLL,LFPG,2020-03-17T11:33:19Z,2020-03-17T12:20:20Z,FALSE,NA
3944ec-AFR73CR-2020-03-17-0,2292,LFPG,EGLL,2020-03-17T09:38:45Z,2020-03-17T10:16:56Z,TRUE,27R
3944f8-AFR1181-2020-03-17-0,2428,EGLL,LFPG,2020-03-17T19:49:09Z,2020-03-17T20:29:36Z,FALSE,NA
3944f8-AFR37EM-2020-03-17-0,2443,LFPG,EGLL,2020-03-17T17:20:04Z,2020-03-17T18:00:46Z,TRUE,27L
394c09-AFR168H-2020-03-17-0,2808,LFPG,EGLL,2020-03-17T06:55:05Z,2020-03-17T07:41:52Z,TRUE,27R
394c09-AFR52UJ-2020-03-17-0,2665,EGLL,LFPG,2020-03-17T09:27:02Z,2020-03-17T10:11:26Z,FALSE,NA
3c09f2-EWG7465-2020-03-17-0,1866,EGLL,EDDH,2020-03-17T09:00:29Z,2020-03-17T10:06:49Z,FALSE,NA
3c09f2-EWG79R-2020-03-17-0,2722,EDDH,EGLL,2020-03-17T06:25:12Z,2020-03-17T07:43:15Z,TRUE,27R
3c48ee-EWG2LY-2020-03-17-0,1883,EGLL,EDDK,2020-03-17T20:01:53Z,2020-03-17T20:54:41Z,FALSE,NA
3c48ee-EWG460-2020-03-17-0,2345,EDDK,EGLL,2020-03-17T07:22:26Z,2020-03-17T08:16:39Z,TRUE,27R
3c48ee-EWG461-2020-03-17-0,1894,EGLL,EDDK,2020-03-17T09:53:30Z,2020-03-17T10:47:45Z,FALSE,NA
3c48ee-EWG468-2020-03-17-0,2402,EDDK,EGLL,2020-03-17T17:18:32Z,2020-03-17T18:13:50Z,TRUE,27R
3c4dca-DLH4MC-2020-03-17-0,1835,EGLL,EDDM,2020-03-17T19:39:31Z,2020-03-17T21:02:56Z,FALSE,NA
3c4dca-DLH9YF-2020-03-17-0,2347,EDDM,EGLL,2020-03-17T16:57:33Z,2020-03-17T18:29:59Z,TRUE,27R
3c5424-BCS2217-2020-03-17-0,1240,EGLL,EDDP,2020-03-17T23:39:20Z,2020-03-17T23:59:59Z,FALSE,NA
3c5424-BCS6757-2020-03-17-0,2173,LIMC,EGLL,2020-03-17T20:48:48Z,2020-03-17T22:11:48Z,TRUE,27R
3c542f-BCS2665-2020-03-17-0,2295,EGLL,EBBR,2020-03-17T22:42:43Z,2020-03-17T23:20:57Z,FALSE,NA
3c542f-BCS6773-2020-03-17-0,2234,LPPR,EGLL,2020-03-17T19:23:07Z,2020-03-17T20:23:47Z,TRUE,27R
3c5ee4-EWG6GC-2020-03-17-0,2348,EDDL,EGLL,2020-03-17T10:06:34Z,2020-03-17T11:00:55Z,TRUE,27R
3c5ee4-EWG6VP-2020-03-17-0,3408,EDDL,EGLL,2020-03-17T05:59:52Z,2020-03-17T07:13:59Z,TRUE,27R
3c5ee4-EWG8JM-2020-03-17-0,2025,EGLL,EDDL,2020-03-17T08:19:34Z,2020-03-17T09:10:51Z,FALSE,NA
3c5ee4-EWG9P-2020-03-17-0,1923,EGLL,EDDL,2020-03-17T12:24:31Z,2020-03-17T13:17:24Z,FALSE,NA
3c5ee5-EWG12H-2020-03-17-0,2237,EDDL,EGLL,2020-03-17T13:29:30Z,2020-03-17T14:24:59Z,TRUE,27R
3c5ee5-EWG7PY-2020-03-17-0,1953,EGLL,EDDL,2020-03-17T15:45:35Z,2020-03-17T16:39:53Z,FALSE,NA
