UID,N,ADEP,ADES,START,STOP,ARR,RWY
00b1fa-SAA234-2019-03-01-0,3088,FAGM,EGLL,2019-03-01T03:53:51Z,2019-03-01T06:11:21Z,TRUE,27L
00b1fa-SAA235-2019-03-02-0,1895,EGLL,FABB,2019-03-01T18:21:03Z,2019-03-01T20:27:17Z,FALSE,NA
010154-MSR777-2019-03-01-0,2309,NA,EGLL,2019-03-01T08:45:38Z,2019-03-01T12:29:47Z,TRUE,27L
010154-MSR778-2019-03-01-0,1781,EGLL,NA,2019-03-01T14:55:42Z,2019-03-01T18:18:34Z,FALSE,NA
0101b6-MSR779-2019-03-01-0,3532,NA,EGLL,2019-03-01T16:55:34Z,2019-03-01T21:02:59Z,TRUE,27R
0101b6-MSR780-2019-03-02-0,1745,EGLL,NA,2019-03-01T22:55:12Z,2019-03-01T23:59:59Z,FALSE,NA
0200eb-RAM800F-2019-03-01-0,2391,NA,EGLL,2019-03-01T13:05:03Z,2019-03-01T15:36:46Z,TRUE,27R
0200eb-RAM801F-2019-03-01-0,1923,EGLL,NA,2019-03-01T17:33:34Z,2019-03-01T20:07:06Z,FALSE,NA
02a18e-TAR790-2019-03-01-0,2227,NA,EGLL,2019-03-01T14:19:21Z,2019-03-01T16:51:09Z,TRUE,27R
02a18e-TAR791-2019-03-01-0,1775,EGLL,NA,2019-03-01T18:16:55Z,2019-03-01T19:58:14Z,FALSE,NA
04014e-ETH700-2019-03-01-0,2919,FAOR,EGLL,2019-03-01T02:36:38Z,2019-03-01T06:26:59Z,TRUE,27L
04014e-ETH701-2019-03-01-0,1881,EGLL,NA,2019-03-01T20:28:51Z,2019-03-01T23:34:29Z,FALSE,NA
04c118-KQA100-2019-03-01-0,2402,NA,EGLL,2019-03-01T12:14:36Z,2019-03-01T15:49:44Z,TRUE,27R
06a070-QTR005-2019-03-01-0,2337,OTHH,EGLL,2019-03-01T18:31:16Z,2019-03-01T22:17:31Z,TRUE,27R
06a0e5-QTR001-2019-03-01-0,2305,OTHH,EGLL,2019-03-01T13:46:53Z,2019-03-01T17:43:54Z,TRUE,27R
06a0e5-QTR002-2019-03-02-0,1818,EGLL,OTBD,2019-03-01T21:11:16Z,2019-03-01T23:59:59Z,FALSE,NA
06a11e-QTR1BA-2019-03-02-0,1755,EGLL,OTHH,2019-03-01T22:32:05Z,2019-03-01T23:59:59Z,FALSE,NA
06a11e-QTR5ML-2019-03-01-0,2532,OTHH,EGLL,2019-03-01T16:49:44Z,2019-03-01T20:35:35Z,TRUE,27R
06a122-QTR007-2019-03-01-0,2155,OTHH,EGLL,2019-03-01T09:13:22Z,2019-03-01T12:55:41Z,TRUE,27L
06a122-QTR9KP-2019-03-01-0,1717,EGLL,OTHH,2019-03-01T16:37:28Z,2019-03-01T19:49:46Z,FALSE,NA
06a146-QTR13VP-2019-03-01-0,1895,EGLL,OTHH,2019-03-01T09:31:34Z,2019-03-01T12:42:48Z,FALSE,NA
06a146-QTR5DR-2019-03-01-0,2651,OTHH,EGLL,2019-03-01T02:32:14Z,2019-03-01T06:24:54Z,TRUE,27L
06a147-QTR004-2019-03-01-0,1811,EGLL,OTHH,2019-03-01T14:48:07Z,2019-03-01T17:59:59Z,FALSE,NA
06a147-QTR2NX-2019-03-01-0,2553,OTHH,EGLL,2019-03-01T08:32:31Z,2019-03-01T12:09:26Z,TRUE,27L
