UID,ARR,RWY,THR_TIME,C40_TIME,C40_BRG,C40_LAT,C40_LON,C40_ALT,C40_DIST,C40_OFFSET,C50_TIME,C50_BRG,C50_LAT,C50_LON,C50_ALT,C50_DIST,C50_OFFSET,C100_TIME,C100_BRG,C100_LAT,C100_LON,C100_ALT,C100_DIST,C100_OFFSET
0101db-MSR777-2021-03-10-0,TRUE,27R,2021-03-10T12:18:32Z,2021-03-10T12:05:52Z,125.14702858219465,51.08754303495763,0.407867431640625,14225,74071.89583313224,8.104166867764434,2021-03-10T12:04:12Z,127.0607081878482,50.96951293945312,0.5974187077702703,17500,92556.65150431234,43.34849568766367,2021-03-10T11:56:41Z,130.6881515618751,50.38604736328125,1.539531506990131,33950,185182.45326990046,17.546730099536944
040173-ETH700-2021-03-10-0,TRUE,27R,2021-03-10T06:28:26Z,2021-03-10T06:16:23Z,125.19595903570098,51.08684475139036,0.407867431640625,13625,74117.04645420137,37.04645420136512,2021-03-10T06:14:31Z,127.05768914739639,50.96911414194915,0.5983734130859375,17975,92636.77612121284,36.776121212838916,2021-03-10T06:05:48Z,127.53039674057692,50.45722961425781,1.632770739103618,33675,185172.97121206546,27.02878793454147
04c159-KQA2100-2021-03-10-0,TRUE,27R,2021-03-10T13:53:33Z,2021-03-10T13:40:21Z,75.77897300736919,51.63401975470074,0.575103759765625,13325,74051.20318658823,28.796813411769108,2021-03-10T13:38:21Z,79.28543457154535,51.62530517578125,0.8528508366765203,15100,92630.17828743631,30.17828743631253,2021-03-10T13:30:32Z,88.6110921332683,51.51093563791049,2.209930419921875,34350,185237.01431101444,37.01431101444177
06a070-QTR5CF-2021-03-10-0,TRUE,27R,2021-03-10T20:02:17Z,2021-03-10T19:49:23Z,78.03201817462502,51.608642578125,0.5850962046030406,10475,74104.573500269,24.573500269005308,2021-03-10T19:46:54Z,76.87552631855601,51.65953038102489,0.8415985107421875,13750,92621.67611293917,21.67611293916707,2021-03-10T19:37:31Z,79.2993360349522,51.77954205011917,2.171630859375,30850,185209.935818103,9.935818102996564
06a072-QTR8856-2021-03-10-0,TRUE,27R,2021-03-10T08:17:42Z,2021-03-10T08:02:08Z,72.01563758930911,51.67605642545021,0.5564117431640625,10075,74074.72308023556,5.27691976443748,2021-03-10T07:59:57Z,74.31665427586006,51.69548034667969,0.8270181191934122,13800,92605.74649712333,5.746497123327572,2021-03-10T07:51:57Z,80.34412467132222,51.74960896120233,2.178726196289062,31675,185163.09575686287,36.90424313713447
06a2af-QTR9VT-2021-03-10-0,TRUE,27R,2021-03-10T06:15:01Z,2021-03-10T05:57:01Z,72.01968609387279,51.67616271972656,0.5571849926097973,11625,74129.18114607912,49.18114607912139,2021-03-10T05:54:41Z,74.33560702086737,51.69538879394531,0.8281315983952703,14650,92677.23385854773,77.23385854772641,2021-03-10T05:46:04Z,81.51544556422175,51.71599824549788,2.186050415039062,28725,185140.28755084693,59.71244915307034
06a2b2-QTR4LA-2021-03-10-0,TRUE,27R,2021-03-10T13:34:36Z,2021-03-10T13:21:56Z,72.15606647659376,51.674560546875,0.5574819203969594,11350,74095.05979587596,15.059795875960845,2021-03-10T13:19:53Z,74.33787385082275,51.69525146484375,0.8275377428209459,14525,92633.68576078484,33.68576078483602,2021-03-10T13:11:31Z,80.2656415498002,51.75201416015625,2.179672653610642,30675,185267.88496595263,67.88496595263132
06a2b4-QTR3EM-2021-03-10-0,TRUE,27R,2021-03-10T12:16:27Z,2021-03-10T12:02:49Z,71.98892952654597,51.67620849609375,0.5555518897804054,11225,74023.26365834974,56.73634165026306,2021-03-10T12:00:50Z,74.32117568445096,51.69520568847656,0.8258304080447635,14500,92518.64775326524,81.35224673476478,2021-03-10T11:52:37Z,79.88720297771715,51.76282979674258,2.17681884765625,30150,185259.60122380694,59.601223806937924
06a2e4-QTR1LP-2021-03-10-0,TRUE,27R,2021-03-10T18:57:21Z,2021-03-10T18:43:34Z,72.11838106625476,51.67506408691406,0.5577046162373311,11675,74126.5455052494,46.54550524940714,2021-03-10T18:41:14Z,74.32242618201485,51.69525146484375,0.8262015677787162,14175,92544.69902888147,55.30097111852956,2021-03-10T18:32:27Z,79.72623617902156,51.76748657226562,2.176109520164696,32025,185293.8548266518,93.85482665180461
06a2e9-QTR3VH-2021-03-10-0,TRUE,27R,2021-03-10T11:13:24Z,2021-03-10T10:58:06Z,75.42993736352582,51.63812255859375,0.5746295001055743,11075,74129.81533070988,49.81533070988371,2021-03-10T10:55:51Z,76.73192284756283,51.66146850585938,0.8402314057221284,14175,92576.95522807878,23.04477192122431,2021-03-10T10:47:00Z,79.94387484342104,51.76124702065677,2.177581787109375,28650,185283.8035565285,83.80355652849539
34520f-IBE3180-2021-03-10-0,TRUE,27R,2021-03-10T14:06:25Z,2021-03-10T13:48:14Z,206.605913222511,50.87563724841102,-0.9372711181640624,14850,74074.75799289062,5.242007109380211,2021-03-10T13:46:43Z,208.3978054917392,50.73980712890625,-1.091209617820937,17625,92479.61114402405,120.38885597595072,2021-03-10T13:39:12Z,203.2346353715638,49.94235798463983,-1.498074918179896,34875,185136.88513103084,63.11486896916176
3455c1-IBE31BY-2021-03-10-0,TRUE,27R,2021-03-10T09:05:55Z,2021-03-10T08:50:34Z,204.9884844623095,50.8677978515625,-0.9100094357052058,14525,74033.61019420385,46.38980579614872,2021-03-10T08:48:53Z,206.67866268558916,50.72639465332031,-1.05743408203125,17425,92714.88579194859,114.88579194858903,2021-03-10T08:40:49Z,203.82183437146844,49.94878219345868,-1.523091084248335,32775,185183.05156713133,16.948432868666714
346419-IBE31GY-2021-03-10-0,TRUE,27R,2021-03-10T17:37:03Z,2021-03-10T17:20:32Z,207.59320905049972,50.88139343261719,-0.953138196790519,14775,74007.81403521335,72.18596478665131,2021-03-10T17:19:02Z,209.4673864510431,50.74617547503972,-1.1138916015625,17575,92624.60964618891,24.60964618891012,2021-03-10T17:11:39Z,203.95585622800786,49.95062255859375,-1.528545178865159,31875,185150.8087676978,49.19123230219702
3944f5-AFR13YD-2021-03-10-0,TRUE,27R,2021-03-10T21:46:49Z,2021-03-10T21:34:18Z,128.79877055581642,51.05365300582627,0.3668212890625,14700,74074.42916834832,5.5708316516829655,2021-03-10T21:32:27Z,131.7252822908144,50.9168701171875,0.5289026208826013,18300,92614.4678391455,14.467839145494509,2021-03-10T21:23:48Z,137.67184692214744,50.24111938476562,1.312143426192434,25950,185123.50800057317,76.49199942682753
3950c8-AFR128R-2021-03-10-0,TRUE,27R,2021-03-10T16:44:15Z,2021-03-10T16:28:23Z,125.14352710764098,51.08735682600636,0.4084014892578125,14450,74114.3360515759,34.33605157589773,2021-03-10T16:26:34Z,127.10588250547755,50.96906758971133,0.59661865234375,17950,92542.32929793955,57.67070206045173,2021-03-10T16:17:50Z,136.37894134570877,50.26634216308594,1.356666966488487,25975,185178.3191635969,21.68083640310215
3950c8-AFR15NP-2021-03-10-0,TRUE,27R,2021-03-10T10:33:16Z,2021-03-10T10:16:52Z,125.16302166307378,51.08744993048199,0.407562255859375,14275,74060.53971707603,19.460282923973864,2021-03-10T10:14:53Z,127.1007923431954,50.96916069418697,0.59661865234375,17925,92536.01777408281,63.98222591719241,2021-03-10T10:05:15Z,134.94823242841608,50.29480497715836,1.405210752744932,25950,185267.39873636686,67.39873636685661
3c5423-BCS35P-2021-03-10-0,TRUE,27R,2021-03-10T20:38:34Z,2021-03-10T20:24:17Z,125.062606790073,51.08824131852489,0.4090118408203125,14300,74092.01015447231,12.010154472314753,2021-03-10T20:22:35Z,127.03816891695999,50.96992492675781,0.5974187077702703,17925,92528.75704452352,71.24295547648217,2021-03-10T20:14:57Z,132.16093373694332,50.3536376953125,1.494574295847039,32000,185240.16102643695,40.16102643695194
3c5427-BCS6773-2021-03-10-0,TRUE,27R,2021-03-10T20:35:06Z,2021-03-10T20:20:44Z,213.14232266414106,50.91407775878906,-1.041771141258437,15325,73988.40895580467,91.59104419533105,2021-03-10T20:19:17Z,210.8800936077508,50.756103515625,-1.142578125,19425,92674.30785471505,74.30785471505078,2021-03-10T20:13:00Z,206.49185805594442,49.98129272460938,-1.634649979440837,32300,185237.5511910375,37.55119103749166
3c542f-BCS13G-2021-03-10-0,TRUE,27R,2021-03-10T08:48:22Z,2021-03-10T08:29:53Z,71.96339423516531,51.67675470901747,0.5567169189453125,12225,74118.32014623756,38.32014623755822,2021-03-10T08:28:02Z,74.25373257382637,51.69625854492188,0.8260531038851352,14625,92564.2196306337,35.780369366300874,2021-03-10T08:20:21Z,83.08639609814531,51.67094421386719,2.196374841638514,29450,185266.39557099625,66.39557099624653
3c65c4-DLH1CK-2021-03-10-0,TRUE,27R,2021-03-10T08:28:45Z,2021-03-10T08:15:35Z,125.15388306642728,51.08731027376854,0.408172607421875,12975,74104.31306857742,24.31306857742311,2021-03-10T08:13:33Z,127.0030962172994,50.97018484341896,0.5982208251953125,16575,92555.82018012177,44.17981987823441,2021-03-10T08:04:17Z,124.4624267053116,50.52900695800781,1.718203895970395,31900,185227.4204821132,27.420482113200705
3c65c6-DLH4CR-2021-03-10-0,TRUE,27R,2021-03-10T16:47:42Z,2021-03-10T16:30:51Z,73.50781955361691,51.65950012207031,0.5644597233952703,10125,74072.7090214914,7.29097850859398,2021-03-10T16:28:30Z,76.29220116731335,51.66763047040519,0.8376312255859375,13225,92556.05070278578,43.94929721421795,2021-03-10T16:18:50Z,85.68212402869142,51.59587097167969,2.205208443306588,30675,185208.64088892998,8.640888929978246
4006c0-BAW14K-2021-03-10-0,TRUE,27R,2021-03-10T08:51:27Z,2021-03-10T08:31:43Z,227.79175066379727,51.02288818359375,-1.250511375633437,15050,74183.97033896716,103.97033896716312,2021-03-10T08:30:07Z,230.12054194904803,50.93736551575741,-1.480560302734375,18025,92578.40485584077,21.595144159233314,2021-03-10T08:22:40Z,241.6261428208388,50.6802978515625,-2.790898503483959,29700,185118.15441339492,81.845586605079
4007ec-BAW276-2021-03-10-0,TRUE,27R,2021-03-10T14:03:13Z,2021-03-10T13:46:39Z,71.99291910669024,51.67605642545021,0.5550384521484375,11525,73984.36056185968,95.63943814032245,2021-03-10T13:44:52Z,74.3413869871315,51.69515991210938,0.8273150469805743,14975,92616.18961500416,16.18961500415753,2021-03-10T13:36:48Z,77.97232807524108,51.81748212394068,2.161712646484375,30350,185295.66608682155,95.66608682155493
4007ef-BAW260-2021-03-10-0,TRUE,27R,2021-03-10T12:49:27Z,2021-03-10T12:34:10Z,71.96476909528508,51.6765685000662,0.555877685546875,12275,74056.8312349537,23.168765046299086,2021-03-10T12:32:10Z,74.32196057276855,51.69528249966896,0.8263397216796875,14450,92554.8036611228,45.196338877198286,2021-03-10T12:23:41Z,79.23930588248669,51.78117370605469,2.170467892208615,31900,185161.57846690496,38.421533095039194
