UID,ARR,RWY,THR_TIME,C40_TIME,C40_BRG,C40_LAT,C40_LON,C40_ALT,C40_DIST,C40_OFFSET,C50_TIME,C50_BRG,C50_LAT,C50_LON,C50_ALT,C50_DIST,C50_OFFSET,C100_TIME,C100_BRG,C100_LAT,C100_LON,C100_ALT,C100_DIST,C100_OFFSET
020065-RAM936R-2020-03-08-0,TRUE,14,2020-03-08T14:45:16Z,2020-03-08T14:29:18Z,224.34764718378435,46.98168221166578,7.862478402944711,20050,74146.8563080183,66.85630801829393,2020-03-08T14:27:34Z,225.42634577165416,46.87419309454449,7.676415076622596,22475,92599.57573879366,0.424261206338997,2020-03-08T14:21:00Z,227.39974899011435,46.33148710606461,6.755149841308594,29425,185262.17885671795,62.17885671794647
06a0e8-QTR3ML-2020-03-08-0,TRUE,14,2020-03-08T10:58:52Z,2020-03-08T10:44:44Z,66.47736459419536,47.72353867353019,9.452538123497597,15925,74063.20010905768,16.799890942318598,2020-03-08T10:42:57Z,70.85554239147336,47.73061461367849,9.712477463942308,18800,92535.26808988512,64.73191011487506,2020-03-08T10:35:17Z,82.62115939737464,47.67153982388771,10.99175086388221,32000,185083.55469865547,116.44530134453089
06a0ea-QTR1PJ-2020-03-08-0,TRUE,34,2020-03-08T05:14:37Z,2020-03-08T04:52:21Z,66.5787625691234,47.72260762877383,9.4537353515625,20000,74104.91951287824,24.91951287824486,2020-03-08T04:50:16Z,71.21471518896101,47.72589111328125,9.715827941894531,21600,92605.9995960084,5.999596008405206,2020-03-08T04:41:20Z,82.64008598973061,47.671142578125,10.99353790283203,30275,185211.68008416283,11.68008416282828
300554-DLH8NF-2020-03-08-0,TRUE,34,2020-03-08T07:34:41Z,2020-03-08T07:18:18Z,70.33497037578724,47.68217468261719,9.4777679443359375,16625,74155.53314932142,75.53314932141802,2020-03-08T07:16:34Z,70.09891158329185,47.74122852390095,9.708251953125,19350,92622.79955778302,22.79955778301519,2020-03-08T07:08:46Z,67.41813252208294,48.09681701660156,10.83375549316406,19300,185181.298214768,18.701785231998656
342059-IBE3474-2020-03-08-0,TRUE,14,2020-03-08T17:01:33Z,2020-03-08T16:46:16Z,224.04751324508663,46.97982012215307,7.866985614483172,18975,74058.53496467441,21.46503532558563,2020-03-08T16:44:43Z,224.91584264134892,46.8687744140625,7.683906555175781,21350,92625.08659358067,25.086593580665067,2020-03-08T16:37:14Z,227.43550744509793,46.33265091201006,6.754737854003906,26325,185196.51073396116,3.4892660388431977
342059-IBE34SF-2020-03-08-0,TRUE,14,2020-03-08T09:59:12Z,2020-03-08T09:41:39Z,224.88230239151883,46.98687744140625,7.857147216796875,18000,74016.47345765156,63.52654234843794,2020-03-08T09:39:36Z,225.27289475997287,46.87247066174523,7.678527832031249,20100,92621.3311665476,21.3311665476067,2020-03-08T09:31:37Z,227.24843612265013,46.32879638671875,6.760410215796495,30150,185173.54750838818,26.45249161182437
344146-AEA1671-2020-03-08-0,TRUE,14,2020-03-08T15:59:19Z,2020-03-08T15:44:33Z,224.5307597012196,46.98298645019531,7.859962463378906,19375,74175.92877366405,95.92877366405446,2020-03-08T15:43:03Z,225.76879052122246,46.87806701660156,7.6717529296875,22000,92548.19931671559,51.80068328441121,2020-03-08T15:35:53Z,227.38793241697354,46.33222961425781,6.757060725514482,28050,185098.5671906085,101.43280939149554
344146-AEA67TT-2020-03-08-0,TRUE,14,2020-03-08T09:22:05Z,2020-03-08T09:04:43Z,223.925421228653,46.97877502441406,7.868408203125,16450,74067.89508750969,12.10491249030747,2020-03-08T09:03:03Z,224.71103325628803,46.86666870117188,7.687013207412348,18000,92626.56485049853,26.564850498529267,2020-03-08T08:55:35Z,227.53236829025917,46.33507162837659,6.752471923828125,30250,185139.18483443436,60.8151655656402
344283-VLG93JR-2020-03-08-0,TRUE,14,2020-03-08T16:34:08Z,2020-03-08T16:20:20Z,218.9382743450958,46.9398783021054,7.931847205528846,16150,74151.64868081188,71.64868081187888,2020-03-08T16:18:35Z,215.89366833453477,46.78340148925781,7.830505371093751,18925,92698.55911591156,98.55911591155746,2020-03-08T16:10:47Z,209.81149079810177,46.01390075683594,7.340608922446647,30025,185272.74112842168,72.7411284216796
3444c7-VLG13PT-2020-03-08-0,TRUE,14,2020-03-08T12:38:24Z,2020-03-08T12:18:01Z,219.22693309082933,46.94309040651483,7.929311899038461,18375,73994.09189446877,85.90810553122719,2020-03-08T12:16:22Z,216.31726319225646,46.78793334960938,7.824141339557928,20050,92573.656508227,26.343491773004644,2020-03-08T12:08:50Z,210.50778291652964,46.02442932128906,7.315286775914635,28250,185225.27338486846,25.27338486845838
