UID,N,ADEP,ADES,START,STOP,ARR,RWY
010147-MSR757-2019-05-27-0,2408,NA,EHAM,2019-05-27T10:27:20Z,2019-05-27T12:33:20Z,TRUE,18R
020065-RAM850W-2019-05-27-0,2148,NA,EHAM,2019-05-27T12:44:57Z,2019-05-27T15:34:47Z,TRUE,18R
020065-RAM851W-2019-05-27-0,1691,EHAM,NA,2019-05-27T16:59:05Z,2019-05-27T19:31:59Z,FALSE,NA
02007b-MAC127-2019-05-27-0,2201,GMTT,EHAM,2019-05-27T16:15:54Z,2019-05-27T19:11:39Z,TRUE,18R
02007b-MAC128-2019-05-27-0,1980,EHAM,GMTT,2019-05-27T20:26:02Z,2019-05-27T22:55:09Z,FALSE,NA
04c11c-KQA116-2019-05-27-0,2363,NA,EHAM,2019-05-27T11:07:34Z,2019-05-27T13:21:25Z,TRUE,18C
04c11c-KQA117-2019-05-27-0,1867,EHAM,FAOR,2019-05-27T19:16:47Z,2019-05-27T22:24:07Z,FALSE,NA
060019-MAU62-2019-05-27-0,2327,NA,EHAM,2019-05-27T13:29:44Z,2019-05-27T16:43:42Z,TRUE,18C
060019-MAU73-2019-05-27-0,1876,EHAM,VIDP,2019-05-27T20:01:46Z,2019-05-27T23:34:05Z,FALSE,NA
06a13a-QTR273-2019-05-27-0,2515,OTHH,EHAM,2019-05-27T08:19:49Z,2019-05-27T11:38:58Z,TRUE,18C
06a13a-QTR274-2019-05-27-0,1595,EHAM,OTHH,2019-05-27T14:57:21Z,2019-05-27T17:53:02Z,FALSE,NA
06a1ec-QTR8201-2019-05-27-0,2411,OTHH,EHAM,2019-05-27T13:12:53Z,2019-05-27T15:03:55Z,TRUE,18R
06a1ec-QTR8202-2019-05-27-0,1609,EHAM,OTHH,2019-05-27T17:21:24Z,2019-05-27T20:19:16Z,FALSE,NA
0d0a9a-AMX025-2019-05-27-0,1891,MMMX,EHAM,2019-05-27T14:02:26Z,2019-05-27T15:25:28Z,TRUE,18R
0d0a9a-AMX026-2019-05-27-0,1801,EHAM,MMMX,2019-05-27T20:41:35Z,2019-05-27T21:56:32Z,FALSE,NA
300067-AZA107-2019-05-27-0,1905,EHAM,LIRF,2019-05-27T11:47:24Z,2019-05-27T13:39:12Z,FALSE,NA
300067-AZA108-2019-05-27-0,2581,LIRF,EHAM,2019-05-27T08:01:49Z,2019-05-27T09:59:24Z,TRUE,18R
341682-IBS37CG-2019-05-27-0,2295,LEMD,EHAM,2019-05-27T18:01:38Z,2019-05-27T20:04:28Z,TRUE,18R
3424d0-AEA1098-2019-05-27-0,2198,EHAM,LEMD,2019-05-27T09:14:38Z,2019-05-27T11:23:49Z,FALSE,NA
3424d0-AEA35UZ-2019-05-27-0,2330,LEMD,EHAM,2019-05-27T05:20:58Z,2019-05-27T07:20:44Z,TRUE,18C
3424d0-AEA64BZ-2019-05-27-0,1901,EHAM,LEMD,2019-05-27T17:00:02Z,2019-05-27T19:05:15Z,FALSE,NA
3424d0-AEA77CZ-2019-05-27-0,2148,LEMD,EHAM,2019-05-27T13:26:03Z,2019-05-27T15:22:29Z,TRUE,18R
34258f-VLG83JN-2019-05-27-0,2341,LEMG,EHAM,2019-05-27T14:19:00Z,2019-05-27T16:55:57Z,TRUE,18R
34258f-VLG83XL-2019-05-27-0,1994,EHAM,NA,2019-05-27T18:16:09Z,2019-05-27T20:27:23Z,FALSE,NA
342591-VLG2SQ-2019-05-27-0,2600,NA,EHAM,2019-05-27T16:36:35Z,2019-05-27T18:54:28Z,TRUE,18R
342591-VLG359U-2019-05-27-0,1945,EHAM,NA,2019-05-27T20:13:33Z,2019-05-27T22:00:36Z,FALSE,NA
344285-VLG2WE-2019-05-27-0,2401,LPAR,EHAM,2019-05-27T18:09:08Z,2019-05-27T19:33:22Z,TRUE,18R
344285-VLG6291-2019-05-27-0,1749,EHAM,LIRF,2019-05-27T05:37:33Z,2019-05-27T07:36:59Z,FALSE,NA
344285-VLG6292-2019-05-27-0,2731,LIRF,EHAM,2019-05-27T09:38:43Z,2019-05-27T11:41:24Z,TRUE,18C
344285-VLG8412-2019-05-27-0,2401,EHAM,LPPT,2019-05-27T13:06:46Z,2019-05-27T14:38:43Z,FALSE,NA
344293-VLG2XN-2019-05-27-0,2390,LEBL,EHAM,2019-05-27T08:17:15Z,2019-05-27T10:10:25Z,TRUE,18R
344293-VLG37LW-2019-05-27-0,2339,LIMC,EHAM,2019-05-27T14:35:00Z,2019-05-27T15:53:28Z,TRUE,18R
344293-VLG831Y-2019-05-27-0,1843,EHAM,LEBL,2019-05-27T05:21:33Z,2019-05-27T07:06:25Z,FALSE,NA
344293-VLG8406-2019-05-27-0,2635,EHAM,EGGW,2019-05-27T17:28:33Z,2019-05-27T18:12:27Z,FALSE,NA
344293-VLG84AS-2019-05-27-0,2387,EGGW,EHAM,2019-05-27T19:38:01Z,2019-05-27T20:17:47Z,TRUE,18R
344293-VLG96VZ-2019-05-27-0,1844,EHAM,LIMC,2019-05-27T11:52:00Z,2019-05-27T13:15:27Z,FALSE,NA
344409-VLG73SB-2019-05-27-0,2134,LEBL,EHAM,2019-05-27T14:08:05Z,2019-05-27T15:51:53Z,TRUE,18R
344409-VLG83TJ-2019-05-27-0,1935,EHAM,LEBL,2019-05-27T17:28:31Z,2019-05-27T19:15:29Z,FALSE,NA
34454b-VLG137C-2019-05-27-0,2362,LEAL,EHAM,2019-05-27T08:28:22Z,2019-05-27T11:02:25Z,TRUE,18R
34454b-VLG13QW-2019-05-27-0,1924,EHAM,NA,2019-05-27T12:19:33Z,2019-05-27T14:30:52Z,FALSE,NA
345043-VLG83VF-2019-05-27-0,1943,EHAM,LEBL,2019-05-27T20:34:30Z,2019-05-27T22:22:54Z,FALSE,NA
345043-VLG83WG-2019-05-27-0,2099,LEBL,EHAM,2019-05-27T17:21:26Z,2019-05-27T19:08:59Z,TRUE,18R
345052-IBS3721-2019-05-27-0,1862,EHAM,NA,2019-05-27T05:48:36Z,2019-05-27T07:46:45Z,FALSE,NA
345108-VLG8378-2019-05-27-0,2292,NA,EHAM,2019-05-27T12:11:04Z,2019-05-27T13:14:55Z,TRUE,18C
345108-VLG8379-2019-05-27-0,2003,EHAM,NA,2019-05-27T14:38:00Z,2019-05-27T15:46:09Z,FALSE,NA
345205-VLG6814-2019-05-27-0,2704,NA,EHAM,2019-05-27T16:41:25Z,2019-05-27T18:17:09Z,TRUE,18R
345205-VLG745T-2019-05-27-0,2028,EHAM,LIQL,2019-05-27T19:44:05Z,2019-05-27T21:11:49Z,FALSE,NA
345212-VLG736H-2019-05-27-0,2242,LEBL,EHAM,2019-05-27T10:20:01Z,2019-05-27T12:05:24Z,TRUE,18R
345212-VLG83PW-2019-05-27-0,1965,EHAM,LEBL,2019-05-27T14:20:42Z,2019-05-27T16:01:55Z,FALSE,NA
3452c9-VLG83KQ-2019-05-27-0,2268,LEBL,EHAM,2019-05-27T05:24:53Z,2019-05-27T07:15:48Z,TRUE,18C
3452c9-VLG83PJ-2019-05-27-0,1949,EHAM,LEBL,2019-05-27T08:23:37Z,2019-05-27T10:11:52Z,FALSE,NA
3453c9-SLM3003-2019-05-27-0,1977,EHAM,LEMD,2019-05-27T15:40:04Z,2019-05-27T16:55:40Z,FALSE,NA
3453c9-SLM994-2019-05-27-0,2065,NA,EHAM,2019-05-27T11:53:30Z,2019-05-27T13:13:59Z,TRUE,18R
345686-IBS3722-2019-05-27-0,2321,LEMD,EHAM,2019-05-27T07:05:27Z,2019-05-27T09:05:22Z,TRUE,18R
345686-IBS37DE-2019-05-27-0,1970,EHAM,LEMD,2019-05-27T10:21:53Z,2019-05-27T12:26:50Z,FALSE,NA
3944e7-AFR73QB-2019-05-27-0,2511,LFPG,EHAM,2019-05-27T16:07:36Z,2019-05-27T16:54:43Z,TRUE,18R
