UID,N,ADEP,ADES,START,STOP,ARR,RWY
06a105-QTR02M-2021-05-27-0,2361,OTHH,LSZH,2021-05-27T08:14:31Z,2021-05-27T11:13:12Z,TRUE,14
06a105-QTR6HM-2021-05-27-0,1757,LSZH,OTHH,2021-05-27T14:58:16Z,2021-05-27T17:43:42Z,FALSE,NA
30061c-VND872-2021-05-27-0,2537,LIRP,LSZH,2021-05-27T12:26:27Z,2021-05-27T13:17:40Z,TRUE,14
30061c-VND872-2021-05-27-1,2383,LSZH,LIPZ,2021-05-27T14:13:16Z,2021-05-27T14:52:58Z,FALSE,NA
34368c-ANE80QY-2021-05-27-0,1991,LEMD,LSZH,2021-05-27T07:08:34Z,2021-05-27T09:09:18Z,TRUE,14
34368c-ANE87UH-2021-05-27-0,2127,LSZH,LEMD,2021-05-27T10:29:22Z,2021-05-27T12:21:06Z,FALSE,NA
344297-AEA1676-2021-05-27-0,1955,LSZH,LEMD,2021-05-27T09:29:00Z,2021-05-27T11:22:19Z,FALSE,NA
344297-AEA21JM-2021-05-27-0,1989,LEMD,LSZH,2021-05-27T06:07:44Z,2021-05-27T07:44:22Z,TRUE,14
345688-ANE78JM-2021-05-27-0,2122,LEMD,LSZH,2021-05-27T15:04:30Z,2021-05-27T16:43:23Z,TRUE,14
345688-ANE87WB-2021-05-27-0,1937,LSZH,LEMD,2021-05-27T17:35:12Z,2021-05-27T19:25:09Z,FALSE,NA
398c2b-FHDBL-2021-05-27-0,2295,LSGG,LSZH,2021-05-27T06:36:37Z,2021-05-27T07:14:51Z,TRUE,14
398c2b-FHDBL-2021-05-27-1,2097,LSZH,LSGG,2021-05-27T11:50:07Z,2021-05-27T12:25:04Z,FALSE,NA
39a1e4-PEA301-2021-05-27-0,1850,LFPB,LSZH,2021-05-27T17:21:40Z,2021-05-27T18:03:29Z,TRUE,14
39a1e4-PEA301-2021-05-27-1,1749,LSZH,LFLB,2021-05-27T18:50:19Z,2021-05-27T19:19:27Z,FALSE,NA
39a431-FHJBR-2021-05-27-0,2511,LIPQ,LSZH,2021-05-27T07:17:04Z,2021-05-27T08:18:11Z,TRUE,14
39a431-FHJBR-2021-05-27-1,2214,LSZH,LFRN,2021-05-27T13:03:14Z,2021-05-27T14:14:32Z,FALSE,NA
3c2141-DBPMI-2021-05-27-0,1063,NA,LSZH,2021-05-27T09:16:33Z,2021-05-27T09:34:15Z,TRUE,14
3c2141-DBPMI-2021-05-27-1,2222,LSZH,EDFH,2021-05-27T14:22:06Z,2021-05-27T14:59:07Z,FALSE,NA
3c4895-EWG14KD-2021-05-27-0,1966,EDDH,LSZH,2021-05-27T14:20:11Z,2021-05-27T15:20:09Z,TRUE,14
3c4895-EWG7WP-2021-05-27-0,2055,LSZH,EDDH,2021-05-27T16:27:33Z,2021-05-27T17:34:49Z,FALSE,NA
3c4d68-DLH8RT-2021-05-27-0,2013,LSZH,EDDM,2021-05-27T11:08:12Z,2021-05-27T11:41:44Z,FALSE,NA
