UID,N,ADEP,ADES,START,STOP,ARR,RWY
06a0e6-QTR093-2019-03-11-0,2644,OTHH,LSZH,2019-03-11T02:42:32Z,2019-03-11T05:53:21Z,TRUE,34
06a0e6-QTR8TL-2019-03-11-0,2003,LSZH,OTHH,2019-03-11T07:37:00Z,2019-03-11T09:59:59Z,FALSE,NA
06a0e7-QTR095-2019-03-11-0,4359,OTHH,LSZH,2019-03-11T08:30:24Z,2019-03-11T12:06:08Z,TRUE,34
06a0e7-QTR096-2019-03-11-0,2485,LSZH,OTHH,2019-03-11T14:57:44Z,2019-03-11T17:39:41Z,FALSE,NA
300394-DLH4TT-2019-03-11-0,2760,EDDM,LSZH,2019-03-11T07:22:12Z,2019-03-11T08:08:11Z,TRUE,28
300394-DLH9JV-2019-03-11-0,3446,LSZH,EDDM,2019-03-11T09:11:40Z,2019-03-11T10:09:05Z,FALSE,NA
3415ce-IBE3474-2019-03-11-0,2554,LEMD,LSZH,2019-03-11T15:21:07Z,2019-03-11T17:13:56Z,TRUE,28
3415ce-IBE34SB-2019-03-11-0,2210,LSZH,LEMD,2019-03-11T18:06:00Z,2019-03-11T20:04:26Z,FALSE,NA
342106-IBE3477-2019-03-11-0,2169,LSZH,LEMD,2019-03-11T11:25:40Z,2019-03-11T13:32:25Z,FALSE,NA
342106-IBE34MK-2019-03-11-0,3105,LEMD,LSZH,2019-03-11T08:14:43Z,2019-03-11T10:16:29Z,TRUE,28
342591-VLG13MM-2019-03-11-0,2341,LSZH,NA,2019-03-11T13:48:34Z,2019-03-11T15:38:28Z,FALSE,NA
342591-VLG13PT-2019-03-11-0,3347,LEAL,LSZH,2019-03-11T10:05:27Z,2019-03-11T12:14:14Z,TRUE,34
343046-VLG21LK-2019-03-11-0,2403,LSZH,NA,2019-03-11T09:23:41Z,2019-03-11T11:28:51Z,FALSE,NA
343046-VLG21QR-2019-03-11-0,2589,LEMG,LSZH,2019-03-11T05:49:19Z,2019-03-11T08:04:14Z,TRUE,28
3440cd-AEA1671-2019-03-11-0,2744,LEMD,LSZH,2019-03-11T14:18:25Z,2019-03-11T16:19:29Z,TRUE,28
3440cd-AEA50UD-2019-03-11-0,2969,LEMD,LSZH,2019-03-11T07:34:34Z,2019-03-11T09:32:17Z,TRUE,28
3440cd-AEA62VD-2019-03-11-0,2448,LSZH,LEMD,2019-03-11T10:26:34Z,2019-03-11T12:26:53Z,FALSE,NA
3440cd-AEA75BM-2019-03-11-0,2621,LSZH,LEMD,2019-03-11T17:46:32Z,2019-03-11T20:00:52Z,FALSE,NA
3443d4-VLG306Z-2019-03-11-0,2788,NA,LSZH,2019-03-11T17:17:19Z,2019-03-11T18:52:18Z,TRUE,28
3443d4-VLG64JB-2019-03-11-0,1790,LSZH,NA,2019-03-11T19:42:08Z,2019-03-11T20:37:57Z,FALSE,NA
34508a-IBE3475-2019-03-11-0,2890,LSZH,LEMD,2019-03-11T06:31:26Z,2019-03-11T08:57:28Z,FALSE,NA
34508a-IBE3476-2019-03-11-0,2986,LEMD,LSZH,2019-03-11T19:12:28Z,2019-03-11T21:22:09Z,TRUE,28
345643-VLG58QZ-2019-03-11-0,2483,LSZH,LEBL,2019-03-11T09:19:09Z,2019-03-11T10:48:42Z,FALSE,NA
345643-VLG6246-2019-03-11-0,3093,LEBL,LSZH,2019-03-11T06:42:25Z,2019-03-11T08:10:55Z,TRUE,28
392aee-AFR23GM-2019-03-11-0,3065,LSZH,LFPG,2019-03-11T08:47:01Z,2019-03-11T09:57:48Z,FALSE,NA
392aee-AFR56TQ-2019-03-11-0,2783,LFPG,LSZH,2019-03-11T06:48:54Z,2019-03-11T07:48:16Z,TRUE,28
3944eb-AFR161B-2019-03-11-0,2082,LFPG,LSZH,2019-03-11T12:28:00Z,2019-03-11T13:15:53Z,TRUE,34
3944eb-AFR25TR-2019-03-11-0,3155,LSZH,LFPG,2019-03-11T14:20:04Z,2019-03-11T15:29:25Z,FALSE,NA
3944f5-AFR141J-2019-03-11-0,2531,LFPG,LSZH,2019-03-11T20:01:10Z,2019-03-11T20:55:36Z,TRUE,28
3950c9-AFR92HG-2019-03-11-0,3266,LSZH,LFPG,2019-03-11T05:44:18Z,2019-03-11T06:56:25Z,FALSE,NA
3950cd-AFR181B-2019-03-11-0,2443,LFPG,LSZH,2019-03-11T15:36:48Z,2019-03-11T16:29:56Z,TRUE,28
3950cd-AFR62YR-2019-03-11-0,3145,LSZH,LFPG,2019-03-11T17:48:03Z,2019-03-11T18:57:23Z,FALSE,NA
3c0fe6-BAO853N-2019-03-11-0,3878,UUWW,LSZH,2019-03-11T08:04:40Z,2019-03-11T11:41:23Z,TRUE,28
3c0fe6-BAO853N-2019-03-11-1,2173,LSZH,UUWW,2019-03-11T15:10:32Z,2019-03-11T17:58:57Z,FALSE,NA
3c4438-DAAAX-2019-03-11-0,1972,EDDM,LSZH,2019-03-11T16:55:31Z,2019-03-11T17:28:22Z,TRUE,28
3c4907-EWG15Z-2019-03-11-0,2376,EDDH,LSZH,2019-03-11T11:46:55Z,2019-03-11T12:54:15Z,TRUE,34
3c4907-EWG9FR-2019-03-11-0,2648,LSZH,EDDH,2019-03-11T13:56:08Z,2019-03-11T15:16:57Z,FALSE,NA
3c5442-DLH2AE-2019-03-11-0,2393,EDDM,LSZH,2019-03-11T15:48:00Z,2019-03-11T16:27:52Z,TRUE,28
3c5442-DLH4XA-2019-03-11-0,2695,LSZH,EDDM,2019-03-11T17:35:35Z,2019-03-11T18:20:29Z,FALSE,NA
3c5442-DLH8KT-2019-03-11-0,1899,EDDM,LSZH,2019-03-11T19:20:04Z,2019-03-11T19:51:42Z,TRUE,28
3c5442-DLH9JC-2019-03-11-0,2797,LSZH,EDDM,2019-03-11T20:26:17Z,2019-03-11T21:12:53Z,FALSE,NA
3c56ee-EWG1UR-2019-03-11-0,2322,EDDH,LSZH,2019-03-11T17:11:37Z,2019-03-11T18:16:56Z,TRUE,28
3c56ee-EWG7WP-2019-03-11-0,3014,LSZH,EDDH,2019-03-11T19:09:32Z,2019-03-11T20:37:02Z,FALSE,NA
3c56f2-EWG4FU-2019-03-11-0,2363,EDDL,LSZH,2019-03-11T17:31:21Z,2019-03-11T18:21:22Z,TRUE,28
3c56f2-EWG9767-2019-03-11-0,3439,LSZH,EDDL,2019-03-11T19:04:31Z,2019-03-11T20:21:45Z,FALSE,NA
3c56f4-EWG3WA-2019-03-11-0,2356,LSZH,EDDL,2019-03-11T09:02:45Z,2019-03-11T10:08:09Z,FALSE,NA
3c56f4-EWG74C-2019-03-11-0,3028,EDDL,LSZH,2019-03-11T06:53:41Z,2019-03-11T07:55:19Z,TRUE,28
