UID,N,ADEP,ADES,START,STOP,ARR,RWY
0101b8-MSR757-2019-03-11-0,2739,NA,EHAM,2019-03-11T12:45:02Z,2019-03-11T15:19:57Z,TRUE,27
0101b8-MSR758-2019-03-11-0,1652,EHAM,NA,2019-03-11T16:38:45Z,2019-03-11T18:20:37Z,FALSE,NA
02008b-RAM850W-2019-03-11-0,2945,GMMN,EHAM,2019-03-11T13:51:40Z,2019-03-11T15:43:23Z,TRUE,27
02008b-RAM851W-2019-03-11-0,1840,EHAM,GMMN,2019-03-11T17:28:06Z,2019-03-11T20:05:40Z,FALSE,NA
020092-RAM686G-2019-03-11-0,2865,NA,EHAM,2019-03-11T13:16:44Z,2019-03-11T15:02:54Z,TRUE,27
020092-RAM687G-2019-03-11-0,1635,EHAM,NA,2019-03-11T16:27:52Z,2019-03-11T18:40:19Z,FALSE,NA
020108-MAC127-2019-03-11-0,2812,GMTT,EHAM,2019-03-11T19:11:13Z,2019-03-11T22:15:51Z,TRUE,18R
020108-MAC128-2019-03-11-0,1488,EHAM,GMTT,2019-03-11T23:35:12Z,2019-03-11T23:59:59Z,FALSE,NA
02012b-MAC121-2019-03-11-0,2936,NA,EHAM,2019-03-11T15:30:18Z,2019-03-11T18:37:29Z,TRUE,27
02012b-MAC122-2019-03-11-0,1688,EHAM,NA,2019-03-11T19:41:08Z,2019-03-11T21:47:57Z,FALSE,NA
04c11b-KQA116-2019-03-11-0,2397,NA,EHAM,2019-03-11T12:06:16Z,2019-03-11T14:02:56Z,TRUE,27
04c15a-KQA194-2019-03-11-0,2616,NA,EHAM,2019-03-11T02:13:15Z,2019-03-11T05:49:18Z,TRUE,27
04c15a-KQA195-2019-03-11-0,1692,EHAM,NA,2019-03-11T11:54:33Z,2019-03-11T14:41:45Z,FALSE,NA
06a13a-QTR273-2019-03-11-0,2354,OTHH,EHAM,2019-03-11T08:52:08Z,2019-03-11T12:26:29Z,TRUE,27
06a13a-QTR274-2019-03-11-0,1670,EHAM,OTHH,2019-03-11T14:44:51Z,2019-03-11T17:36:33Z,FALSE,NA
0d09ec-AMX026-2019-03-11-0,1928,EHAM,MMMX,2019-03-11T00:24:24Z,2019-03-11T01:48:31Z,FALSE,NA
0d0a9b-AMX025-2019-03-11-0,2585,MMMX,EHAM,2019-03-11T14:39:17Z,2019-03-11T16:12:52Z,TRUE,27
3000c8-AZA109-2019-03-11-0,1677,EHAM,LIRF,2019-03-11T17:53:01Z,2019-03-11T19:33:20Z,FALSE,NA
3000c8-AZA74F-2019-03-11-0,2910,LIRF,EHAM,2019-03-11T14:21:39Z,2019-03-11T16:31:46Z,TRUE,27
342396-VLG83LC-2019-03-11-0,1689,EHAM,NA,2019-03-11T18:33:49Z,2019-03-11T20:07:55Z,FALSE,NA
342396-VLG83TR-2019-03-11-0,3092,NA,EHAM,2019-03-11T21:28:51Z,2019-03-11T23:47:38Z,TRUE,09
342396-VLG8404-2019-03-11-0,2918,EHAM,EGGW,2019-03-11T06:28:19Z,2019-03-11T07:16:56Z,FALSE,NA
342396-VLG8405-2019-03-11-0,3027,EGGW,EHAM,2019-03-11T08:44:00Z,2019-03-11T09:34:26Z,TRUE,27
342396-VLG8464-2019-03-11-0,1752,EHAM,LOWW,2019-03-11T12:14:44Z,2019-03-11T13:43:21Z,FALSE,NA
342396-VLG8465-2019-03-11-0,2378,LOWW,EHAM,2019-03-11T15:43:20Z,2019-03-11T17:14:24Z,TRUE,27
342592-VLG2XN-2019-03-11-0,2936,NA,EHAM,2019-03-11T10:40:06Z,2019-03-11T12:52:55Z,TRUE,27
342592-VLG37LW-2019-03-11-0,3361,LIMC,EHAM,2019-03-11T17:16:15Z,2019-03-11T19:11:27Z,TRUE,09
342592-VLG831Y-2019-03-11-0,1805,EHAM,LEBL,2019-03-11T06:27:07Z,2019-03-11T08:09:19Z,FALSE,NA
342592-VLG8406-2019-03-11-0,2614,EHAM,EGGW,2019-03-11T20:30:10Z,2019-03-11T21:13:43Z,FALSE,NA
342592-VLG84AS-2019-03-11-0,2479,EGGW,EHAM,2019-03-11T22:16:13Z,2019-03-11T22:57:31Z,TRUE,18R
342592-VLG96VZ-2019-03-11-0,1723,EHAM,LIMC,2019-03-11T14:49:52Z,2019-03-11T16:01:51Z,FALSE,NA
343148-AEA1091-2019-03-11-0,2615,LEMD,EHAM,2019-03-11T09:13:32Z,2019-03-11T10:54:27Z,TRUE,27
343148-AEA1098-2019-03-11-0,1776,EHAM,LEMD,2019-03-11T12:27:36Z,2019-03-11T14:45:26Z,FALSE,NA
344156-VLG83JN-2019-03-11-0,2460,LEMG,EHAM,2019-03-11T16:14:17Z,2019-03-11T19:09:14Z,TRUE,27
344156-VLG83XL-2019-03-11-0,1675,EHAM,NA,2019-03-11T20:11:33Z,2019-03-11T22:13:40Z,FALSE,NA
34448d-IBS37CG-2019-03-11-0,2860,LEMD,EHAM,2019-03-11T19:39:45Z,2019-03-11T22:07:31Z,TRUE,18R
344496-IBS3721-2019-03-11-0,1778,EHAM,LEMD,2019-03-11T07:40:50Z,2019-03-11T09:44:51Z,FALSE,NA
3444c8-VLG8378-2019-03-11-0,3086,LEAL,EHAM,2019-03-11T13:35:03Z,2019-03-11T15:10:57Z,TRUE,27
3444c8-VLG8379-2019-03-11-0,1706,EHAM,NA,2019-03-11T16:25:09Z,2019-03-11T17:33:52Z,FALSE,NA
344557-VLG137C-2019-03-11-0,2819,LEAL,EHAM,2019-03-11T11:10:00Z,2019-03-11T13:27:48Z,TRUE,27
344557-VLG13QW-2019-03-11-0,1713,EHAM,NA,2019-03-11T14:48:31Z,2019-03-11T16:38:56Z,FALSE,NA
345314-VLG83KQ-2019-03-11-0,2547,NA,EHAM,2019-03-11T08:32:49Z,2019-03-11T10:36:55Z,TRUE,27
345314-VLG83PJ-2019-03-11-0,1705,EHAM,LELL,2019-03-11T12:09:06Z,2019-03-11T13:38:54Z,FALSE,NA
34535a-VLG83VF-2019-03-11-0,1840,EHAM,LEBL,2019-03-11T22:47:06Z,2019-03-11T23:59:59Z,FALSE,NA
34535a-VLG83WG-2019-03-11-0,3197,LEBL,EHAM,2019-03-11T19:13:49Z,2019-03-11T21:32:57Z,TRUE,09
34560d-VLG2WE-2019-03-11-0,2818,LPPT,EHAM,2019-03-11T20:17:21Z,2019-03-11T21:42:18Z,TRUE,09
34560d-VLG6291-2019-03-11-0,1693,EHAM,LIRF,2019-03-11T06:36:58Z,2019-03-11T08:17:57Z,FALSE,NA
34560d-VLG6292-2019-03-11-0,3240,LIRF,EHAM,2019-03-11T11:09:12Z,2019-03-11T13:19:55Z,TRUE,27
34560d-VLG8412-2019-03-11-0,1695,EHAM,LPPT,2019-03-11T14:59:17Z,2019-03-11T16:16:18Z,FALSE,NA
345682-SLM994-2019-03-11-0,2544,NA,EHAM,2019-03-11T12:26:21Z,2019-03-11T13:37:00Z,TRUE,27
345686-IBS3722-2019-03-11-0,2899,LEMD,EHAM,2019-03-11T10:22:07Z,2019-03-11T12:45:06Z,TRUE,27
345686-IBS3723-2019-03-11-0,1690,EHAM,LEMD,2019-03-11T14:05:07Z,2019-03-11T15:57:49Z,FALSE,NA
346082-AEA1093-2019-03-11-0,2757,LEMD,EHAM,2019-03-11T16:05:26Z,2019-03-11T17:55:16Z,TRUE,27
346082-AEA59XR-2019-03-11-0,1693,EHAM,LEMD,2019-03-11T19:33:35Z,2019-03-11T20:59:59Z,FALSE,NA
34608d-VLG83QE-2019-03-11-0,2859,LEBL,EHAM,2019-03-11T15:44:02Z,2019-03-11T17:59:57Z,TRUE,27
34608d-VLG83TJ-2019-03-11-0,1698,EHAM,LELL,2019-03-11T19:02:36Z,2019-03-11T20:29:30Z,FALSE,NA
34608f-VLG35G-2019-03-11-0,1853,EHAM,LIRF,2019-03-11T22:54:43Z,2019-03-11T23:59:59Z,FALSE,NA
34608f-VLG416A-2019-03-11-0,3590,LIRF,EHAM,2019-03-11T19:22:49Z,2019-03-11T21:50:50Z,TRUE,09
392ae9-AFR57GU-2019-03-11-0,2705,LFPG,EHAM,2019-03-11T09:38:27Z,2019-03-11T10:30:09Z,TRUE,27
392ae9-AFR81DP-2019-03-11-0,1740,EHAM,LFPG,2019-03-11T12:06:30Z,2019-03-11T12:47:55Z,FALSE,NA
3944e5-AFR114F-2019-03-11-0,2683,LFPG,EHAM,2019-03-11T16:50:29Z,2019-03-11T17:40:55Z,TRUE,27
3944e5-AFR12MU-2019-03-11-0,2022,EHAM,LFPG,2019-03-11T18:41:22Z,2019-03-11T19:23:42Z,FALSE,NA
3944e5-AFR1641-2019-03-11-0,2243,EHAM,LFPG,2019-03-11T14:43:32Z,2019-03-11T15:30:56Z,FALSE,NA
3944e5-AFR94NU-2019-03-11-0,2995,LFPG,EHAM,2019-03-11T12:18:27Z,2019-03-11T13:14:48Z,TRUE,27
3944f5-AFR174P-2019-03-11-0,1895,EHAM,LFPG,2019-03-11T15:46:02Z,2019-03-11T16:25:13Z,FALSE,NA
