,callsign,stop,ILS_max
0,QTR3AU,2021-03-16 11:39:16+00:00,36R
1,QTR579L,2021-03-16 06:18:29+00:00,06
2,AFR14AR,2021-03-16 18:42:16+00:00,36R
3,AFR124K,2021-03-16 07:15:58+00:00,06
4,AFR17XC,2021-03-16 13:29:58+00:00,27
5,BTX8H,2021-03-16 14:31:17+00:00,27
6,AZE12LJ,2021-03-16 16:05:14+00:00,22
7,BCS1443,2021-03-16 19:02:54+00:00,36R
8,ABW208,2021-03-16 21:53:48+00:00,06
9,ABW253,2021-03-16 19:11:16+00:00,36R
10,ABW704,2021-03-16 00:54:13+00:00,06
11,LZB461,2021-03-16 07:36:03+00:00,36R
12,BCS1442,2021-03-16 00:51:39+00:00,06
13,JSH500,2021-03-16 13:46:29+00:00,27
14,KLM38P,2021-03-16 10:03:17+00:00,36R
15,KLM20P,2021-03-16 18:39:34+00:00,36R
16,KLM1074,2021-03-16 11:42:57+00:00,36R
17,KLM68T,2021-03-16 07:02:46+00:00,06
18,KLM1976,2021-03-16 13:28:00+00:00,27
19,KLM24E,2021-03-16 12:09:57+00:00,36R
20,KLM642,2021-03-16 07:29:24+00:00,06
21,MPH6516,2021-03-16 11:51:35+00:00,36R
22,MPH8372,2021-03-16 04:52:29+00:00,06
23,KLM86,2021-03-16 06:12:39+00:00,06
24,KLM736,2021-03-16 05:58:44+00:00,06
25,KLM104,2021-03-16 08:45:48+00:00,27
26,KLM856,2021-03-16 02:58:02+00:00,06
27,KLM753,2021-03-16 12:24:19+00:00,27
28,KLM762,2021-03-16 12:58:03+00:00,27
29,KLM832,2021-03-16 02:52:19+00:00,06
30,KLM1099,2021-03-16 05:56:15+00:00,06
31,KLM730,2021-03-16 06:02:59+00:00,06
32,KLM704,2021-03-16 07:06:56+00:00,06
33,KLM1628,2021-03-16 06:58:29+00:00,06
34,KLM38W,2021-03-16 14:21:55+00:00,27
35,KLM816,2021-03-16 05:45:26+00:00,06
36,KLM792,2021-03-16 10:07:57+00:00,36R
37,KLM50G,2021-03-16 07:00:45+00:00,06
38,ZXP26,2021-03-16 09:55:28+00:00,22
39,ZXP26,2021-03-16 19:44:45+00:00,22
40,KLM44R,2021-03-16 06:26:54+00:00,06
41,KLM48V,2021-03-16 11:49:48+00:00,36R
42,KLM18C,2021-03-16 14:12:42+00:00,27
43,KLM1602,2021-03-16 13:52:12+00:00,27
44,KLM60C,2021-03-16 07:21:58+00:00,36R
45,KLM9851,2021-03-16 14:08:50+00:00,27
46,KLM1164,2021-03-16 07:20:27+00:00,36R
47,KLM52T,2021-03-16 17:23:17+00:00,36R
48,KLM1596,2021-03-16 07:13:14+00:00,36R
49,KLM1670,2021-03-16 14:04:19+00:00,27
50,KLM1382,2021-03-16 06:34:21+00:00,06
51,KLM1386,2021-03-16 14:53:38+00:00,27
52,KLM758,2021-03-16 09:20:03+00:00,27
53,KLM58R,2021-03-16 06:24:49+00:00,06
54,KLM1614,2021-03-16 18:00:47+00:00,36R
55,KLM28Q,2021-03-16 07:09:25+00:00,36R
56,KLM32E,2021-03-16 18:34:14+00:00,36R
57,KLM634,2021-03-16 05:31:59+00:00,06
58,KLM88T,2021-03-16 18:30:44+00:00,36R
59,KLM88B,2021-03-16 12:18:36+00:00,27
60,KLM538,2021-03-16 04:58:34+00:00,06
61,KLM744,2021-03-16 13:49:32+00:00,27
62,KLM644,2021-03-16 09:34:09+00:00,36R
63,KLM844,2021-03-16 05:09:55+00:00,06
64,KLM896,2021-03-16 16:09:59+00:00,27
65,KLM142,2021-03-16 13:59:32+00:00,27
66,KLM702,2021-03-16 04:26:00+00:00,06
67,KLM804,2021-03-16 05:37:06+00:00,06
68,KLM282,2021-03-16 08:08:54+00:00,06
69,KLM836,2021-03-16 06:54:24+00:00,36R
70,KLM592,2021-03-16 08:51:49+00:00,27
71,KLM1856,2021-03-16 10:57:39+00:00,36R
72,KLM96F,2021-03-16 07:04:52+00:00,36R
73,KLM1994,2021-03-16 12:22:34+00:00,27
74,KLM28F,2021-03-16 17:45:33+00:00,36R
75,KLM42A,2021-03-16 06:22:58+00:00,06
76,KLM706,2021-03-16 10:49:00+00:00,36R
77,KLM174,2021-03-16 05:29:43+00:00,06
78,KLM678,2021-03-16 05:16:46+00:00,06
79,KLM26B,2021-03-16 06:50:27+00:00,36R
80,KLM64X,2021-03-16 17:27:52+00:00,36R
81,KLM84F,2021-03-16 11:14:15+00:00,36R
82,KLM1922,2021-03-16 18:29:09+00:00,36R
83,KLM22Z,2021-03-16 13:03:46+00:00,27
84,KLM48Y,2021-03-16 07:42:01+00:00,06
85,KLM20M,2021-03-16 13:21:17+00:00,27
86,KLM80Z,2021-03-16 06:59:15+00:00,36R
87,KLM1592,2021-03-16 17:50:02+00:00,36R
88,KLM22E,2021-03-16 10:34:34+00:00,36R
89,KLM36L,2021-03-16 06:56:22+00:00,06
90,KLM51U,2021-03-16 17:36:45+00:00,36R
91,KLM70K,2021-03-16 11:58:52+00:00,36R
92,KLM74R,2021-03-16 07:18:19+00:00,36R
93,KLM1350,2021-03-16 06:31:36+00:00,06
