,callsign,stop,ILS_max
0,MSR757,2021-03-06 13:10:44+00:00,06
1,QTR579L,2021-03-06 10:05:29+00:00,06
2,QTR8101,2021-03-06 18:17:53+00:00,06
3,QTR3AU,2021-03-06 11:51:34+00:00,06
4,IBE30EL,2021-03-06 10:16:03+00:00,06
5,AEA1091,2021-03-06 08:27:38+00:00,06
6,AFR124K,2021-03-06 07:09:13+00:00,06
7,AFR17XC,2021-03-06 12:45:34+00:00,06
8,AFR14AR,2021-03-06 18:23:54+00:00,06
9,BCS21G,2021-03-06 04:26:07+00:00,06
10,BCS6730,2021-03-06 10:09:07+00:00,06
11,DLH9YV,2021-03-06 08:58:06+00:00,06
12,TOM8718,2021-03-06 11:01:01+00:00,06
13,ABW407,2021-03-06 12:51:48+00:00,06
14,ABW423,2021-03-06 10:21:36+00:00,06
15,ABW625,2021-03-06 16:07:43+00:00,06
16,AFL2694,2021-03-06 14:46:30+00:00,06
17,AZG207,2021-03-06 20:46:25+00:00,06
18,LZB461,2021-03-06 07:41:53+00:00,36R
19,KLM56L,2021-03-06 17:39:33+00:00,06
20,KLM16P,2021-03-06 14:21:21+00:00,06
21,KLM20P,2021-03-06 18:41:40+00:00,06
22,KLM1628,2021-03-06 06:49:52+00:00,06
23,KLM20M,2021-03-06 13:35:44+00:00,06
24,KLM74R,2021-03-06 08:06:23+00:00,06
25,KLM755,2021-03-06 11:41:35+00:00,06
26,MPH8342,2021-03-06 05:42:14+00:00,06
27,MPH7342,2021-03-06 14:01:54+00:00,06
28,KLM832,2021-03-06 03:08:38+00:00,06
29,KLM736,2021-03-06 05:56:53+00:00,06
30,KLM704,2021-03-06 07:10:59+00:00,06
31,KLM779,2021-03-06 08:03:49+00:00,06
32,KLM510,2021-03-06 09:55:04+00:00,06
33,KLM104,2021-03-06 08:42:51+00:00,06
34,KLM1099,2021-03-06 06:00:49+00:00,06
35,KLM878,2021-03-06 06:02:47+00:00,06
36,KLM872,2021-03-06 06:35:04+00:00,06
37,KLM644,2021-03-06 09:14:29+00:00,06
38,KLM588,2021-03-06 02:59:15+00:00,06
39,KLM38M,2021-03-06 18:28:01+00:00,06
40,KLM38P,2021-03-06 09:57:22+00:00,06
41,KLM38W,2021-03-06 14:50:44+00:00,06
42,KLM58R,2021-03-06 06:47:17+00:00,36R
43,KLM792,2021-03-06 10:01:33+00:00,06
44,KLM86,2021-03-06 06:10:18+00:00,06
45,KLM744,2021-03-06 13:45:25+00:00,06
46,KLM28Q,2021-03-06 07:18:41+00:00,36R
47,ZXP26,2021-03-06 21:00:30+00:00,22
48,KLM80Z,2021-03-06 07:17:32+00:00,36R
49,KLM88B,2021-03-06 11:59:10+00:00,06
50,KLM92N,2021-03-06 17:54:48+00:00,06
51,KLM18S,2021-03-06 07:04:56+00:00,06
52,TRA5G,2021-03-06 22:28:14+00:00,06
53,TRA79P,2021-03-06 14:30:23+00:00,06
54,KLM50G,2021-03-06 07:07:36+00:00,06
55,KLM96F,2021-03-06 07:05:16+00:00,36R
56,KLM1596,2021-03-06 07:16:04+00:00,06
57,KLM1670,2021-03-06 14:00:16+00:00,06
58,KLM70K,2021-03-06 12:01:19+00:00,06
59,KLM1976,2021-03-06 13:40:47+00:00,06
60,KLM74S,2021-03-06 07:42:45+00:00,06
61,KLM29X,2021-03-06 18:22:02+00:00,06
62,KLM592,2021-03-06 08:37:33+00:00,06
63,FYG22X,2021-03-06 16:10:52+00:00,06
64,TFL064F,2021-03-06 19:43:12+00:00,06
65,KLM68T,2021-03-06 07:20:21+00:00,06
66,KLM1602,2021-03-06 14:05:58+00:00,06
67,KLM1386,2021-03-06 14:52:28+00:00,06
68,KLM22A,2021-03-06 07:06:12+00:00,06
69,KLM32E,2021-03-06 18:39:47+00:00,06
70,KLM18C,2021-03-06 14:09:02+00:00,06
71,KLM60C,2021-03-06 07:23:07+00:00,36R
72,KLM536,2021-03-06 05:01:46+00:00,06
73,KLM634,2021-03-06 05:19:54+00:00,06
74,KLM26Q,2021-03-06 10:25:02+00:00,06
75,KLM26B,2021-03-06 07:00:39+00:00,06
76,KLM1350,2021-03-06 06:45:12+00:00,36R
77,KLM1824,2021-03-06 11:37:01+00:00,27
78,KLM42A,2021-03-06 06:13:44+00:00,06
79,KLM24P,2021-03-06 09:36:33+00:00,06
80,KLM848,2021-03-06 05:05:06+00:00,06
81,KLM268,2021-03-06 06:28:15+00:00,06
82,KLM896,2021-03-06 16:23:51+00:00,06
83,KLM836,2021-03-06 06:37:20+00:00,06
84,KLM642,2021-03-06 07:17:29+00:00,06
85,KLM174,2021-03-06 05:45:27+00:00,06
86,KLM804,2021-03-06 05:23:06+00:00,06
87,KLM868,2021-03-06 13:18:49+00:00,06
88,KLM758,2021-03-06 09:12:08+00:00,06
89,KLM812,2021-03-06 05:54:00+00:00,06
90,KLM590,2021-03-06 04:44:04+00:00,06
91,KLM24T,2021-03-06 12:19:22+00:00,06
