,callsign,stop,ILS_max
0,MSR757,2019-03-18 12:57:27+00:00,27
1,RAM686G,2019-03-18 13:35:27+00:00,27
2,MAC121,2019-03-18 17:38:19+00:00,18R
3,MAC127,2019-03-18 20:00:50+00:00,18R
4,KQA116,2019-03-18 13:44:57+00:00,27
5,QTR8201,2019-03-18 15:08:26+00:00,27
6,QTR273,2019-03-18 11:58:59+00:00,27
7,AMX025,2019-03-18 15:25:28+00:00,27
8,AZA108,2019-03-18 10:14:37+00:00,27
9,VLG137C,2019-03-18 12:17:19+00:00,27
10,AEA1091,2019-03-18 09:23:34+00:00,27
11,VLG2XN,2019-03-18 11:45:29+00:00,27
12,VLG37LW,2019-03-18 17:30:58+00:00,18R
13,VLG8378,2019-03-18 13:43:37+00:00,27
14,IBS3722,2019-03-18 10:47:25+00:00,18R
15,IBS37CG,2019-03-18 21:27:47+00:00,18R
16,VLG83TR,2019-03-18 22:26:52+00:00,18R
17,VLG8405,2019-03-18 09:54:12+00:00,27
18,VLG8465,2019-03-18 15:35:41+00:00,27
19,VLG83JN,2019-03-18 18:01:07+00:00,18R
20,VLG84AS,2019-03-18 21:43:26+00:00,18R
21,VLG83WG,2019-03-18 20:05:23+00:00,18R
22,VLG6814,2019-03-18 19:38:09+00:00,18R
23,VLG83KQ,2019-03-18 08:39:29+00:00,27
24,SLM994,2019-03-18 12:29:01+00:00,18R
25,VLG2WE,2019-03-18 20:41:15+00:00,18R
26,VLG6292,2019-03-18 12:02:50+00:00,18R
27,AEA1093,2019-03-18 16:44:57+00:00,27
28,VLG83QE,2019-03-18 16:58:20+00:00,27
29,VLG416A,2019-03-18 19:33:32+00:00,18R
30,AFR94NU,2019-03-18 12:30:05+00:00,27
31,AFR114F,2019-03-18 17:11:07+00:00,27
32,AFR74AN,2019-03-18 12:54:26+00:00,27
33,AFR24QR,2019-03-18 18:24:09+00:00,18R
34,AFR124H,2019-03-18 07:50:58+00:00,27
35,TVF97SC,2019-03-18 06:42:58+00:00,06
36,TAP674,2019-03-18 11:14:38+00:00,27
37,AFR57GU,2019-03-18 08:07:54+00:00,06
38,FHGLG,2019-03-18 12:31:28+00:00,27
39,EWG7180,2019-03-18 06:45:08+00:00,27
40,AHO796V,2019-03-18 19:35:28+00:00,22
41,EWG7184,2019-03-18 18:18:25+00:00,27
42,DLH998,2019-03-18 17:55:07+00:00,27
43,DLH7EE,2019-03-18 09:35:59+00:00,27
44,DLH4TF,2019-03-18 15:04:02+00:00,27
45,DLH1HK,2019-03-18 12:59:08+00:00,27
46,DLH2TY,2019-03-18 09:42:05+00:00,27
47,DLH1HN,2019-03-18 16:37:58+00:00,27
48,DLH2UV,2019-03-18 13:16:28+00:00,27
49,DLH9MR,2019-03-18 20:56:50+00:00,18R
50,DLH3PF,2019-03-18 07:29:40+00:00,27
51,DLH6AE,2019-03-18 07:05:10+00:00,27
52,DLH8YT,2019-03-18 21:36:42+00:00,18R
53,BFD18T,2019-03-18 06:48:24+00:00,27
54,BFD65H,2019-03-18 15:52:01+00:00,27
55,BAW81HM,2019-03-18 17:01:15+00:00,27
56,BAW426,2019-03-18 20:28:44+00:00,18R
57,BAW78AM,2019-03-18 13:15:12+00:00,27
58,EZY34WG,2019-03-18 11:51:48+00:00,27
59,EZY9016,2019-03-18 18:25:50+00:00,18R
60,EZY68XA,2019-03-18 21:12:27+00:00,18R
61,EZY7916,2019-03-18 12:07:27+00:00,27
62,EZY6923,2019-03-18 20:12:33+00:00,18R
63,BAW430,2019-03-18 09:47:37+00:00,27
64,EZY7011,2019-03-18 19:53:48+00:00,18R
65,EZY2159,2019-03-18 16:21:14+00:00,27
66,EZY32DM,2019-03-18 09:07:12+00:00,27
67,EZY79EV,2019-03-18 13:07:23+00:00,27
68,EZY42AF,2019-03-18 12:46:29+00:00,27
69,EZY568F,2019-03-18 09:14:19+00:00,27
70,EZY3009,2019-03-18 19:27:28+00:00,18R
71,EZY24CB,2019-03-18 11:50:48+00:00,18R
72,EZY35AT,2019-03-18 08:19:05+00:00,06
73,EZY7403,2019-03-18 16:43:34+00:00,27
74,EZY7405,2019-03-18 19:58:04+00:00,18R
75,EZY68GR,2019-03-18 11:06:42+00:00,27
76,BAW438,2019-03-18 14:03:08+00:00,27
77,BAW444,2019-03-18 21:15:26+00:00,18R
78,BEE6VA,2019-03-18 08:49:25+00:00,27
79,BAW49E,2019-03-18 11:59:00+00:00,18R
80,EZY64VA,2019-03-18 15:56:29+00:00,27
81,EZY42GT,2019-03-18 09:21:38+00:00,27
82,EZY89PA,2019-03-18 07:57:00+00:00,06
83,EZY68AF,2019-03-18 19:32:00+00:00,18R
84,EZY12FZ,2019-03-18 19:14:31+00:00,18R
85,BAW442,2019-03-18 18:42:04+00:00,18R
86,CFE8453,2019-03-18 13:55:27+00:00,27
87,EZY46RN,2019-03-18 12:31:15+00:00,18R
88,EZY78WK,2019-03-18 16:32:25+00:00,27
89,EZY28XG,2019-03-18 15:53:35+00:00,27
90,EXS201,2019-03-18 08:15:10+00:00,06
91,BAW428,2019-03-18 08:16:57+00:00,27
92,BAW440,2019-03-18 17:44:57+00:00,18R
93,BAW2758,2019-03-18 09:25:59+00:00,27
94,CFE8WH,2019-03-18 09:50:50+00:00,27
95,CFE9X,2019-03-18 08:43:25+00:00,27
96,BAW446,2019-03-18 15:34:39+00:00,18R
97,EZY71LX,2019-03-18 20:03:48+00:00,18R
98,EZY91EU,2019-03-18 11:40:15+00:00,27
99,EZY75AL,2019-03-18 10:26:48+00:00,18R
100,BEE1AT,2019-03-18 09:43:30+00:00,27
101,EZY42VJ,2019-03-18 12:11:06+00:00,18R
102,EZY2163,2019-03-18 13:05:59+00:00,27
103,EZY9405,2019-03-18 15:21:55+00:00,27
104,EZY82GK,2019-03-18 19:35:02+00:00,18R
105,AFL2192,2019-03-18 20:09:48+00:00,18R
106,AFL2694,2019-03-18 14:53:38+00:00,27
