,callsign,stop,ILS_max
0,MSR757,2020-03-12 13:17:06+00:00,27
1,MAC127,2020-03-12 18:54:17+00:00,18R
2,MAC121,2020-03-12 09:30:03+00:00,27
3,MAC125F,2020-03-12 17:36:17+00:00,18R
4,KQA116,2020-03-12 13:46:31+00:00,27
5,QTR8102,2020-03-12 14:05:50+00:00,18R
6,QTR3AU,2020-03-12 12:31:59+00:00,27
7,AMX025,2020-03-12 15:41:00+00:00,27
8,VLG83JN,2020-03-12 17:31:43+00:00,18R
9,IBS37PA,2020-03-12 21:05:20+00:00,27
10,IBS3722,2020-03-12 10:52:04+00:00,27
11,VLG83WG,2020-03-12 19:25:26+00:00,18R
12,VLG8378,2020-03-12 19:02:55+00:00,18R
13,VLG83KQ,2020-03-12 08:51:44+00:00,27
14,AEA65BB,2020-03-12 16:09:49+00:00,27
15,VLG83HX,2020-03-12 12:26:38+00:00,18R
16,SLM994,2020-03-12 06:29:38+00:00,27
17,AEA1091,2020-03-12 09:15:27+00:00,27
18,VLG8308,2020-03-12 16:55:42+00:00,27
19,AFR92LW,2020-03-12 18:17:30+00:00,18R
20,AFR31GX,2020-03-12 07:59:49+00:00,27
21,AFR114Q,2020-03-12 17:05:53+00:00,27
22,AFR99PK,2020-03-12 12:40:13+00:00,18R
23,AFR17HR,2020-03-12 09:53:41+00:00,27
24,AFR182E,2020-03-12 12:07:57+00:00,18R
25,AFR73JA,2020-03-12 11:47:06+00:00,27
26,TVF4010,2020-03-12 09:47:03+00:00,27
27,AFR1892,2020-03-12 17:22:24+00:00,18R
28,AFR55MK,2020-03-12 07:46:32+00:00,27
29,AFR95DW,2020-03-12 12:09:31+00:00,18R
30,AFR73KK,2020-03-12 08:37:54+00:00,22
31,AFR35WZ,2020-03-12 18:21:47+00:00,18R
32,TRA64V,2020-03-12 23:03:01+00:00,27
33,TRA89M,2020-03-12 11:32:55+00:00,27
34,TRA54T,2020-03-12 11:38:06+00:00,27
35,TRA66A,2020-03-12 23:19:32+00:00,27
36,FHVBL,2020-03-12 12:49:12+00:00,27
37,DLH4RK,2020-03-12 07:56:58+00:00,27
38,DLH5HY,2020-03-12 18:05:10+00:00,27
39,DLH7KY,2020-03-12 08:04:13+00:00,27
40,BCS21G,2020-03-12 03:46:53+00:00,27
41,BCS72E,2020-03-12 14:54:06+00:00,18R
42,EWG7180,2020-03-12 07:34:26+00:00,27
43,EWG2180,2020-03-12 17:18:11+00:00,27
44,EWG3ZY,2020-03-12 07:23:59+00:00,27
45,EWG7184,2020-03-12 18:22:07+00:00,27
46,DLH7HL,2020-03-12 20:48:15+00:00,27
47,DLH8JC,2020-03-12 16:29:58+00:00,27
48,DLH7MT,2020-03-12 21:26:15+00:00,27
49,DLH998,2020-03-12 17:38:40+00:00,27
50,DLH8MM,2020-03-12 15:05:41+00:00,27
51,DLH1HE,2020-03-12 10:08:14+00:00,27
52,DLH7ET,2020-03-12 12:25:31+00:00,27
53,DLH5EV,2020-03-12 12:41:57+00:00,27
54,BAW446,2020-03-12 15:29:26+00:00,27
55,BAW81HM,2020-03-12 16:34:00+00:00,27
56,BAW428,2020-03-12 08:48:23+00:00,27
57,EZY47AV,2020-03-12 10:37:23+00:00,18R
58,BAW438,2020-03-12 13:45:33+00:00,18R
59,BAW430,2020-03-12 10:06:44+00:00,18R
60,BAW440,2020-03-12 17:27:31+00:00,18R
61,BAW444,2020-03-12 20:46:32+00:00,18R
62,EZY76KL,2020-03-12 14:20:29+00:00,18R
63,EZY54WG,2020-03-12 11:09:59+00:00,18R
64,EZY21WL,2020-03-12 08:03:26+00:00,27
65,EZY93YH,2020-03-12 12:23:44+00:00,18R
66,EZY7403,2020-03-12 16:25:38+00:00,27
67,EZY86PG,2020-03-12 08:54:54+00:00,27
68,EZY84ZA,2020-03-12 12:25:10+00:00,18R
69,EZY43XT,2020-03-12 12:17:33+00:00,18R
70,EZY68UZ,2020-03-12 19:37:00+00:00,18R
71,BAW49E,2020-03-12 11:58:02+00:00,18R
72,BAW2764,2020-03-12 19:09:10+00:00,18R
73,BAW2758,2020-03-12 09:42:56+00:00,18R
74,EZY73LX,2020-03-12 16:02:11+00:00,27
75,BAW78AM,2020-03-12 12:42:07+00:00,18R
76,EZY34WU,2020-03-12 19:01:34+00:00,18R
77,EZY27QC,2020-03-12 08:16:36+00:00,27
78,EZY32PJ,2020-03-12 08:29:48+00:00,27
79,EZY67WK,2020-03-12 11:14:27+00:00,18R
80,CFE23X,2020-03-12 16:19:06+00:00,27
81,CFE19A,2020-03-12 19:41:16+00:00,18R
82,EZY58YF,2020-03-12 15:17:59+00:00,27
83,EZY37FL,2020-03-12 16:07:42+00:00,27
84,EZY61QE,2020-03-12 09:40:55+00:00,18R
85,EZY95EZ,2020-03-12 13:21:31+00:00,18R
86,CFE78E,2020-03-12 12:28:22+00:00,18R
87,CFE9X,2020-03-12 09:43:04+00:00,27
88,EZY79UW,2020-03-12 10:03:09+00:00,18R
89,EZY68YB,2020-03-12 20:03:18+00:00,18R
90,EZY85DM,2020-03-12 13:31:52+00:00,18R
91,BCS1443,2020-03-12 18:59:05+00:00,18R
92,EZY85EF,2020-03-12 08:34:10+00:00,27
93,EZY13HA,2020-03-12 19:28:59+00:00,18R
94,EZY14JV,2020-03-12 19:27:45+00:00,18R
95,BAW426,2020-03-12 20:41:27+00:00,18R
96,EZY7405,2020-03-12 19:05:05+00:00,18R
97,EZY75WZ,2020-03-12 19:20:26+00:00,18R
98,BAW442,2020-03-12 18:52:52+00:00,18R
99,EZY27FA,2020-03-12 19:14:45+00:00,18R
100,AFL2694,2020-03-12 15:03:42+00:00,27
101,AFL2192,2020-03-12 20:14:37+00:00,18R
102,ABW453,2020-03-12 16:58:35+00:00,27
103,ABW325,2020-03-12 06:22:13+00:00,27
104,AFL2550,2020-03-12 09:49:42+00:00,27
105,FOO6824,2020-03-12 15:20:10+00:00,27
106,FOO8405,2020-03-12 10:26:10+00:00,18R
107,FOO8407,2020-03-12 20:28:09+00:00,18R
108,AUA3AK,2020-03-12 18:10:29+00:00,27
109,EJU58ND,2020-03-12 20:44:34+00:00,18R
110,EJU7934,2020-03-12 16:54:03+00:00,27
111,EJU1045,2020-03-12 20:57:56+00:00,27
112,EJU52BC,2020-03-12 14:12:30+00:00,27
113,EJU78KL,2020-03-12 09:47:58+00:00,18R
114,FOO8319,2020-03-12 11:47:10+00:00,18R
