,callsign,stop,ILS_max
0,KQA2116,2020-05-10 13:43:02+00:00,06
1,QTR3AU,2020-05-10 11:24:39+00:00,06
2,QTR8102,2020-05-10 14:49:54+00:00,06
3,QTR8139,2020-05-10 07:48:42+00:00,06
4,SLM994,2020-05-10 05:13:57+00:00,06
5,AFR17TP,2020-05-10 11:42:05+00:00,06
6,DLH2KH,2020-05-10 13:12:38+00:00,06
7,DLH3MM,2020-05-10 07:30:32+00:00,06
8,AHO352X,2020-05-10 12:39:08+00:00,06
9,BAW430,2020-05-10 07:59:26+00:00,06
10,ABW642,2020-05-10 18:46:34+00:00,06
11,AZG207,2020-05-10 14:58:03+00:00,06
12,ABW408,2020-05-10 13:02:19+00:00,06
13,TFL8192,2020-05-10 22:30:22+00:00,06
14,LZB461,2020-05-10 06:47:35+00:00,06
15,KLM896,2020-05-10 15:50:25+00:00,06
16,KLM894,2020-05-10 11:27:46+00:00,06
17,MPH6162,2020-05-10 14:08:20+00:00,06
18,MPH7552,2020-05-10 12:50:48+00:00,06
19,KLM876,2020-05-10 01:27:13+00:00,06
20,KLM428,2020-05-10 05:22:57+00:00,06
21,KLM38P,2020-05-10 10:04:33+00:00,06
22,KLM1630,2020-05-10 11:33:53+00:00,06
23,KLM18G,2020-05-10 11:51:41+00:00,06
24,KLM90Z,2020-05-10 13:38:32+00:00,06
25,KLM1008,2020-05-10 10:11:35+00:00,06
26,KLM898,2020-05-10 01:29:30+00:00,06
27,KLM744,2020-05-10 05:24:43+00:00,06
28,KLM868,2020-05-10 03:06:55+00:00,06
29,KLM702,2020-05-10 06:01:04+00:00,06
30,KLM194,2020-05-10 04:22:42+00:00,06
31,KLM602,2020-05-10 05:59:08+00:00,06
32,KLM1870,2020-05-10 10:07:02+00:00,06
33,KLM78M,2020-05-10 11:08:02+00:00,06
34,KLM1846,2020-05-10 11:22:00+00:00,06
35,KLM72Y,2020-05-10 12:55:55+00:00,06
36,KLM872,2020-05-10 05:44:01+00:00,06
37,KLM36X,2020-05-10 11:19:06+00:00,06
38,KLM1278,2020-05-10 11:43:43+00:00,06
39,KLM88B,2020-05-10 11:16:55+00:00,06
40,KLM94F,2020-05-10 10:47:37+00:00,06
41,KLM26Q,2020-05-10 09:09:37+00:00,06
42,KLM1856,2020-05-10 10:38:26+00:00,06
43,KLM96T,2020-05-10 10:27:08+00:00,06
44,KLM740,2020-05-10 13:56:37+00:00,06
45,KLM32S,2020-05-10 10:49:07+00:00,06
46,KLM1766,2020-05-10 10:42:49+00:00,06
47,KLM86E,2020-05-10 11:03:25+00:00,06
48,KLM40Z,2020-05-10 10:45:05+00:00,06
49,KLM946,2020-05-10 11:09:44+00:00,06
50,ZXP24,2020-05-10 11:33:07+00:00,22
51,KLM48,2020-05-10 07:27:39+00:00,06
52,KLM174,2020-05-10 19:11:47+00:00,06
53,KLM646,2020-05-10 05:29:39+00:00,06
54,KLM86,2020-05-10 05:11:29+00:00,06
55,SWR734,2020-05-10 16:51:40+00:00,06
56,THY6125,2020-05-10 07:46:14+00:00,06
57,EIN60A,2020-05-10 06:24:46+00:00,06
58,BCS21G,2020-05-10 21:21:22+00:00,06
59,RYR19CT,2020-05-10 15:39:09+00:00,06
60,AXY1005,2020-05-10 13:49:55+00:00,06
61,SQP4497,2020-05-10 08:08:15+00:00,06
62,SVA215,2020-05-10 11:48:54+00:00,06
63,KAL9509,2020-05-10 15:41:25+00:00,06
64,KAL9925,2020-05-10 16:37:49+00:00,06
65,SIA7136,2020-05-10 20:26:32+00:00,06
66,CPA271,2020-05-10 04:01:04+00:00,06
67,CSN455,2020-05-10 03:03:49+00:00,06
68,CKK205,2020-05-10 15:05:35+00:00,06
69,CSN451,2020-05-10 04:36:47+00:00,06
70,CAO1037,2020-05-10 08:49:29+00:00,06
71,CXA8897,2020-05-10 12:30:11+00:00,06
72,GCR7719,2020-05-10 16:19:00+00:00,06
73,GCR7717,2020-05-10 20:23:57+00:00,06
74,CHH739,2020-05-10 18:17:35+00:00,06
75,CSN345,2020-05-10 09:02:18+00:00,06
76,CES771,2020-05-10 03:16:28+00:00,06
77,CES7151,2020-05-10 09:27:32+00:00,06
78,UAE9906,2020-05-10 18:43:40+00:00,06
79,EVA075,2020-05-10 16:14:52+00:00,06
80,UAL70,2020-05-10 05:06:24+00:00,06
81,DAL134,2020-05-10 05:20:21+00:00,06
82,TPA4049,2020-05-10 20:42:51+00:00,06
83,GTI5421,2020-05-10 06:08:03+00:00,06
84,WGN3366,2020-05-10 16:35:27+00:00,06
85,LCO1501,2020-05-10 12:32:28+00:00,06
86,CKS203,2020-05-10 22:39:24+00:00,06
87,DAL72,2020-05-10 05:42:43+00:00,06
88,TAM9522,2020-05-10 03:14:03+00:00,06
89,TAM9518,2020-05-10 23:03:25+00:00,06
