,callsign,stop,ILS_max
0,MSR757,2020-03-17 12:51:36+00:00,18R
1,KQA116,2020-03-17 13:32:00+00:00,18R
2,QTR9UF,2020-03-17 07:30:38+00:00,18C
3,QTR3AU,2020-03-17 11:35:14+00:00,18R
4,AMX025,2020-03-17 15:08:16+00:00,18R
5,IBS3724,2020-03-17 17:08:57+00:00,18R
6,AEA1091,2020-03-17 08:32:34+00:00,18R
7,SLM994,2020-03-17 11:17:15+00:00,18R
8,VLG83WG,2020-03-17 20:04:35+00:00,18R
9,VLG8308,2020-03-17 16:32:08+00:00,18R
10,VLG83KQ,2020-03-17 08:18:25+00:00,18R
11,AFR17HR,2020-03-17 08:01:02+00:00,18R
12,AFR182E,2020-03-17 12:14:57+00:00,18R
13,AFR114Q,2020-03-17 16:59:06+00:00,18R
14,AFR99PK,2020-03-17 12:37:32+00:00,18R
15,AFR31GX,2020-03-17 07:35:56+00:00,18C
16,AFR73JA,2020-03-17 11:38:03+00:00,18R
17,AFR1892,2020-03-17 17:35:11+00:00,18R
18,AFR55MK,2020-03-17 07:07:16+00:00,18C
19,AFR35WZ,2020-03-17 18:26:10+00:00,18R
20,AFR73KK,2020-03-17 07:29:15+00:00,18C
21,AFR92LW,2020-03-17 18:16:03+00:00,18R
22,TVF4010,2020-03-17 08:06:20+00:00,18R
23,TRA5642,2020-03-17 16:16:12+00:00,18R
24,TRA56G,2020-03-17 22:02:43+00:00,18R
25,DLH4RK,2020-03-17 07:05:57+00:00,18C
26,DLH998,2020-03-17 17:34:08+00:00,18C
27,DLH5HY,2020-03-17 17:50:59+00:00,18C
28,DLH5YF,2020-03-17 09:01:01+00:00,18R
29,BCS21G,2020-03-17 03:41:23+00:00,18C
30,EWG7184,2020-03-17 18:14:09+00:00,18C
31,DLH8MM,2020-03-17 14:57:42+00:00,18R
32,DLH7MT,2020-03-17 21:17:24+00:00,18R
33,DLH7ET,2020-03-17 12:19:06+00:00,18R
34,EWG7180,2020-03-17 06:26:15+00:00,18R
35,BAW49E,2020-03-17 11:54:13+00:00,18R
36,EZY37FL,2020-03-17 16:08:17+00:00,18R
37,EZY75WZ,2020-03-17 19:23:02+00:00,18R
38,EZY68UZ,2020-03-17 19:24:43+00:00,18R
39,EZY47AV,2020-03-17 09:49:09+00:00,18R
