,callsign,stop,ILS_max
0,MSR757,2020-05-02 12:24:38+00:00,27
1,QTR8101,2020-05-02 15:24:27+00:00,27
2,QTR3AU,2020-05-02 11:23:51+00:00,27
3,QTR983U,2020-05-02 15:07:23+00:00,27
4,PVG691P,2020-05-02 14:22:50+00:00,27
5,PLM338,2020-05-02 04:41:06+00:00,18R
6,AFR144L,2020-05-02 11:56:01+00:00,27
7,BCS21G,2020-05-02 03:14:15+00:00,18R
8,BCS6730,2020-05-02 11:00:56+00:00,27
9,DLH3MM,2020-05-02 07:18:04+00:00,27
10,DLH2KH,2020-05-02 13:53:11+00:00,27
11,AHO459C,2020-05-02 19:35:28+00:00,18R
12,IFA1193,2020-05-02 14:05:02+00:00,27
13,ABW423,2020-05-02 06:52:37+00:00,18R
14,ABW544,2020-05-02 18:58:29+00:00,18R
15,ABW407,2020-05-02 13:05:30+00:00,27
16,ABW623,2020-05-02 14:39:59+00:00,27
17,LZB461,2020-05-02 06:56:59+00:00,18R
18,KLM898,2020-05-02 01:52:22+00:00,18R
19,MPH8342,2020-05-02 04:37:06+00:00,18R
20,KLM808,2020-05-02 16:49:01+00:00,27
21,KLM24T,2020-05-02 10:48:08+00:00,27
22,KLM20M,2020-05-02 11:42:29+00:00,27
23,KLM904,2020-05-02 12:07:48+00:00,27
24,KLM592,2020-05-02 05:26:21+00:00,18R
25,KLM792,2020-05-02 06:15:23+00:00,18R
26,KLM38P,2020-05-02 10:37:07+00:00,27
27,KLM90Z,2020-05-02 13:42:46+00:00,27
28,CND9292,2020-05-02 18:50:47+00:00,18R
29,KLM836,2020-05-02 05:08:30+00:00,18R
30,KLM896,2020-05-02 02:10:17+00:00,18R
31,KLM862,2020-05-02 01:12:35+00:00,18R
32,KLM868,2020-05-02 03:03:04+00:00,18R
33,KLM758,2020-05-02 12:00:01+00:00,27
34,KLM48V,2020-05-02 10:58:42+00:00,27
35,KLM1008,2020-05-02 10:21:29+00:00,27
36,KLM26Q,2020-05-02 09:12:43+00:00,27
37,KLM86E,2020-05-02 11:15:01+00:00,27
38,KLM72Y,2020-05-02 12:18:14+00:00,27
39,KLM885,2020-05-02 03:58:47+00:00,18R
40,KLM1846,2020-05-02 11:22:13+00:00,27
41,KLM1856,2020-05-02 11:08:50+00:00,27
42,KLM40Z,2020-05-02 10:40:27+00:00,24
43,KLM78M,2020-05-02 11:13:27+00:00,27
44,KLM94F,2020-05-02 10:56:18+00:00,27
45,KLM88B,2020-05-02 11:25:52+00:00,27
46,KLM168,2020-05-02 04:58:17+00:00,18R
47,KLM946,2020-05-02 11:19:32+00:00,27
48,KLM36X,2020-05-02 10:54:41+00:00,27
49,KLM1870,2020-05-02 10:12:33+00:00,27
50,KLM32S,2020-05-02 10:42:21+00:00,27
51,KLM646,2020-05-02 05:23:39+00:00,18R
52,KLM48,2020-05-02 04:19:12+00:00,18R
53,KLM86,2020-05-02 05:38:37+00:00,18R
54,NJE892F,2020-05-02 13:27:05+00:00,27
55,TVS4371,2020-05-02 09:03:40+00:00,27
56,THY6125,2020-05-02 07:02:04+00:00,18R
57,RYR19CT,2020-05-02 15:46:49+00:00,27
58,EIN60A,2020-05-02 06:19:26+00:00,18R
59,AMC4394,2020-05-02 11:07:23+00:00,27
60,ATG4461,2020-05-02 15:09:25+00:00,27
61,AZG209,2020-05-02 11:16:59+00:00,27
62,SIA7393,2020-05-02 21:47:50+00:00,18R
63,CKK205,2020-05-02 14:36:34+00:00,27
64,CPA064,2020-05-02 17:35:38+00:00,18R
65,CSN457,2020-05-02 06:24:39+00:00,18R
66,CXA811,2020-05-02 03:43:27+00:00,18R
67,CAO1033,2020-05-02 07:22:12+00:00,18R
68,CSN453,2020-05-02 04:30:58+00:00,18R
69,CSN5237,2020-05-02 04:50:54+00:00,18R
70,CHH739,2020-05-02 18:11:44+00:00,18R
71,CSN345,2020-05-02 09:25:15+00:00,27
72,CPA271,2020-05-02 04:15:34+00:00,18R
73,NCA008,2020-05-02 01:38:45+00:00,18R
74,UAE147,2020-05-02 09:47:59+00:00,27
75,UAE9909,2020-05-02 10:47:23+00:00,27
76,EVA077,2020-05-02 17:12:34+00:00,18R
77,CAL073,2020-05-02 05:53:48+00:00,18R
78,UAL2814,2020-05-02 05:10:43+00:00,18R
79,DAL134,2020-05-02 05:44:24+00:00,18R
80,UAL2768,2020-05-02 08:44:21+00:00,27
81,LCO1505,2020-05-02 12:48:34+00:00,27
82,CKS203,2020-05-02 12:53:45+00:00,27
83,DAL72,2020-05-02 05:56:21+00:00,18R
