,callsign,stop,ILS_max
0,MSR757,2021-05-08 12:59:42+00:00,18C
1,QTR2BL,2021-05-08 12:02:25+00:00,18C
2,QTR46TM,2021-05-08 16:21:02+00:00,18C
3,QTR32KL,2021-05-08 17:02:01+00:00,27
4,AEA1091,2021-05-08 07:50:05+00:00,18C
5,IBE3060,2021-05-08 08:32:59+00:00,18C
6,VLG33TJ,2021-05-08 12:49:31+00:00,18C
7,VLG1377,2021-05-08 08:29:03+00:00,18C
8,AFR24DA,2021-05-08 11:32:30+00:00,18C
9,AFR55CP,2021-05-08 15:36:53+00:00,18C
10,AFR32RY,2021-05-08 06:15:00+00:00,06
11,AFR57GA,2021-05-08 06:33:34+00:00,06
12,BCS21G,2021-05-08 03:45:27+00:00,18C
13,BCS6730,2021-05-08 09:35:34+00:00,18C
14,DLH4YF,2021-05-08 15:07:45+00:00,18C
15,AHO896K,2021-05-08 12:12:12+00:00,22
16,AHO347K,2021-05-08 12:26:34+00:00,22
17,SCR168,2021-05-08 10:30:51+00:00,22
18,ABW407,2021-05-08 11:56:52+00:00,18C
19,AZG4211,2021-05-08 11:59:18+00:00,18C
20,ABW625,2021-05-08 17:18:50+00:00,18C
21,AFL2694,2021-05-08 14:51:52+00:00,18C
22,ABW453,2021-05-08 05:31:51+00:00,06
23,ABW423,2021-05-08 10:36:11+00:00,18C
24,ABW525,2021-05-08 07:19:46+00:00,18C
25,EJU98DB,2021-05-08 11:43:50+00:00,18C
26,EJU71HQ,2021-05-08 15:20:16+00:00,18C
27,EJU49XF,2021-05-08 12:24:42+00:00,18C
28,FTY6,2021-05-08 06:14:20+00:00,22
29,FTY6,2021-05-08 09:57:51+00:00,22
30,EJU76PQ,2021-05-08 20:16:28+00:00,18C
31,TFL632P,2021-05-08 10:47:02+00:00,18C
32,TFL648,2021-05-08 22:28:56+00:00,18C
33,OOMMT,2021-05-08 10:53:18+00:00,22
34,OOXLS,2021-05-08 13:18:21+00:00,22
35,LZB461,2021-05-08 07:08:03+00:00,18C
36,AEE624,2021-05-08 09:06:12+00:00,18C
37,KLM1510,2021-05-08 17:57:02+00:00,18C
38,KLM58U,2021-05-08 13:05:32+00:00,18C
39,TRA47X,2021-05-08 22:19:02+00:00,18C
40,KLM1628,2021-05-08 06:18:54+00:00,06
41,KLM90Z,2021-05-08 14:03:09+00:00,18C
42,KLM38P,2021-05-08 09:37:22+00:00,18C
43,KLM1614,2021-05-08 17:22:06+00:00,18C
44,KLM462,2021-05-08 06:34:16+00:00,18C
45,KLM946,2021-05-08 13:21:02+00:00,18C
46,TRA38W,2021-05-08 13:53:06+00:00,18C
47,TRA535J,2021-05-08 12:13:28+00:00,18C
48,MPH8342,2021-05-08 04:54:36+00:00,18C
49,KLM758,2021-05-08 09:23:21+00:00,18C
50,KLM704,2021-05-08 04:43:23+00:00,18C
51,KLM832,2021-05-08 03:12:07+00:00,18C
52,KLM736,2021-05-08 09:32:51+00:00,18C
53,KLM588,2021-05-08 03:57:06+00:00,18C
54,KLM789,2021-05-08 06:08:32+00:00,06
55,KLM554,2021-05-08 03:51:59+00:00,18C
56,KLM678,2021-05-08 05:37:57+00:00,06
57,KLM12H,2021-05-08 17:30:43+00:00,18C
58,KLM268,2021-05-08 04:45:29+00:00,18C
59,KLM16P,2021-05-08 13:27:12+00:00,18C
60,KLM50G,2021-05-08 06:20:45+00:00,06
61,KLM86,2021-05-08 03:54:14+00:00,18C
62,KLM896,2021-05-08 17:08:01+00:00,18C
63,KLM602,2021-05-08 07:00:52+00:00,18C
64,NCG01,2021-05-08 12:04:38+00:00,22
65,KLM1000,2021-05-08 06:12:06+00:00,06
66,KLM1074,2021-05-08 11:15:33+00:00,18C
67,KLM22Z,2021-05-08 16:41:58+00:00,18C
68,KLM62N,2021-05-08 04:58:53+00:00,18C
69,KLM64U,2021-05-08 10:57:48+00:00,18C
70,KLM988,2021-05-08 09:43:20+00:00,18C
71,KLM20M,2021-05-08 13:14:41+00:00,18C
72,KLM76W,2021-05-08 17:25:06+00:00,18C
73,KLM94B,2021-05-08 05:29:50+00:00,18C
74,KLM54E,2021-05-08 06:28:20+00:00,18C
75,KLM98Q,2021-05-08 13:10:03+00:00,18C
76,TRA6872,2021-05-08 15:18:20+00:00,18C
77,KLM23A,2021-05-08 16:57:25+00:00,18C
78,KLM28Q,2021-05-08 06:25:42+00:00,06
79,KLM94F,2021-05-08 11:12:09+00:00,18C
80,KLM1010,2021-05-08 11:30:48+00:00,18C
81,KLM1596,2021-05-08 06:29:40+00:00,06
82,KLM1624,2021-05-08 17:41:27+00:00,18C
83,KLM1588,2021-05-08 13:07:47+00:00,18C
84,KLM18S,2021-05-08 06:13:42+00:00,06
85,KLM20P,2021-05-08 17:49:02+00:00,18C
86,TRA3P,2021-05-08 12:51:59+00:00,18C
87,KLM1602,2021-05-08 12:44:27+00:00,18C
88,KLM55W,2021-05-08 16:55:13+00:00,18C
89,KLM68T,2021-05-08 06:24:13+00:00,06
90,KLM33T,2021-05-08 17:47:02+00:00,18C
91,KLM92T,2021-05-08 07:03:45+00:00,18C
92,KLM38W,2021-05-08 13:40:48+00:00,18C
93,KLM84L,2021-05-08 06:36:21+00:00,18C
94,KLM744,2021-05-08 12:41:02+00:00,18C
95,KLM755,2021-05-08 10:11:29+00:00,18C
96,KLM92N,2021-05-08 17:37:29+00:00,18C
97,KLM98M,2021-05-08 17:28:50+00:00,18C
98,KLM1500,2021-05-08 20:09:02+00:00,18C
99,KLM18C,2021-05-08 13:01:48+00:00,18C
100,KLM22A,2021-05-08 05:58:49+00:00,06
101,KLM32E,2021-05-08 17:40:02+00:00,18C
102,KLM88M,2021-05-08 08:25:07+00:00,18C
103,KLM1386,2021-05-08 13:46:57+00:00,18C
104,KLM60C,2021-05-08 06:26:30+00:00,18C
105,KLM1382,2021-05-08 05:31:24+00:00,18C
106,TRA5683,2021-05-08 21:34:14+00:00,18C
107,TRA6J,2021-05-08 21:17:28+00:00,18C
108,KLM618,2021-05-08 06:39:33+00:00,06
109,KLM1542,2021-05-08 09:41:30+00:00,18C
110,KLM30T,2021-05-08 05:44:17+00:00,18C
111,KLM24T,2021-05-08 11:08:11+00:00,18C
112,KLM38D,2021-05-08 05:34:45+00:00,06
113,KLM36L,2021-05-08 05:00:58+00:00,06
114,KLM64Y,2021-05-08 12:23:25+00:00,18C
115,KLM28M,2021-05-08 09:39:32+00:00,18C
116,KLM84X,2021-05-08 05:27:06+00:00,06
117,KLM36G,2021-05-08 12:26:55+00:00,18C
118,KLM44R,2021-05-08 05:40:53+00:00,18C
119,CND9293,2021-05-08 15:51:42+00:00,18C
120,KLM26V,2021-05-08 17:07:51+00:00,27
121,KLM536,2021-05-08 04:51:12+00:00,18C
122,KLM792,2021-05-08 09:11:11+00:00,18C
123,XRO233,2021-05-08 12:36:24+00:00,22
124,KLM168,2021-05-08 10:48:47+00:00,18C
125,KLM872,2021-05-08 06:23:45+00:00,18C
126,KLM804,2021-05-08 04:01:18+00:00,18C
127,KLM706,2021-05-08 11:26:22+00:00,18C
128,KLM567,2021-05-08 04:47:18+00:00,18C
129,KLM702,2021-05-08 03:18:12+00:00,18C
130,KLM142,2021-05-08 12:28:43+00:00,18C
131,KLM862,2021-05-08 12:18:38+00:00,18C
132,KLM820,2021-05-08 03:38:11+00:00,18C
133,KLM428,2021-05-08 04:22:19+00:00,18C
134,KLM592,2021-05-08 08:06:18+00:00,18C
135,KLM1838,2021-05-08 06:38:23+00:00,18C
136,KLM1280,2021-05-08 10:44:55+00:00,18C
137,KLM90J,2021-05-08 05:43:41+00:00,06
138,TRA4X,2021-05-08 09:47:54+00:00,18C
139,TRA916A,2021-05-08 16:07:09+00:00,18C
140,TRA6672,2021-05-08 22:03:27+00:00,18C
141,KLM67D,2021-05-08 17:45:07+00:00,18C
142,KLM1652,2021-05-08 11:17:19+00:00,18C
143,KLM30M,2021-05-08 16:39:23+00:00,18C
144,KLM74L,2021-05-08 05:46:39+00:00,18C
145,KLM18G,2021-05-08 11:53:43+00:00,18C
146,KLM28K,2021-05-08 05:25:16+00:00,18C
147,KLM840,2021-05-08 04:39:05+00:00,18C
148,KLM644,2021-05-08 08:35:14+00:00,18C
149,TRA42N,2021-05-08 16:48:02+00:00,18C
150,TRA30R,2021-05-08 15:45:44+00:00,18C
151,TRA40H,2021-05-08 15:24:05+00:00,18C
152,KLM1762,2021-05-08 06:00:38+00:00,18C
153,KLM1994,2021-05-08 11:41:57+00:00,18C
154,KLM1088,2021-05-08 13:25:21+00:00,18C
155,KLM1140,2021-05-08 06:22:04+00:00,18C
156,KLM1766,2021-05-08 10:51:31+00:00,18C
157,KLM6WT,2021-05-08 17:02:30+00:00,18C
158,KLM1258,2021-05-08 16:37:25+00:00,18C
159,KLM1414,2021-05-08 10:53:16+00:00,18C
160,KLM42A,2021-05-08 05:36:41+00:00,06
161,KLM1570,2021-05-08 17:14:15+00:00,18C
162,KLM24H,2021-05-08 06:05:19+00:00,06
163,KLM26U,2021-05-08 10:43:22+00:00,18C
164,KLM1184,2021-05-08 05:20:00+00:00,18C
165,KLM1592,2021-05-08 17:04:31+00:00,27
166,KLM38L,2021-05-08 11:29:07+00:00,18C
167,KLM1564,2021-05-08 11:55:14+00:00,18C
168,KLM1916,2021-05-08 05:59:01+00:00,18C
169,KLM1922,2021-05-08 17:43:30+00:00,18C
170,KLM36S,2021-05-08 17:26:58+00:00,18C
171,KLM40Z,2021-05-08 10:59:27+00:00,18C
172,KLM72Z,2021-05-08 06:14:12+00:00,18C
173,KLM1274,2021-05-08 13:58:49+00:00,18C
174,KLM282,2021-05-08 06:36:28+00:00,06
175,KLM664,2021-05-08 08:53:58+00:00,18C
176,KLM868,2021-05-08 12:36:05+00:00,18C
177,KLM1302,2021-05-08 11:24:33+00:00,18C
178,KLM1844,2021-05-08 17:36:02+00:00,18C
179,KLM52F,2021-05-08 05:48:47+00:00,18C
180,KLM1856,2021-05-08 11:06:45+00:00,18C
181,KLM26M,2021-05-08 05:03:15+00:00,18C
182,KLM36M,2021-05-08 05:40:33+00:00,06
183,KLM52Q,2021-05-08 11:22:29+00:00,18C
184,KLM60V,2021-05-08 16:35:28+00:00,18C
185,KLM1870,2021-05-08 10:25:37+00:00,18C
186,KLM88T,2021-05-08 17:15:57+00:00,18C
187,KLM1496,2021-05-08 14:01:06+00:00,18C
188,KLM64J,2021-05-08 06:03:32+00:00,06
189,KLM1992,2021-05-08 06:31:04+00:00,18C
190,KLM54M,2021-05-08 16:24:53+00:00,18C
191,TRA64V,2021-05-08 22:08:13+00:00,18C
192,KLM78Y,2021-05-08 17:32:19+00:00,18C
193,KLM1574,2021-05-08 13:55:29+00:00,18C
194,KLM22B,2021-05-08 13:29:30+00:00,18C
195,KLM74S,2021-05-08 06:22:45+00:00,06
196,TFL626,2021-05-08 21:19:12+00:00,18C
197,TFL474,2021-05-08 15:34:31+00:00,18C
