,callsign,stop,ILS_max
0,MSR757,2020-03-08 12:48:26+00:00,18R
1,RAM850W,2020-03-08 14:55:19+00:00,18C
2,MAC127,2020-03-08 09:57:57+00:00,18R
3,KQA116,2020-03-08 13:16:16+00:00,18R
4,QTR3AU,2020-03-08 11:47:01+00:00,18C
5,QTR8102,2020-03-08 14:55:41+00:00,18R
6,AMX025,2020-03-08 18:47:26+00:00,18R
7,IBS3722,2020-03-08 10:04:46+00:00,18R
8,VLG8308,2020-03-08 16:45:06+00:00,18R
9,VLG2SQ,2020-03-08 19:18:17+00:00,18R
10,AEA65BB,2020-03-08 16:30:56+00:00,18R
11,VLG137C,2020-03-08 12:01:17+00:00,18R
12,VLG83JN,2020-03-08 17:34:51+00:00,18R
13,IBS37PA,2020-03-08 21:20:00+00:00,18R
14,VLG83HX,2020-03-08 15:04:24+00:00,18R
15,VLG736H,2020-03-08 13:13:09+00:00,18R
16,VLG83WG,2020-03-08 19:29:47+00:00,18R
17,VLG6814,2020-03-08 17:16:15+00:00,18R
18,AEA1091,2020-03-08 08:36:26+00:00,18R
19,VLG83KQ,2020-03-08 09:08:04+00:00,18R
20,SLM994,2020-03-08 11:56:21+00:00,18R
21,AFR73KK,2020-03-08 07:36:30+00:00,18R
22,AFR182E,2020-03-08 12:58:05+00:00,18R
23,AFR114Q,2020-03-08 16:49:44+00:00,18R
24,AFR99PK,2020-03-08 12:37:57+00:00,18R
25,AFR17HR,2020-03-08 08:14:17+00:00,18R
26,AFR31GX,2020-03-08 07:15:28+00:00,18R
27,ASJ259,2020-03-08 17:23:12+00:00,22
28,AFR1892,2020-03-08 17:28:52+00:00,18R
29,AFR95DW,2020-03-08 12:11:30+00:00,18R
30,AFR35WZ,2020-03-08 18:48:09+00:00,18C
31,AFR73JA,2020-03-08 11:49:50+00:00,18R
32,TRA11B,2020-03-08 11:42:08+00:00,18R
33,TRA6506,2020-03-08 23:18:45+00:00,18R
34,TRA738,2020-03-08 11:58:23+00:00,18C
35,DLH4RK,2020-03-08 07:11:37+00:00,18C
36,BCS21G,2020-03-08 21:21:43+00:00,18R
37,EWG7184,2020-03-08 18:31:17+00:00,18C
38,EWG2180,2020-03-08 14:19:40+00:00,18C
39,DLH8MM,2020-03-08 15:00:27+00:00,18C
40,DLH5YF,2020-03-08 09:04:27+00:00,18R
41,DLH7HL,2020-03-08 20:56:09+00:00,18R
42,DLH998,2020-03-08 17:43:15+00:00,18C
43,DLH5HY,2020-03-08 18:26:43+00:00,18C
44,DLH7MT,2020-03-08 21:13:20+00:00,18R
45,DLH1HE,2020-03-08 08:55:40+00:00,18R
46,DLH7ET,2020-03-08 12:25:13+00:00,18C
47,DLH8JC,2020-03-08 16:23:32+00:00,18R
48,AHO323A,2020-03-08 20:17:00+00:00,22
49,SCR378,2020-03-08 18:44:15+00:00,22
50,AZE59BU,2020-03-08 07:23:54+00:00,22
51,BAW426,2020-03-08 19:51:43+00:00,18R
52,BAW442,2020-03-08 19:24:18+00:00,18R
53,BAW78AM,2020-03-08 14:49:37+00:00,18R
54,BAW444,2020-03-08 20:38:05+00:00,18R
55,BAW446,2020-03-08 15:44:33+00:00,18R
56,BAW430,2020-03-08 09:22:55+00:00,18R
57,BAW436,2020-03-08 16:29:19+00:00,18R
58,EZY95EZ,2020-03-08 14:48:04+00:00,18R
59,EZY68UZ,2020-03-08 19:31:40+00:00,18R
60,EZY27FA,2020-03-08 19:35:23+00:00,18R
61,EZY14JV,2020-03-08 19:37:17+00:00,18R
62,EZY16JY,2020-03-08 16:33:20+00:00,18R
63,EZY35YK,2020-03-08 16:35:56+00:00,18R
64,EZY6165,2020-03-08 15:24:57+00:00,18R
65,EZY7405,2020-03-08 20:28:40+00:00,18R
66,BAW438,2020-03-08 13:46:49+00:00,18R
67,EZY76KL,2020-03-08 14:58:44+00:00,18R
68,EZY58YF,2020-03-08 15:17:07+00:00,18R
69,BAW428,2020-03-08 07:44:14+00:00,18C
70,EZY76NA,2020-03-08 16:05:32+00:00,18R
71,EZY73LX,2020-03-08 15:40:29+00:00,18R
72,CFE19A,2020-03-08 20:25:15+00:00,18R
73,CFE23X,2020-03-08 17:09:16+00:00,18R
74,EZY93YH,2020-03-08 13:03:42+00:00,18R
75,EZY53KH,2020-03-08 13:21:20+00:00,18R
76,EZY54UT,2020-03-08 19:01:41+00:00,18C
77,EZY7403,2020-03-08 17:40:44+00:00,18R
78,EZY86PG,2020-03-08 14:15:18+00:00,18R
79,EZY47AV,2020-03-08 10:03:13+00:00,18R
80,EZY37FL,2020-03-08 15:54:30+00:00,18R
