,callsign,stop,ILS_max
0,QTR579L,2021-03-09 08:13:51+00:00,27
1,QTR3AU,2021-03-09 12:12:45+00:00,36R
2,BCS15Q,2021-03-09 00:55:53+00:00,27
3,AFR124K,2021-03-09 07:22:44+00:00,36C
4,AFR14AR,2021-03-09 18:07:25+00:00,06
5,AFR17XC,2021-03-09 12:50:05+00:00,36R
6,DIEMO,2021-03-09 06:43:06+00:00,27
7,SYG2,2021-03-09 11:24:16+00:00,36R
8,BCS1443,2021-03-09 18:46:19+00:00,06
9,ABW208,2021-03-09 15:11:11+00:00,36R
10,AZG201,2021-03-09 14:58:23+00:00,36R
11,LZB461,2021-03-09 07:43:33+00:00,36R
12,KLM1838,2021-03-09 07:32:01+00:00,36R
13,KLM26V,2021-03-09 18:09:44+00:00,06
14,KLM68T,2021-03-09 07:15:38+00:00,36C
15,KLM74R,2021-03-09 07:04:42+00:00,36R
16,MPH6516,2021-03-09 11:12:41+00:00,36R
17,KLM832,2021-03-09 03:22:11+00:00,18C
18,KLM642,2021-03-09 07:40:57+00:00,36R
19,KLM762,2021-03-09 12:37:29+00:00,36R
20,KLM104,2021-03-09 08:16:14+00:00,27
21,KLM86,2021-03-09 06:14:47+00:00,27
22,KLM736,2021-03-09 05:42:19+00:00,27
23,KLM753,2021-03-09 12:03:45+00:00,36R
24,KLM1099,2021-03-09 06:12:59+00:00,27
25,KLM730,2021-03-09 06:08:34+00:00,27
26,KLM704,2021-03-09 07:12:20+00:00,36C
27,KLM538,2021-03-09 04:49:24+00:00,18C
28,MPH8372,2021-03-09 04:46:50+00:00,18C
29,KLM9868,2021-03-09 16:45:14+00:00,06
30,KLM20P,2021-03-09 18:36:02+00:00,06
31,KLM50G,2021-03-09 07:01:03+00:00,36C
32,KLM758,2021-03-09 08:22:13+00:00,27
33,KLM844,2021-03-09 05:27:05+00:00,27
34,KLM896,2021-03-09 16:34:42+00:00,06
35,NCG01,2021-03-09 12:00:29+00:00,36R
36,KLM1596,2021-03-09 07:27:30+00:00,36R
37,ZXP26,2021-03-09 20:19:41+00:00,18R
38,KLM62N,2021-03-09 07:06:42+00:00,36R
39,KLM94B,2021-03-09 06:56:25+00:00,36R
40,KLM24E,2021-03-09 12:19:46+00:00,36R
41,KLM38P,2021-03-09 10:06:27+00:00,27
42,KLM94F,2021-03-09 14:41:34+00:00,36R
43,KLM28Q,2021-03-09 07:38:09+00:00,36R
44,KLM98Q,2021-03-09 14:27:28+00:00,36R
45,KLM22A,2021-03-09 07:17:42+00:00,36C
46,KLM1976,2021-03-09 13:28:46+00:00,36R
47,KLM74S,2021-03-09 08:04:40+00:00,27
48,KLM744,2021-03-09 13:11:40+00:00,36R
49,KLM1602,2021-03-09 14:04:59+00:00,36R
50,KLM1628,2021-03-09 07:02:53+00:00,36C
51,KLM32E,2021-03-09 18:38:26+00:00,06
52,KLM38W,2021-03-09 14:37:50+00:00,36R
53,KLM18C,2021-03-09 14:20:36+00:00,36R
54,KLM60C,2021-03-09 07:23:56+00:00,36R
55,KLM644,2021-03-09 09:12:28+00:00,27
56,KLM634,2021-03-09 05:39:55+00:00,27
57,KLM1670,2021-03-09 14:06:45+00:00,36R
58,KLM1386,2021-03-09 14:50:40+00:00,36R
59,KLM588,2021-03-09 23:03:06+00:00,27
60,JAF980F,2021-03-09 18:18:12+00:00,06
61,TFL7832,2021-03-09 11:08:58+00:00,36R
62,XRO067,2021-03-09 08:49:40+00:00,22
63,KLM268,2021-03-09 06:36:05+00:00,27
64,KLM592,2021-03-09 08:17:55+00:00,27
65,KLM792,2021-03-09 10:39:03+00:00,27
66,KLM282,2021-03-09 08:20:00+00:00,27
67,KLM706,2021-03-09 11:10:35+00:00,36R
68,KLM142,2021-03-09 13:45:12+00:00,36R
69,KLM862,2021-03-09 13:39:47+00:00,36R
70,KLM816,2021-03-09 05:11:24+00:00,27
71,KLM836,2021-03-09 07:13:31+00:00,36R
72,KLM856,2021-03-09 03:04:12+00:00,18C
73,KLM44R,2021-03-09 06:27:18+00:00,27
74,KLM34Z,2021-03-09 06:06:33+00:00,27
75,XRO082,2021-03-09 10:57:51+00:00,36R
76,KLM1164,2021-03-09 07:47:26+00:00,36R
77,KLM1766,2021-03-09 11:42:47+00:00,36R
78,KLM51U,2021-03-09 17:39:52+00:00,06
79,KLM1592,2021-03-09 17:45:03+00:00,06
80,KLM1824,2021-03-09 11:55:34+00:00,36R
81,KLM42A,2021-03-09 06:24:57+00:00,27
82,KLM702,2021-03-09 04:19:29+00:00,18C
83,KLM745,2021-03-09 08:38:41+00:00,27
84,KLM174,2021-03-09 05:05:46+00:00,27
85,KLM52T,2021-03-09 17:32:44+00:00,06
86,KLM88B,2021-03-09 11:53:55+00:00,36R
87,KLM22E,2021-03-09 10:36:32+00:00,27
88,KLM52F,2021-03-09 07:11:54+00:00,36R
89,KLM82R,2021-03-09 13:54:57+00:00,36R
90,KLM26M,2021-03-09 06:39:10+00:00,27
91,KLM64X,2021-03-09 17:51:48+00:00,06
92,KLM96T,2021-03-09 11:47:25+00:00,36R
93,KLM1350,2021-03-09 06:32:55+00:00,27
94,KLM1414,2021-03-09 12:10:33+00:00,36R
95,KLM36S,2021-03-09 18:32:53+00:00,06
96,KLM1994,2021-03-09 12:18:02+00:00,36R
97,KLM38D,2021-03-09 06:54:45+00:00,36R
98,KLM20M,2021-03-09 13:42:23+00:00,36R
99,KLM48Y,2021-03-09 07:33:28+00:00,36R
100,KLM22Z,2021-03-09 13:08:27+00:00,36R
101,KLM26B,2021-03-09 07:10:15+00:00,36R
102,KLM28F,2021-03-09 17:49:28+00:00,06
103,KLM48V,2021-03-09 11:51:45+00:00,36R
104,KLM74L,2021-03-09 07:02:08+00:00,36R
105,KLM678,2021-03-09 05:29:22+00:00,27
106,KLM804,2021-03-09 05:22:11+00:00,27
107,KLM1938,2021-03-09 07:29:02+00:00,36R
108,KLM24T,2021-03-09 12:16:03+00:00,36R
109,KLM1762,2021-03-09 07:25:48+00:00,36R
110,KLM1922,2021-03-09 18:34:40+00:00,06
111,KLM40B,2021-03-09 13:03:16+00:00,36R
112,KLM1162,2021-03-09 17:29:41+00:00,06
113,KLM1870,2021-03-09 11:41:19+00:00,36R
114,KLM40M,2021-03-09 07:16:59+00:00,36R
115,KLM36L,2021-03-09 06:48:49+00:00,36C
116,KLM70K,2021-03-09 12:08:27+00:00,36R
117,KLM1382,2021-03-09 06:52:46+00:00,36R
