,callsign,stop,ILS_max
0,MSR757,2019-03-20 12:47:36+00:00,18R
1,RAM850W,2019-03-20 14:58:09+00:00,27
2,KQA116,2019-03-20 13:58:41+00:00,18R
3,QTR8201,2019-03-20 18:06:22+00:00,27
4,QTR8101,2019-03-20 17:18:02+00:00,27
5,QTR273,2019-03-20 11:51:52+00:00,18R
6,TFL71P,2019-03-20 19:00:12+00:00,18R
7,AEA1093,2019-03-20 16:27:29+00:00,18R
8,VLG2XN,2019-03-20 11:29:15+00:00,18R
9,VLG83TR,2019-03-20 20:45:36+00:00,18R
10,IBS37CG,2019-03-20 21:34:19+00:00,27
11,IBS3724,2019-03-20 17:45:33+00:00,18R
12,VLG2WE,2019-03-20 20:42:54+00:00,18R
13,VLG6292,2019-03-20 12:07:15+00:00,18R
14,VLG8405,2019-03-20 08:48:56+00:00,18R
15,VLG84AS,2019-03-20 20:48:34+00:00,18R
16,VLG83JN,2019-03-20 17:52:51+00:00,18R
17,AEA1091,2019-03-20 08:40:58+00:00,18R
18,VLG83KQ,2019-03-20 08:25:45+00:00,18R
19,VLG83QE,2019-03-20 16:50:49+00:00,18R
20,VLG83WG,2019-03-20 19:38:09+00:00,18R
21,AFR57GU,2019-03-20 08:21:07+00:00,18R
22,AFR94NU,2019-03-20 12:04:00+00:00,18R
23,AFR24QR,2019-03-20 18:16:49+00:00,27
24,AFR114F,2019-03-20 16:49:17+00:00,18R
25,AFR74AN,2019-03-20 12:43:08+00:00,18R
26,AFR124H,2019-03-20 07:28:19+00:00,22
27,AFR1692,2019-03-20 07:15:38+00:00,22
28,AFR1892,2019-03-20 17:33:25+00:00,18R
29,AFR49HX,2019-03-20 12:29:01+00:00,18R
30,FHGLG,2019-03-20 17:21:28+00:00,22
31,EWG7180,2019-03-20 06:40:09+00:00,22
32,EWG7184,2019-03-20 18:15:21+00:00,27
33,DLH6AE,2019-03-20 07:30:52+00:00,22
34,DLH5CJ,2019-03-20 11:39:37+00:00,18R
35,DLH2UV,2019-03-20 12:23:18+00:00,22
36,DLH998,2019-03-20 17:54:26+00:00,27
37,DLH1HN,2019-03-20 16:37:44+00:00,18R
38,DLH3PF,2019-03-20 06:59:35+00:00,22
39,DLH7EE,2019-03-20 09:17:44+00:00,18R
40,DLH4TF,2019-03-20 14:48:55+00:00,27
41,DLH8YT,2019-03-20 21:20:00+00:00,27
42,DLH2TY,2019-03-20 09:07:26+00:00,18R
43,DLH1HK,2019-03-20 12:39:42+00:00,18R
44,DLH9MR,2019-03-20 21:00:02+00:00,27
45,BCS1238,2019-03-20 03:55:21+00:00,18R
46,DIADV,2019-03-20 19:58:25+00:00,22
47,BAW428,2019-03-20 07:51:45+00:00,18R
48,EZY75AL,2019-03-20 09:55:05+00:00,18R
49,BAW2758,2019-03-20 08:58:48+00:00,18R
50,BAW444,2019-03-20 20:37:19+00:00,18R
51,BAW430,2019-03-20 09:03:37+00:00,18R
52,BAW438,2019-03-20 13:40:59+00:00,18R
53,BAW440,2019-03-20 17:35:04+00:00,18R
54,EZY91EU,2019-03-20 10:47:00+00:00,18R
