,callsign,stop,ILS_max
0,MSR757,2020-03-07 12:32:44+00:00,18C
1,RAM850W,2020-03-07 14:57:11+00:00,18R
2,MAC127,2020-03-07 10:53:56+00:00,18R
3,MAC125F,2020-03-07 18:43:19+00:00,18C
4,KQA116,2020-03-07 13:06:02+00:00,18R
5,QTR3AU,2020-03-07 11:48:47+00:00,18R
6,QTR9UF,2020-03-07 12:57:21+00:00,18R
7,QTR8101,2020-03-07 18:00:47+00:00,18C
8,AZA108,2020-03-07 09:43:03+00:00,18C
9,IBS3722,2020-03-07 10:52:24+00:00,18R
10,SAS1549,2020-03-07 16:21:08+00:00,18R
11,SAS2551,2020-03-07 08:37:29+00:00,18R
12,IBS37PA,2020-03-07 21:06:43+00:00,18R
13,AEA1091,2020-03-07 09:12:47+00:00,18R
14,VLG83KQ,2020-03-07 09:19:02+00:00,18R
15,VLG8308,2020-03-07 17:07:40+00:00,18R
16,SLM994,2020-03-07 11:24:01+00:00,18R
17,AEA65BB,2020-03-07 16:33:14+00:00,18R
18,AFR73KK,2020-03-07 07:43:56+00:00,18R
19,AFR182E,2020-03-07 12:45:01+00:00,18R
20,AFR73JA,2020-03-07 11:47:20+00:00,18R
21,AFR99PK,2020-03-07 12:50:11+00:00,18R
22,AFR17HR,2020-03-07 08:28:03+00:00,18R
23,AFR31GX,2020-03-07 07:21:16+00:00,18R
24,AFR92LW,2020-03-07 18:07:20+00:00,18R
25,AFR55MK,2020-03-07 07:57:04+00:00,18C
26,AFR95DW,2020-03-07 12:43:31+00:00,18R
27,AFR35WZ,2020-03-07 19:00:34+00:00,18R
28,TRA1K,2020-03-07 22:47:06+00:00,18R
29,TRA45E,2020-03-07 15:12:24+00:00,18R
30,TRA412B,2020-03-07 11:20:51+00:00,18R
31,TRA46Z,2020-03-07 16:38:17+00:00,18R
32,TRA6006,2020-03-07 21:35:39+00:00,18R
33,DLH5HY,2020-03-07 17:49:54+00:00,18C
34,BCS6730,2020-03-07 10:23:45+00:00,18R
35,BCS21G,2020-03-07 04:27:11+00:00,06
36,BCS72E,2020-03-07 10:39:08+00:00,18C
37,DLH7MT,2020-03-07 21:22:26+00:00,18R
38,DLH8JC,2020-03-07 16:40:25+00:00,18R
39,DLH5EV,2020-03-07 12:53:49+00:00,18R
40,DLH5YF,2020-03-07 09:02:27+00:00,18R
41,DLH7ET,2020-03-07 12:35:15+00:00,18C
42,DLH1HE,2020-03-07 08:50:59+00:00,18R
43,DLH7HL,2020-03-07 20:46:27+00:00,18R
44,DLH8MM,2020-03-07 15:07:03+00:00,18R
45,BAW438,2020-03-07 14:19:12+00:00,18R
46,BAW442,2020-03-07 18:55:18+00:00,18R
47,BAW49E,2020-03-07 11:57:36+00:00,18R
48,EZY79UW,2020-03-07 08:35:40+00:00,18R
49,EZY21WL,2020-03-07 07:09:10+00:00,18R
50,EZY32PJ,2020-03-07 07:20:00+00:00,18R
51,BAW446,2020-03-07 15:57:24+00:00,18R
