,callsign,stop,ILS_max
0,MSR757,2020-03-02 13:02:40+00:00,18R
1,RAM850W,2020-03-02 15:00:03+00:00,18R
2,MAC127,2020-03-02 09:37:38+00:00,18R
3,MAC121,2020-03-02 19:27:16+00:00,27
4,KQA116,2020-03-02 13:42:01+00:00,18R
5,QTR3AU,2020-03-02 11:58:45+00:00,18C
6,QQE775,2020-03-02 19:31:23+00:00,27
7,QTR9YU,2020-03-02 14:30:05+00:00,18C
8,AMX025,2020-03-02 15:29:14+00:00,18R
9,IELYS,2020-03-02 07:39:45+00:00,22
10,VND6061,2020-03-02 09:35:07+00:00,22
11,VLG8308,2020-03-02 16:47:29+00:00,27
12,VLG137C,2020-03-02 11:57:34+00:00,18R
13,IBS37PA,2020-03-02 21:31:13+00:00,18R
14,VLG83KQ,2020-03-02 08:19:02+00:00,18C
15,VLG83JN,2020-03-02 17:45:42+00:00,36C
16,IBS3722,2020-03-02 10:13:34+00:00,18R
17,VLG83WG,2020-03-02 19:41:01+00:00,27
18,VLG8378,2020-03-02 18:37:46+00:00,36C
19,VLG6814,2020-03-02 18:58:16+00:00,36C
20,VLG2SQ,2020-03-02 19:12:02+00:00,36R
21,TFL364,2020-03-02 09:50:18+00:00,18C
22,AEA1091,2020-03-02 08:57:21+00:00,18R
23,AEA65BB,2020-03-02 16:59:47+00:00,27
24,SLM994,2020-03-02 10:57:14+00:00,18R
25,AFR92LW,2020-03-02 18:26:56+00:00,36C
26,AFR182E,2020-03-02 12:15:04+00:00,18R
27,AFR73KK,2020-03-02 07:51:59+00:00,18R
28,AFR31GX,2020-03-02 07:36:05+00:00,18R
29,AFR73JA,2020-03-02 11:55:57+00:00,18R
30,AFR17HR,2020-03-02 08:02:59+00:00,18C
31,AFR99PK,2020-03-02 12:39:16+00:00,18C
32,AFR114Q,2020-03-02 16:54:53+00:00,27
33,AFR1892,2020-03-02 17:22:55+00:00,36R
34,AFR55MK,2020-03-02 07:04:32+00:00,18R
35,AFR95DW,2020-03-02 12:09:29+00:00,18R
36,AFR35WZ,2020-03-02 18:22:02+00:00,36C
37,TRA15Q,2020-03-02 12:03:30+00:00,18R
38,TRA15Y,2020-03-02 23:01:01+00:00,18R
39,TVF4010,2020-03-02 08:19:31+00:00,18R
40,DLH5HY,2020-03-02 17:55:11+00:00,36R
41,DLH7KY,2020-03-02 07:16:29+00:00,18C
42,EWG3ZY,2020-03-02 06:24:38+00:00,18C
43,EWG7184,2020-03-02 18:38:42+00:00,36R
44,DLH9876,2020-03-02 13:17:09+00:00,18R
45,DLH7HL,2020-03-02 20:55:45+00:00,27
46,DLH5EV,2020-03-02 12:43:26+00:00,18R
47,DLH1HE,2020-03-02 09:05:39+00:00,18R
48,DLH5YF,2020-03-02 09:12:24+00:00,18R
49,DLH7MT,2020-03-02 21:15:15+00:00,27
50,DLH4RK,2020-03-02 07:05:12+00:00,18C
51,DLH8JC,2020-03-02 16:35:49+00:00,27
52,DLH8MM,2020-03-02 14:51:31+00:00,18C
53,EWG2180,2020-03-02 17:06:29+00:00,36R
54,EWG7180,2020-03-02 06:42:38+00:00,18C
55,BFD65H,2020-03-02 20:37:28+00:00,27
56,AHO392V,2020-03-02 17:17:01+00:00,36R
57,EFD3P,2020-03-02 17:14:03+00:00,36R
58,DIEMO,2020-03-02 14:12:00+00:00,22
59,DIRUP,2020-03-02 08:59:24+00:00,22
60,EXS201,2020-03-02 07:59:10+00:00,18R
61,BAW49E,2020-03-02 12:13:35+00:00,18R
62,BAW430,2020-03-02 09:26:09+00:00,18R
63,EZY47AV,2020-03-02 10:06:11+00:00,18R
64,EZY16JY,2020-03-02 15:59:05+00:00,18R
65,EZY75WZ,2020-03-02 19:50:33+00:00,27
66,EZY93YH,2020-03-02 12:32:44+00:00,18R
67,EJU2729,2020-03-02 19:01:30+00:00,36C
68,EZY84ZA,2020-03-02 12:21:54+00:00,18R
69,EZY86PG,2020-03-02 10:24:07+00:00,18R
70,EZY73LX,2020-03-02 15:35:00+00:00,18R
71,EZY27QC,2020-03-02 07:43:51+00:00,18R
72,EZY2163,2020-03-02 13:19:10+00:00,18R
73,EZY14JV,2020-03-02 19:32:37+00:00,27
74,EZY7403,2020-03-02 18:29:49+00:00,36C
75,BAW438,2020-03-02 14:31:16+00:00,18R
76,EZY79UW,2020-03-02 08:46:46+00:00,18R
77,BOO203,2020-03-02 13:45:20+00:00,22
78,BAW2758,2020-03-02 08:48:17+00:00,18R
79,BEE2AU,2020-03-02 08:14:59+00:00,18C
80,BAW446,2020-03-02 15:09:35+00:00,18R
81,EZY43XT,2020-03-02 10:25:58+00:00,18R
82,EZY54WG,2020-03-02 08:27:18+00:00,18R
83,EZY85EF,2020-03-02 07:55:42+00:00,18R
84,BAW444,2020-03-02 20:41:28+00:00,27
85,CFE67W,2020-03-02 18:03:53+00:00,36C
86,CFE19A,2020-03-02 20:16:09+00:00,27
87,CFE23X,2020-03-02 16:15:33+00:00,18R
88,EZY67WK,2020-03-02 11:03:31+00:00,18R
89,EU9883,2020-03-02 07:24:23+00:00,18R
90,EZY58YF,2020-03-02 15:27:50+00:00,18R
91,CFE9X,2020-03-02 08:09:18+00:00,18C
92,EZY13HA,2020-03-02 19:13:41+00:00,36R
93,EZY53KH,2020-03-02 12:29:13+00:00,18R
94,EZY68UZ,2020-03-02 19:39:14+00:00,27
95,EXS205,2020-03-02 17:38:56+00:00,36C
96,EZY76KL,2020-03-02 10:59:27+00:00,18R
97,BAW426,2020-03-02 20:06:52+00:00,27
98,BAW440,2020-03-02 17:53:36+00:00,36C
99,BAW78AM,2020-03-02 12:48:21+00:00,18R
100,BAW81HM,2020-03-02 16:51:13+00:00,27
101,CFE8453,2020-03-02 13:50:58+00:00,18R
102,EZY27FA,2020-03-02 19:18:38+00:00,36R
103,BEE7GL,2020-03-02 15:03:36+00:00,18R
104,EZY37FL,2020-03-02 15:54:49+00:00,18R
105,EZY32PJ,2020-03-02 07:31:35+00:00,18R
106,CFE78E,2020-03-02 11:42:32+00:00,18R
107,BAW442,2020-03-02 18:52:30+00:00,36C
108,EZY7405,2020-03-02 19:23:55+00:00,27
109,EZY68YB,2020-03-02 20:02:46+00:00,27
110,EZY95EZ,2020-03-02 11:30:55+00:00,18R
111,BAW428,2020-03-02 08:54:07+00:00,18R
112,BCS3319,2020-03-02 19:10:29+00:00,36R
113,CFE8WH,2020-03-02 09:43:41+00:00,18R
114,EZY21WL,2020-03-02 07:07:36+00:00,18R
115,EZY85DM,2020-03-02 11:52:43+00:00,18C
116,AFL2694,2020-03-02 14:47:14+00:00,18C
117,AFL2550,2020-03-02 09:39:07+00:00,18R
118,AFL2192,2020-03-02 19:54:15+00:00,27
119,ABW753,2020-03-02 14:56:03+00:00,18C
120,ABW1771,2020-03-02 21:09:01+00:00,27
121,VPCOR,2020-03-02 13:06:40+00:00,22
122,AZG201,2020-03-02 18:25:32+00:00,36R
123,MIFFY,2020-03-02 12:03:31+00:00,22
124,MAATD,2020-03-02 14:49:11+00:00,22
125,EJU31SM,2020-03-02 14:33:25+00:00,18R
126,EJU58ND,2020-03-02 21:14:00+00:00,27
127,EJU9047,2020-03-02 16:37:56+00:00,27
128,FOO6292,2020-03-02 11:53:02+00:00,18R
129,FOO8413,2020-03-02 20:14:12+00:00,27
130,FOO6294,2020-03-02 20:47:07+00:00,27
131,FOO6824,2020-03-02 14:19:23+00:00,18C
132,FOO8405,2020-03-02 09:01:46+00:00,18R
133,EJU35DB,2020-03-02 09:41:40+00:00,18R
134,EJU49UM,2020-03-02 21:19:33+00:00,27
135,EJU7976,2020-03-02 16:43:19+00:00,27
136,FOO8319,2020-03-02 11:45:19+00:00,18R
137,FOO8407,2020-03-02 21:34:01+00:00,18R
138,FOO8437,2020-03-02 16:45:23+00:00,27
139,EZY34WU,2020-03-02 19:08:01+00:00,36C
140,EJU39VG,2020-03-02 21:29:13+00:00,18R
141,EJU78KL,2020-03-02 09:27:40+00:00,18R
142,EJU92ET,2020-03-02 16:06:21+00:00,18R
143,EJU62TD,2020-03-02 07:50:18+00:00,18R
144,AUA373,2020-03-02 15:44:55+00:00,18R
145,EJU1045,2020-03-02 22:49:54+00:00,18R
146,EJU7934,2020-03-02 16:52:39+00:00,27
147,EZY61QE,2020-03-02 08:31:21+00:00,18R
148,EJU49ZB,2020-03-02 11:51:12+00:00,18C
149,EJU82QP,2020-03-02 20:08:12+00:00,27
150,EJU41JE,2020-03-02 14:58:46+00:00,18C
151,EJU79HG,2020-03-02 07:19:24+00:00,18C
152,EJU71YX,2020-03-02 21:21:07+00:00,27
153,EJU7938,2020-03-02 10:07:01+00:00,18C
154,AOJ82R,2020-03-02 13:10:37+00:00,22
155,EZS16CB,2020-03-02 16:29:25+00:00,18R
156,EJU19RQ,2020-03-02 10:12:09+00:00,18R
157,EJU36HB,2020-03-02 21:11:03+00:00,27
158,EJU15QL,2020-03-02 21:07:21+00:00,27
159,EJU52BC,2020-03-02 10:40:53+00:00,18C
160,EJU71JV,2020-03-02 17:44:24+00:00,36C
161,AUA3EM,2020-03-02 07:51:50+00:00,18C
162,AUA3AK,2020-03-02 19:00:59+00:00,36R
163,EJU98YB,2020-03-02 12:37:51+00:00,18C
164,AUA3AC,2020-03-02 20:51:55+00:00,27
165,AUA379,2020-03-02 11:32:26+00:00,18R
166,EJU25YT,2020-03-02 18:20:52+00:00,36R
167,TFL5HA,2020-03-02 21:12:18+00:00,27
168,TFL460,2020-03-02 21:02:30+00:00,27
169,OOMMT,2020-03-02 15:54:16+00:00,22
170,TFL562,2020-03-02 20:01:02+00:00,27
171,LZB461,2020-03-02 07:48:59+00:00,18C
172,SAS1553,2020-03-02 09:24:46+00:00,18R
173,MMD400,2020-03-02 14:01:28+00:00,22
174,FIN47U,2020-03-02 08:49:46+00:00,18R
175,FIN2XL,2020-03-02 16:58:02+00:00,27
176,AEE624,2020-03-02 10:11:18+00:00,18C
177,SAS2551,2020-03-02 08:32:51+00:00,18R
178,SAS827,2020-03-02 17:11:18+00:00,36R
179,SAS87L,2020-03-02 18:28:20+00:00,36R
180,KLM714,2020-03-02 06:40:32+00:00,18R
181,KLM644,2020-03-02 09:15:15+00:00,18R
182,KLM86,2020-03-02 05:58:02+00:00,18R
183,KLM72Y,2020-03-02 13:52:22+00:00,18R
184,KLM1000,2020-03-02 07:19:28+00:00,18R
185,KLM18G,2020-03-02 13:14:15+00:00,18R
186,KLM1596,2020-03-02 07:26:48+00:00,18C
187,KLM1846,2020-03-02 12:46:01+00:00,18R
188,KLM50C,2020-03-02 17:56:21+00:00,36R
189,KLM1010,2020-03-02 12:30:54+00:00,18R
190,KLM66G,2020-03-02 06:58:27+00:00,18C
191,KLM76W,2020-03-02 18:36:59+00:00,36R
192,KLM1162,2020-03-02 17:31:51+00:00,36R
193,KLM46G,2020-03-02 11:06:38+00:00,18R
194,TRA31L,2020-03-02 21:58:50+00:00,18R
195,TRA412B,2020-03-02 14:58:11+00:00,18R
196,TRA59L,2020-03-02 22:34:19+00:00,18R
197,TRA50A,2020-03-02 11:46:56+00:00,18R
198,TRA88C,2020-03-02 22:03:36+00:00,18R
199,TRA43T,2020-03-02 12:13:18+00:00,18C
200,TRA43Y,2020-03-02 18:53:44+00:00,36C
201,KLM52X,2020-03-02 14:40:31+00:00,18C
202,KLM68Y,2020-03-02 10:20:58+00:00,18C
203,KLM96B,2020-03-02 18:52:59+00:00,36R
204,KLM1286,2020-03-02 18:20:40+00:00,36C
205,KLM1976,2020-03-02 13:46:45+00:00,18R
206,KLM88J,2020-03-02 06:10:30+00:00,18C
207,KLM1670,2020-03-02 14:13:22+00:00,18R
208,KLM20P,2020-03-02 18:38:57+00:00,36C
209,KLM28Q,2020-03-02 07:33:42+00:00,18C
210,KLM1688,2020-03-02 18:14:38+00:00,36C
211,KLM84F,2020-03-02 10:10:33+00:00,18R
212,KLM23A,2020-03-02 17:59:40+00:00,36R
213,KLM46C,2020-03-02 10:19:26+00:00,18C
214,KLM1204,2020-03-02 17:42:25+00:00,36C
215,KLM72Z,2020-03-02 07:25:16+00:00,18C
216,KLM94F,2020-03-02 12:07:33+00:00,18R
217,KLM1602,2020-03-02 13:45:00+00:00,18R
218,KLM1832,2020-03-02 18:42:48+00:00,36R
