,callsign,stop,ILS_max
0,MSR757,2021-05-12 12:02:29+00:00,18C
1,QTR2BL,2021-05-12 11:11:13+00:00,18C
2,QTR32KL,2021-05-12 15:35:01+00:00,36R
3,QTR753F,2021-05-12 16:56:33+00:00,27
4,AMX025,2021-05-12 14:12:17+00:00,27
5,IBE3062,2021-05-12 16:19:41+00:00,36R
6,AEA1093,2021-05-12 15:10:45+00:00,27
7,VLG33TJ,2021-05-12 07:41:55+00:00,18C
8,VLG46LT,2021-05-12 15:45:20+00:00,36R
9,VLG45GN,2021-05-12 16:28:49+00:00,36R
10,AFR32RY,2021-05-12 06:22:24+00:00,27
11,AFR55CP,2021-05-12 15:43:07+00:00,36R
12,AFR24DA,2021-05-12 11:34:54+00:00,18C
13,AFR85MN,2021-05-12 11:41:22+00:00,18C
14,DLH4YF,2021-05-12 14:58:16+00:00,27
15,AHO315W,2021-05-12 11:49:44+00:00,22
16,HHN943,2021-05-12 13:41:12+00:00,22
17,DCKVI,2021-05-12 08:33:52+00:00,22
18,ATL4U,2021-05-12 07:20:17+00:00,22
19,DIPCG,2021-05-12 08:41:07+00:00,27
20,ECA5C,2021-05-12 19:27:33+00:00,04
21,BAW430,2021-05-12 08:23:47+00:00,27
22,BCS1443,2021-05-12 17:56:43+00:00,18C
23,ABW9389,2021-05-12 13:52:29+00:00,27
24,ABW325,2021-05-12 17:03:36+00:00,27
25,GAC387G,2021-05-12 16:16:42+00:00,22
26,AUA3TC,2021-05-12 17:17:29+00:00,27
27,AUA3LE,2021-05-12 06:43:03+00:00,18C
28,SLM3004,2021-05-12 06:10:26+00:00,18C
29,TFL630,2021-05-12 09:41:10+00:00,27
30,OOMMT,2021-05-12 17:47:16+00:00,22
31,LZB461,2021-05-12 06:48:19+00:00,18C
32,BCS15Q,2021-05-12 23:51:00+00:00,06
33,NWG42,2021-05-12 08:36:39+00:00,22
34,TRA79P,2021-05-12 13:18:25+00:00,27
35,KLM1008,2021-05-12 10:26:03+00:00,18C
36,TRA38W,2021-05-12 14:03:03+00:00,27
37,KLM900,2021-05-12 05:47:33+00:00,18C
38,KLM510,2021-05-12 09:12:47+00:00,27
39,MPH6912,2021-05-12 12:20:17+00:00,18C
40,TRA6002,2021-05-12 09:52:59+00:00,27
41,KLM736,2021-05-12 09:33:53+00:00,27
42,KLM779,2021-05-12 07:47:04+00:00,18C
43,KLM1350,2021-05-12 05:24:46+00:00,18C
44,KLM588,2021-05-12 03:26:19+00:00,18C
45,KLM904,2021-05-12 17:30:28+00:00,27
46,KLM1624,2021-05-12 17:24:05+00:00,27
47,KLM1628,2021-05-12 06:07:59+00:00,27
48,KLM94F,2021-05-12 11:00:03+00:00,18C
49,KLM862,2021-05-12 12:55:56+00:00,18C
50,NCG01,2021-05-12 15:30:50+00:00,22
51,KLM1000,2021-05-12 06:14:14+00:00,18C
52,KLM946,2021-05-12 11:31:49+00:00,18C
53,TRA44A,2021-05-12 12:17:48+00:00,18C
54,NCG04,2021-05-12 12:23:04+00:00,22
