,callsign,stop,ILS_max
0,MSR757,2021-03-17 12:37:16+00:00,06
1,QTR3AU,2021-03-17 11:52:25+00:00,06
2,QTR107V,2021-03-17 17:04:05+00:00,06
3,QTR8101,2021-03-17 17:25:12+00:00,06
4,IBE30EL,2021-03-17 17:32:02+00:00,06
5,AEA1093,2021-03-17 16:40:04+00:00,06
6,AFR124K,2021-03-17 07:30:26+00:00,06
7,AFR14AR,2021-03-17 18:05:42+00:00,06
8,AFR17XC,2021-03-17 12:45:53+00:00,06
9,DLH9YV,2021-03-17 09:09:43+00:00,06
10,DITRA,2021-03-17 10:07:51+00:00,36R
11,BCS1443,2021-03-17 19:00:25+00:00,06
12,BAW430,2021-03-17 09:17:26+00:00,06
13,ABW9389,2021-03-17 18:09:02+00:00,06
14,ABW325,2021-03-17 15:13:28+00:00,06
15,MIFFY,2021-03-17 11:24:36+00:00,36R
16,AUA3TC,2021-03-17 18:11:22+00:00,06
17,SLM3004,2021-03-17 07:27:49+00:00,06
18,JAF950F,2021-03-17 10:21:31+00:00,36R
19,OOOCA,2021-03-17 07:02:01+00:00,36R
20,OOOCA,2021-03-17 13:42:48+00:00,36R
21,FYG513,2021-03-17 05:59:25+00:00,06
22,LZB461,2021-03-17 07:39:47+00:00,06
23,BCS1442,2021-03-17 00:49:53+00:00,06
24,FIN2XL,2021-03-17 16:42:39+00:00,06
25,KLM28Q,2021-03-17 07:14:49+00:00,36R
26,KLM38P,2021-03-17 09:51:28+00:00,06
27,KLM904,2021-03-17 18:07:21+00:00,06
28,TRA32L,2021-03-17 13:51:14+00:00,06
29,TRA44A,2021-03-17 15:05:15+00:00,06
30,MPH6912,2021-03-17 13:28:23+00:00,06
31,TRA59L,2021-03-17 22:02:06+00:00,06
32,KLM856,2021-03-17 03:07:52+00:00,06
33,KLM714,2021-03-17 05:41:03+00:00,06
34,KLM779,2021-03-17 08:23:27+00:00,06
35,KLM804,2021-03-17 05:08:21+00:00,06
36,KLM644,2021-03-17 09:47:17+00:00,06
37,KLM20P,2021-03-17 18:29:38+00:00,06
38,MPH6122,2021-03-17 14:58:09+00:00,06
39,KLM1386,2021-03-17 16:44:12+00:00,06
40,KLM1628,2021-03-17 06:52:35+00:00,06
41,KLM1602,2021-03-17 13:59:58+00:00,06
42,KLM86,2021-03-17 06:23:41+00:00,06
43,KLM602,2021-03-17 07:52:44+00:00,06
44,KLM744,2021-03-17 13:47:55+00:00,06
45,KLM52T,2021-03-17 17:42:02+00:00,06
46,KLM18C,2021-03-17 14:31:59+00:00,06
47,KLM84F,2021-03-17 11:17:47+00:00,06
48,KLM94F,2021-03-17 15:11:08+00:00,06
49,KLM1596,2021-03-17 07:32:05+00:00,06
50,KLM32E,2021-03-17 18:31:27+00:00,06
51,KLM1976,2021-03-17 13:35:51+00:00,06
52,KLM38W,2021-03-17 14:39:43+00:00,06
53,KLM58R,2021-03-17 06:31:18+00:00,06
54,KLM896,2021-03-17 15:47:16+00:00,06
55,KLM592,2021-03-17 08:37:57+00:00,06
56,KLM836,2021-03-17 06:58:57+00:00,36R
57,KLM9865,2021-03-17 17:50:59+00:00,06
58,KLM1008,2021-03-17 11:50:13+00:00,06
59,KLM9886,2021-03-17 18:54:53+00:00,06
60,KLM68T,2021-03-17 07:14:20+00:00,36C
61,KLM1385,2021-03-17 09:34:57+00:00,06
62,TRA38W,2021-03-17 14:08:16+00:00,06
63,KLM254,2021-03-17 05:37:30+00:00,06
64,KLM588,2021-03-17 03:55:28+00:00,06
65,KLM652,2021-03-17 06:41:12+00:00,06
66,KLM88J,2021-03-17 07:35:38+00:00,06
67,KLM24T,2021-03-17 12:15:15+00:00,06
68,KLM1670,2021-03-17 14:02:14+00:00,06
69,KLM22A,2021-03-17 07:19:01+00:00,36R
70,CND924P,2021-03-17 20:50:12+00:00,06
71,KLM26V,2021-03-17 18:12:49+00:00,06
72,KLM618,2021-03-17 07:37:13+00:00,06
73,TFL7808,2021-03-17 13:22:43+00:00,06
74,XRO100,2021-03-17 10:47:02+00:00,36R
75,KLM168,2021-03-17 11:15:30+00:00,06
76,KLM792,2021-03-17 10:03:04+00:00,06
77,KLM749,2021-03-17 09:06:09+00:00,06
78,KLM642,2021-03-17 07:44:57+00:00,06
79,KLM736,2021-03-17 06:10:44+00:00,06
80,KLM688,2021-03-17 12:58:21+00:00,06
81,KLM758,2021-03-17 09:22:35+00:00,06
82,KLM590,2021-03-17 04:28:54+00:00,06
83,KLM40M,2021-03-17 07:13:18+00:00,36R
84,TRA35V,2021-03-17 18:23:59+00:00,06
85,KLM1162,2021-03-17 17:29:11+00:00,06
86,KLM56T,2021-03-17 12:11:07+00:00,06
87,KLM1086,2021-03-17 12:13:23+00:00,06
88,KLM74L,2021-03-17 07:09:47+00:00,36R
89,KLM48Y,2021-03-17 07:41:49+00:00,06
90,KLM82R,2021-03-17 13:58:07+00:00,06
91,KLM868,2021-03-17 13:37:58+00:00,06
92,KLM706,2021-03-17 10:56:46+00:00,06
93,KLM812,2021-03-17 05:02:58+00:00,06
94,KLM64X,2021-03-17 17:35:26+00:00,06
95,KLM70K,2021-03-17 12:03:50+00:00,06
96,KLM1592,2021-03-17 17:48:01+00:00,06
97,KLM38D,2021-03-17 06:57:25+00:00,36R
98,KLM82K,2021-03-17 11:24:27+00:00,06
99,KLM1000,2021-03-17 07:26:08+00:00,06
100,KLM98Q,2021-03-17 14:24:05+00:00,06
101,KLM34V,2021-03-17 07:49:03+00:00,06
102,KLM1922,2021-03-17 18:26:00+00:00,06
103,KLM26B,2021-03-17 07:11:39+00:00,36R
104,KLM40B,2021-03-17 12:51:54+00:00,06
105,KLM28F,2021-03-17 18:03:57+00:00,06
106,KLM40Z,2021-03-17 12:19:27+00:00,06
107,KLM22Z,2021-03-17 12:55:35+00:00,06
108,KLM74R,2021-03-17 07:24:26+00:00,06
109,KLM1994,2021-03-17 12:21:04+00:00,06
110,KLM42A,2021-03-17 06:29:21+00:00,06
111,KLM848,2021-03-17 04:39:08+00:00,06
112,KLM142,2021-03-17 14:16:36+00:00,06
113,KLM1838,2021-03-17 07:47:31+00:00,06
114,KLM20M,2021-03-17 13:32:37+00:00,06
115,KLM1350,2021-03-17 06:44:44+00:00,06
116,KLM22E,2021-03-17 10:37:24+00:00,06
117,KLM51U,2021-03-17 17:37:56+00:00,06
118,KLM1414,2021-03-17 11:59:25+00:00,06
119,KLM46A,2021-03-17 18:20:56+00:00,06
120,KLM62N,2021-03-17 06:36:34+00:00,06
121,KLM24E,2021-03-17 13:54:36+00:00,06
122,TRA18V,2021-03-17 18:35:11+00:00,06
123,TRA5663,2021-03-17 20:05:21+00:00,06
124,KLM900,2021-03-17 05:48:24+00:00,06
125,KLM872,2021-03-17 06:01:31+00:00,06
126,KLM48,2021-03-17 06:17:55+00:00,06
127,KLM194,2021-03-17 06:20:48+00:00,06
128,KLM428,2021-03-17 05:45:11+00:00,06
129,KLM36S,2021-03-17 18:43:14+00:00,06
