,callsign,stop,ILS_max
0,MSR757,2021-05-19 12:33:24+00:00,18R
1,KQA2116,2021-05-19 13:59:18+00:00,27
2,QTR2BL,2021-05-19 11:33:46+00:00,27
3,QTR753F,2021-05-19 16:23:08+00:00,27
4,QTR32KL,2021-05-19 16:04:58+00:00,27
5,AMX025,2021-05-19 14:01:57+00:00,27
6,AEA1093,2021-05-19 15:19:38+00:00,27
7,IBE3062,2021-05-19 16:21:36+00:00,27
8,VLG45GN,2021-05-19 16:42:35+00:00,27
9,AFR55CP,2021-05-19 15:50:52+00:00,27
10,AFR24DA,2021-05-19 11:24:27+00:00,18R
11,FHLRZ,2021-05-19 08:36:06+00:00,22
12,AFR43PR,2021-05-19 11:14:10+00:00,18R
13,AFR85MN,2021-05-19 11:33:21+00:00,18R
14,DLH4YF,2021-05-19 15:05:40+00:00,27
15,DCAWB,2021-05-19 19:29:43+00:00,22
16,SCR021,2021-05-19 08:44:59+00:00,22
17,DIKCG,2021-05-19 14:19:57+00:00,22
18,BAW430,2021-05-19 08:23:12+00:00,18R
19,BCS1443,2021-05-19 17:58:40+00:00,27
20,ABW9389,2021-05-19 13:24:10+00:00,18R
21,ABW325,2021-05-19 19:33:19+00:00,18R
22,MIFFY,2021-05-19 15:58:01+00:00,27
23,MDMBP,2021-05-19 13:09:46+00:00,22
24,GAC336E,2021-05-19 18:56:06+00:00,06
25,AUA3LE,2021-05-19 07:15:56+00:00,18R
26,AUA3TC,2021-05-19 16:58:41+00:00,27
27,SLM3004,2021-05-19 06:10:24+00:00,18R
28,OOCCJ,2021-05-19 16:12:47+00:00,27
29,TFL630,2021-05-19 09:51:14+00:00,18R
30,TFL656,2021-05-19 20:16:48+00:00,18R
31,FYG41W,2021-05-19 07:31:52+00:00,22
32,OOSUN,2021-05-19 15:47:05+00:00,22
33,OOXLS,2021-05-19 11:52:29+00:00,22
34,BCS15Q,2021-05-19 23:47:11+00:00,06
35,LZB461,2021-05-19 06:37:39+00:00,27
36,AEE624,2021-05-19 08:59:04+00:00,18R
37,KLM28Q,2021-05-19 06:12:44+00:00,27
38,TRA79P,2021-05-19 13:35:12+00:00,18R
39,TRA218R,2021-05-19 11:22:07+00:00,18R
40,KLM1000,2021-05-19 06:30:01+00:00,18R
41,KLM60C,2021-05-19 06:06:10+00:00,27
42,KLM24T,2021-05-19 10:59:02+00:00,18R
43,KLM900,2021-05-19 05:51:47+00:00,27
44,KLM904,2021-05-19 17:16:43+00:00,27
45,MPH6912,2021-05-19 12:04:25+00:00,18R
46,TRA6002,2021-05-19 09:48:50+00:00,18R
47,KLM736,2021-05-19 09:04:52+00:00,18R
48,KLM714,2021-05-19 06:00:27+00:00,18R
49,KLM168,2021-05-19 10:34:38+00:00,18R
50,KLM422,2021-05-19 04:58:53+00:00,18R
51,KLM588,2021-05-19 03:26:27+00:00,18R
52,TRA44A,2021-05-19 12:20:56+00:00,18R
53,KLM1350,2021-05-19 05:25:00+00:00,27
54,KLM23A,2021-05-19 16:46:20+00:00,27
55,KLM20P,2021-05-19 17:51:41+00:00,27
56,KLM50G,2021-05-19 06:27:43+00:00,18R
57,KLM94F,2021-05-19 11:06:14+00:00,18R
58,KLM592,2021-05-19 07:54:45+00:00,18R
59,KLM758,2021-05-19 08:54:39+00:00,18R
60,XRO241,2021-05-19 20:44:11+00:00,18R
61,KLM58U,2021-05-19 12:46:30+00:00,18R
62,KLM68T,2021-05-19 06:08:48+00:00,18R
63,TRA34V,2021-05-19 20:41:59+00:00,18R
64,ZXP25,2021-05-19 13:10:52+00:00,22
65,TRA77G,2021-05-19 15:36:26+00:00,27
66,KLM1596,2021-05-19 06:25:23+00:00,27
67,KLM22B,2021-05-19 13:27:07+00:00,18R
68,KLM1624,2021-05-19 17:32:35+00:00,27
69,KLM1652,2021-05-19 11:17:59+00:00,27
70,KLM96F,2021-05-19 05:06:11+00:00,18R
71,KLM1008,2021-05-19 09:34:18+00:00,18R
72,KLM1942,2021-05-19 16:30:45+00:00,27
73,KLM40M,2021-05-19 05:38:56+00:00,27
74,KLM55W,2021-05-19 16:59:47+00:00,27
75,KLM18C,2021-05-19 13:11:55+00:00,18R
76,KLM22A,2021-05-19 06:15:14+00:00,18R
77,KLM1614,2021-05-19 16:56:59+00:00,27
78,KLM24P,2021-05-19 07:41:21+00:00,18R
79,KLM1074,2021-05-19 11:04:25+00:00,18R
80,KLM744,2021-05-19 12:14:55+00:00,18R
81,FYG61X,2021-05-19 20:18:16+00:00,22
82,TFL074P,2021-05-19 05:40:19+00:00,18R
83,KLM38W,2021-05-19 13:39:42+00:00,27
84,KLM92T,2021-05-19 05:49:23+00:00,18R
85,KLM88M,2021-05-19 06:03:16+00:00,27
86,KLM946,2021-05-19 11:15:44+00:00,18R
87,KLM1602,2021-05-19 12:51:48+00:00,18R
88,KLM18S,2021-05-19 06:24:35+00:00,18R
89,KLM431,2021-05-19 06:00:07+00:00,27
90,KLM36G,2021-05-19 12:27:52+00:00,18R
91,KLM1254,2021-05-19 11:47:55+00:00,18R
92,KLM98N,2021-05-19 06:20:41+00:00,27
93,CND922P,2021-05-19 15:39:40+00:00,27
94,KLM1386,2021-05-19 13:33:20+00:00,18R
95,TRA38W,2021-05-19 14:18:02+00:00,27
96,KLM602,2021-05-19 06:55:44+00:00,18R
97,KLM804,2021-05-19 03:30:58+00:00,18R
98,KLM749,2021-05-19 07:46:19+00:00,18R
99,KLM862,2021-05-19 12:37:29+00:00,18R
100,KLM510,2021-05-19 08:47:42+00:00,18R
101,KLM820,2021-05-19 03:13:32+00:00,18R
102,KLM856,2021-05-19 02:50:18+00:00,18R
103,TRA6730,2021-05-19 13:46:18+00:00,27
104,TRA84K,2021-05-19 12:02:33+00:00,18R
105,TRA42N,2021-05-19 16:28:46+00:00,27
106,XRO208,2021-05-19 16:07:46+00:00,27
107,KLM1766,2021-05-19 10:39:10+00:00,18R
108,KLM1542,2021-05-19 09:44:47+00:00,18R
109,KLM88J,2021-05-19 04:55:49+00:00,18R
110,KLM1088,2021-05-19 13:30:02+00:00,18R
111,KLM86,2021-05-19 07:32:24+00:00,18R
112,KLM840,2021-05-19 04:15:30+00:00,18R
113,KLM142,2021-05-19 12:48:22+00:00,18R
114,KLM194,2021-05-19 05:00:39+00:00,18R
115,TRA5093,2021-05-19 12:30:07+00:00,18R
116,TRA5676,2021-05-19 16:36:44+00:00,27
117,KLM26M,2021-05-19 05:03:10+00:00,18R
118,KLM36T,2021-05-19 11:18:33+00:00,18R
119,KLM1856,2021-05-19 10:56:59+00:00,18R
120,KLM40Z,2021-05-19 10:49:08+00:00,18R
121,KLM66G,2021-05-19 06:32:15+00:00,18R
122,KLM48Y,2021-05-19 06:43:38+00:00,18R
123,KLM88B,2021-05-19 11:11:19+00:00,27
124,KLM1414,2021-05-19 10:46:24+00:00,24
125,KLM1844,2021-05-19 17:21:35+00:00,27
126,KLM36L,2021-05-19 05:04:50+00:00,18R
127,KLM28F,2021-05-19 17:01:15+00:00,27
128,KLM34M,2021-05-19 10:47:25+00:00,18R
129,KLM90J,2021-05-19 05:51:38+00:00,18R
130,KLM1994,2021-05-19 11:24:42+00:00,27
131,KLM74L,2021-05-19 05:34:33+00:00,27
132,KLM1838,2021-05-19 06:28:08+00:00,27
133,KLM98Q,2021-05-19 13:07:10+00:00,18R
134,KLM64U,2021-05-19 11:02:18+00:00,18R
135,KLM88T,2021-05-19 17:27:48+00:00,27
136,KLM1302,2021-05-19 11:26:28+00:00,18R
137,KLM87N,2021-05-19 17:38:46+00:00,27
138,KLM1762,2021-05-19 05:58:25+00:00,27
139,KLM70K,2021-05-19 11:20:05+00:00,18R
140,KLM22E,2021-05-19 09:53:39+00:00,18R
141,KLM34V,2021-05-19 06:18:53+00:00,27
142,KLM38D,2021-05-19 05:40:42+00:00,27
143,KLM1280,2021-05-19 11:17:00+00:00,18R
144,KLM32W,2021-05-19 06:16:55+00:00,18R
145,TRA88F,2021-05-19 10:14:36+00:00,18R
146,TRA98J,2021-05-19 22:15:31+00:00,18R
147,TRA5664,2021-05-19 14:27:14+00:00,27
148,KLM84L,2021-05-19 06:29:51+00:00,27
149,KLM1628,2021-05-19 06:18:33+00:00,18R
150,KLM32E,2021-05-19 17:36:13+00:00,27
151,KLM26V,2021-05-19 17:10:39+00:00,27
152,KLM38P,2021-05-19 09:18:06+00:00,18R
