,callsign,stop,ILS_max
0,MSR757,2019-05-06 13:41:36+00:00,27
1,RAM850W,2019-05-06 15:46:53+00:00,36C
2,RAM684G,2019-05-06 18:18:39+00:00,36C
3,RAM686G,2019-05-06 10:24:07+00:00,18R
4,MAC127,2019-05-06 19:24:33+00:00,36R
5,KQA116,2019-05-06 13:53:22+00:00,27
6,MAU62,2019-05-06 16:54:52+00:00,27
7,QTR273,2019-05-06 11:17:25+00:00,27
8,QTR8201,2019-05-06 13:25:08+00:00,27
9,AMX025,2019-05-06 16:04:06+00:00,36C
10,AEA77CZ,2019-05-06 15:39:41+00:00,27
11,AEA35UZ,2019-05-06 08:50:19+00:00,27
12,VLG83JN,2019-05-06 17:08:21+00:00,36C
13,VLG83KQ,2019-05-06 07:48:01+00:00,27
14,VLG2XN,2019-05-06 10:41:51+00:00,18R
15,VLG37LW,2019-05-06 16:15:41+00:00,36C
16,VLG84AS,2019-05-06 19:54:45+00:00,06
17,IBS37CG,2019-05-06 20:19:37+00:00,06
18,VLG8378,2019-05-06 13:16:33+00:00,36C
19,VLG2SQ,2019-05-06 18:36:27+00:00,36R
20,VLG736H,2019-05-06 13:07:12+00:00,36C
21,SLM994,2019-05-06 11:34:56+00:00,18R
22,IBS3722,2019-05-06 09:21:13+00:00,18R
23,VLG6814,2019-05-06 18:39:45+00:00,36R
24,VLG83WG,2019-05-06 19:12:41+00:00,36R
25,VLG2WE,2019-05-06 20:28:20+00:00,06
26,VLG6292,2019-05-06 11:12:46+00:00,27
27,VLG137C,2019-05-06 11:24:26+00:00,18R
28,VLG73SB,2019-05-06 16:17:37+00:00,36C
29,AFR42JJ,2019-05-06 12:22:28+00:00,27
30,AFR67BN,2019-05-06 07:26:16+00:00,27
31,AFR55UU,2019-05-06 15:54:40+00:00,36C
32,TVF47UC,2019-05-06 07:03:39+00:00,18C
33,AFR21MY,2019-05-06 06:40:39+00:00,18R
34,AFR47DX,2019-05-06 11:31:15+00:00,18R
35,EWG7180,2019-05-06 05:42:57+00:00,18C
36,DLH8PJ,2019-05-06 06:24:13+00:00,18C
37,EWG7184,2019-05-06 17:21:12+00:00,27
38,DLH2EU,2019-05-06 19:38:20+00:00,36R
39,DLH5JF,2019-05-06 07:14:24+00:00,27
40,DLH8RV,2019-05-06 15:09:43+00:00,27
41,DLH1RJ,2019-05-06 08:52:31+00:00,27
42,DLH6LL,2019-05-06 13:32:26+00:00,27
43,DLH1ET,2019-05-06 08:37:16+00:00,27
44,DLH992,2019-05-06 12:40:40+00:00,27
45,DLH3KY,2019-05-06 16:51:07+00:00,27
46,DLH4TV,2019-05-06 19:58:02+00:00,06
47,EWG2180,2019-05-06 15:08:12+00:00,27
48,DLH7AK,2019-05-06 20:06:44+00:00,06
49,AHO126A,2019-05-06 16:10:16+00:00,27
50,BAW78AM,2019-05-06 12:04:43+00:00,27
51,BAW444,2019-05-06 19:50:00+00:00,06
52,BAW440,2019-05-06 16:13:55+00:00,36C
53,BAW432,2019-05-06 15:14:35+00:00,27
54,BAW49E,2019-05-06 13:15:25+00:00,36C
55,BAW81HM,2019-05-06 16:21:46+00:00,36C
56,BAW430,2019-05-06 08:28:14+00:00,27
57,BAW442,2019-05-06 18:22:26+00:00,27
58,EZY72VG,2019-05-06 06:30:17+00:00,18R
59,EZY29LQ,2019-05-06 13:25:42+00:00,36C
60,EZY79EZ,2019-05-06 08:21:08+00:00,27
61,EZY96YG,2019-05-06 15:59:26+00:00,36C
62,EZY82TU,2019-05-06 19:29:40+00:00,36R
63,EZY92MF,2019-05-06 13:10:16+00:00,36C
64,EZY42WF,2019-05-06 17:23:25+00:00,36C
65,EZY16NY,2019-05-06 19:43:44+00:00,36R
66,EZY89RA,2019-05-06 18:33:03+00:00,36R
67,BAW438,2019-05-06 13:30:56+00:00,36C
68,EZY83JF,2019-05-06 16:31:13+00:00,36C
69,EZY2157,2019-05-06 10:50:11+00:00,18R
70,EZY46AK,2019-05-06 06:15:52+00:00,18R
71,CFE19A,2019-05-06 19:21:30+00:00,36R
72,CFE23X,2019-05-06 15:49:08+00:00,36C
73,EZY57HL,2019-05-06 07:08:29+00:00,18R
74,EZY26KR,2019-05-06 07:10:10+00:00,18R
75,EZY21GE,2019-05-06 19:33:27+00:00,36R
76,EZY23JC,2019-05-06 10:31:52+00:00,18R
77,EXS201,2019-05-06 06:54:47+00:00,18R
78,EZY26EY,2019-05-06 11:03:19+00:00,18R
