,callsign,stop,ILS_max
0,MSR757,2021-05-01 12:53:34+00:00,36R
1,QTR2BL,2021-05-01 11:55:15+00:00,36R
2,QTR46TM,2021-05-01 16:33:19+00:00,36R
3,QTR32KL,2021-05-01 17:23:40+00:00,06
4,VLG33TJ,2021-05-01 12:45:42+00:00,36R
5,VLG52TQ,2021-05-01 17:51:09+00:00,06
6,IBE3060,2021-05-01 08:17:51+00:00,18C
7,AEA1091,2021-05-01 07:15:00+00:00,18C
8,VLG1377,2021-05-01 08:24:04+00:00,18C
9,AFR27LE,2021-05-01 16:49:37+00:00,36R
10,AFR55CP,2021-05-01 15:32:25+00:00,36R
11,AFR32RY,2021-05-01 06:32:33+00:00,18C
12,AFR24DA,2021-05-01 11:19:49+00:00,18C
13,AFR57GA,2021-05-01 06:29:54+00:00,18C
14,BCS21G,2021-05-01 03:20:45+00:00,06
15,BCS6730,2021-05-01 08:15:56+00:00,18C
16,DLH1ML,2021-05-01 08:10:33+00:00,18C
17,DLH4YF,2021-05-01 15:01:12+00:00,36R
18,ATL1D,2021-05-01 13:11:23+00:00,36R
19,HRN221,2021-05-01 16:08:47+00:00,36R
20,AFL2694,2021-05-01 14:55:30+00:00,36R
21,ABW407,2021-05-01 11:14:34+00:00,27
22,ABW525,2021-05-01 10:07:19+00:00,18C
23,AZG207,2021-05-01 14:27:10+00:00,36R
24,ABW625,2021-05-01 18:50:01+00:00,36R
25,EJU49XF,2021-05-01 11:52:19+00:00,36R
26,EJU91ZY,2021-05-01 20:02:19+00:00,06
27,EJU98DB,2021-05-01 11:23:48+00:00,18C
28,TFL596,2021-05-01 14:11:45+00:00,36R
29,TFL626,2021-05-01 21:08:22+00:00,06
30,LZB461,2021-05-01 06:51:58+00:00,27
31,AEE624,2021-05-01 08:46:53+00:00,18C
32,NWG11,2021-05-01 09:37:42+00:00,22
33,KLM1624,2021-05-01 17:29:30+00:00,36R
34,KLM74S,2021-05-01 06:23:17+00:00,18C
35,KLM1596,2021-05-01 06:33:14+00:00,27
36,KLM58U,2021-05-01 12:59:11+00:00,36R
37,KLM92N,2021-05-01 17:32:57+00:00,06
38,KLM16P,2021-05-01 13:29:40+00:00,36R
39,KLM946,2021-05-01 11:34:10+00:00,27
40,KLM462,2021-05-01 06:49:33+00:00,27
41,KLM1628,2021-05-01 06:04:47+00:00,18C
42,KLM24T,2021-05-01 10:51:10+00:00,27
43,TRA535J,2021-05-01 12:14:35+00:00,36R
44,KLM86,2021-05-01 03:59:13+00:00,06
45,MPH8342,2021-05-01 04:54:09+00:00,27
46,MPH7342,2021-05-01 14:13:54+00:00,36R
47,KLM704,2021-05-01 04:52:46+00:00,18C
48,KLM862,2021-05-01 12:22:47+00:00,36R
49,KLM832,2021-05-01 03:37:21+00:00,06
50,KLM554,2021-05-01 03:52:54+00:00,06
51,KLM755,2021-05-01 10:57:32+00:00,18C
52,KLM779,2021-05-01 07:56:09+00:00,18C
53,KLM588,2021-05-01 03:00:27+00:00,06
54,KLM789,2021-05-01 06:11:32+00:00,18C
55,KLM678,2021-05-01 05:27:39+00:00,18C
56,KLM88T,2021-05-01 17:11:14+00:00,06
57,KLM1602,2021-05-01 12:48:44+00:00,36R
58,KLM792,2021-05-01 09:29:13+00:00,18C
59,KLM804,2021-05-01 04:23:44+00:00,06
60,KLM24P,2021-05-01 07:44:16+00:00,18C
61,KLM98M,2021-05-01 17:15:03+00:00,06
62,TRA30R,2021-05-01 15:36:27+00:00,36R
63,ZXP25,2021-05-01 12:16:37+00:00,22
64,KLM64Y,2021-05-01 12:06:54+00:00,36R
65,KLM88M,2021-05-01 06:04:11+00:00,27
66,KLM28M,2021-05-01 09:26:44+00:00,18C
67,KLM30M,2021-05-01 16:35:47+00:00,36R
68,KLM52F,2021-05-01 05:48:43+00:00,27
69,KLM62N,2021-05-01 05:05:34+00:00,18C
70,KLM34Z,2021-05-01 05:24:13+00:00,18C
71,KLM90Z,2021-05-01 13:18:56+00:00,36R
72,TRA6872,2021-05-01 14:50:44+00:00,36R
73,KLM18C,2021-05-01 12:52:19+00:00,36R
74,KLM1000,2021-05-01 06:13:42+00:00,18C
75,KLM1010,2021-05-01 11:27:12+00:00,18C
76,KLM55W,2021-05-01 17:12:48+00:00,06
77,KLM33T,2021-05-01 17:43:24+00:00,36R
78,KLM92T,2021-05-01 07:05:26+00:00,18C
79,KLM20P,2021-05-01 17:28:55+00:00,06
80,KLM68T,2021-05-01 06:20:13+00:00,18C
81,KLM98Q,2021-05-01 13:22:26+00:00,36R
82,TRA3P,2021-05-01 12:57:46+00:00,36R
83,TRA6J,2021-05-01 21:12:13+00:00,06
84,KLM26V,2021-05-01 16:58:52+00:00,36R
85,KLM38P,2021-05-01 09:18:43+00:00,18C
86,KLM22B,2021-05-01 13:08:46+00:00,36R
87,KLM60C,2021-05-01 06:13:40+00:00,27
88,KLM1074,2021-05-01 11:13:49+00:00,18C
89,KLM23A,2021-05-01 16:54:21+00:00,36R
90,KLM602,2021-05-01 07:08:43+00:00,18C
91,KLM1574,2021-05-01 13:39:29+00:00,36R
92,KLM1386,2021-05-01 13:44:07+00:00,36R
93,KLM50G,2021-05-01 06:25:15+00:00,18C
94,KLM1614,2021-05-01 17:17:59+00:00,36R
95,KLM40M,2021-05-01 05:33:30+00:00,18C
96,KLM1500,2021-05-01 19:51:28+00:00,06
97,KLM1588,2021-05-01 13:06:44+00:00,36R
98,KLM22A,2021-05-01 05:58:00+00:00,27
99,KLM18S,2021-05-01 06:27:08+00:00,18C
100,KLM94F,2021-05-01 11:07:35+00:00,18C
101,TRA5683,2021-05-01 21:16:45+00:00,06
102,KLM168,2021-05-01 10:28:46+00:00,18C
103,KLM618,2021-05-01 06:52:58+00:00,18C
104,KLM536,2021-05-01 04:59:49+00:00,18C
105,KLM1916,2021-05-01 06:24:06+00:00,27
106,KLM22E,2021-05-01 10:03:38+00:00,18C
107,KLM20M,2021-05-01 13:53:54+00:00,36R
108,KLM76W,2021-05-01 17:16:42+00:00,06
109,KLM36T,2021-05-01 11:17:23+00:00,18C
110,KLM1564,2021-05-01 11:42:18+00:00,36R
111,KLM26B,2021-05-01 05:44:03+00:00,27
112,KLM42A,2021-05-01 05:15:48+00:00,18C
113,KLM268,2021-05-01 04:57:23+00:00,18C
114,KLM744,2021-05-01 12:55:09+00:00,36R
115,TRA47X,2021-05-01 21:57:04+00:00,06
116,TRA6672,2021-05-01 23:16:09+00:00,06
117,KLM840,2021-05-01 04:35:52+00:00,18C
118,KLM706,2021-05-01 11:38:05+00:00,36R
119,KLM567,2021-05-01 04:56:32+00:00,27
120,KLM592,2021-05-01 07:49:03+00:00,18C
121,KLM820,2021-05-01 04:05:07+00:00,06
122,KLM54E,2021-05-01 06:37:00+00:00,27
123,KLM88B,2021-05-01 11:04:09+00:00,27
124,KLM48Y,2021-05-01 06:44:23+00:00,27
125,KLM70K,2021-05-01 11:15:20+00:00,18C
126,TRA64V,2021-05-01 23:05:59+00:00,06
127,TRA4X,2021-05-01 09:38:35+00:00,18C
128,TRA916A,2021-05-01 15:33:59+00:00,36R
129,XRO149,2021-05-01 13:20:47+00:00,36R
130,KLM1088,2021-05-01 13:14:57+00:00,36R
131,KLM36S,2021-05-01 17:23:13+00:00,36R
132,KLM66G,2021-05-01 05:57:41+00:00,18C
133,KLM1274,2021-05-01 14:09:18+00:00,36R
134,KLM68Y,2021-05-01 08:12:13+00:00,18C
135,KLM878,2021-05-01 05:51:30+00:00,27
136,KLM142,2021-05-01 13:16:15+00:00,36R
137,KLM868,2021-05-01 12:24:47+00:00,36R
138,TRA40H,2021-05-01 15:07:50+00:00,36R
139,TRA38W,2021-05-01 13:45:57+00:00,36R
140,KLM1762,2021-05-01 06:02:35+00:00,27
141,KLM1922,2021-05-01 17:32:43+00:00,36R
142,KLM36G,2021-05-01 12:27:13+00:00,36R
143,KLM1280,2021-05-01 10:54:27+00:00,18C
144,KLM74L,2021-05-01 05:40:53+00:00,18C
145,KLM90A,2021-05-01 17:35:05+00:00,36R
146,KLM22Z,2021-05-01 16:39:27+00:00,36R
147,KLM28K,2021-05-01 05:20:16+00:00,18C
148,KLM40Z,2021-05-01 10:46:48+00:00,18C
149,KLM32W,2021-05-01 06:22:04+00:00,18C
150,KLM1258,2021-05-01 16:37:28+00:00,36R
151,KLM1302,2021-05-01 11:05:31+00:00,18C
152,KLM62E,2021-05-01 06:08:47+00:00,27
153,KLM1824,2021-05-01 11:22:52+00:00,27
154,KLM1844,2021-05-01 17:12:50+00:00,36R
155,KLM1992,2021-05-01 06:19:09+00:00,27
156,KLM1350,2021-05-01 05:06:33+00:00,27
157,KLM52Q,2021-05-01 11:10:05+00:00,18C
158,KLM54M,2021-05-01 16:19:47+00:00,36R
159,KLM18G,2021-05-01 11:19:13+00:00,27
160,KLM36M,2021-05-01 05:35:51+00:00,18C
161,KLM282,2021-05-01 06:40:28+00:00,18C
162,KLM702,2021-05-01 03:16:04+00:00,06
163,KLM664,2021-05-01 08:57:18+00:00,18C
164,KLM1140,2021-05-01 06:12:11+00:00,27
165,KLM1414,2021-05-01 10:45:27+00:00,18C
166,KLM66F,2021-05-01 16:51:37+00:00,36R
167,KLM86N,2021-05-01 11:27:50+00:00,27
168,KLM96F,2021-05-01 05:07:11+00:00,18C
169,KLM34M,2021-05-01 10:38:55+00:00,18C
170,KLM48R,2021-05-01 17:07:00+00:00,06
171,KLM64J,2021-05-01 06:10:09+00:00,18C
172,KLM12H,2021-05-01 17:20:29+00:00,06
173,KLM1766,2021-05-01 10:40:44+00:00,18C
174,KLM26M,2021-05-01 04:51:53+00:00,27
175,KLM1994,2021-05-01 11:26:17+00:00,27
176,KLM84X,2021-05-01 05:22:49+00:00,18C
177,KLM1184,2021-05-01 05:29:59+00:00,18C
178,KLM1570,2021-05-01 17:22:14+00:00,06
179,KLM1870,2021-05-01 10:10:09+00:00,18C
180,TRA42N,2021-05-01 16:05:45+00:00,36R
181,KLM1382,2021-05-01 05:31:25+00:00,18C
182,KLM38W,2021-05-01 13:50:50+00:00,36R
183,KLM78Y,2021-05-01 17:18:49+00:00,06
184,KLM84L,2021-05-01 06:35:17+00:00,27
185,KLM32E,2021-05-01 17:37:44+00:00,36R
186,TFL648,2021-05-01 19:36:02+00:00,06
187,TFL474,2021-05-01 16:07:08+00:00,36R
188,KLM48,2021-05-01 04:27:23+00:00,06
189,KLM758,2021-05-01 10:00:52+00:00,18C
190,KLM194,2021-05-01 04:46:48+00:00,18C
191,KLM642,2021-05-01 05:11:13+00:00,18C
192,KLM872,2021-05-01 05:59:54+00:00,27
193,KLM644,2021-05-01 08:34:30+00:00,18C
194,KLM428,2021-05-01 03:54:52+00:00,06
195,KLM60V,2021-05-01 16:44:45+00:00,36R
196,KLM68K,2021-05-01 12:10:48+00:00,36R
197,KLM44R,2021-05-01 05:04:17+00:00,27
198,KLM46A,2021-05-01 16:27:35+00:00,36R
199,KLM48V,2021-05-01 10:49:25+00:00,27
200,LOT2TA,2021-05-01 08:05:52+00:00,18C
201,NJE993A,2021-05-01 12:20:46+00:00,36R
202,NJE744G,2021-05-01 07:49:41+00:00,22
203,NJE5UC,2021-05-01 19:39:37+00:00,06
204,NJE541G,2021-05-01 15:21:28+00:00,36R
205,TAP668,2021-05-01 19:59:15+00:00,06
206,TAP674C,2021-05-01 10:42:33+00:00,18C
207,ROT361B,2021-05-01 08:28:10+00:00,18C
208,SWR724,2021-05-01 06:17:31+00:00,18C
209,THY1CB,2021-05-01 09:32:07+00:00,18C
210,THY6309,2021-05-01 06:39:09+00:00,27
211,THY1BA,2021-05-01 08:07:49+00:00,18C
212,THY2CD,2021-05-01 15:04:52+00:00,36R
213,THY7BN,2021-05-01 19:49:52+00:00,06
214,PGT99H,2021-05-01 09:24:28+00:00,18C
215,PGT53X,2021-05-01 12:37:31+00:00,36R
216,PGT5665,2021-05-01 07:22:29+00:00,18C
217,SXS32G,2021-05-01 07:07:19+00:00,18C
218,AZA108,2021-05-01 09:03:10+00:00,18C
219,AZA120,2021-05-01 07:41:13+00:00,18C
220,RSY7642,2021-05-01 19:26:06+00:00,06
221,ICE500,2021-05-01 10:36:31+00:00,18C
222,AMC394,2021-05-01 08:20:28+00:00,18C
223,CTN5NL,2021-05-01 08:04:11+00:00,18C
224,BTI6RV,2021-05-01 07:13:02+00:00,18C
225,LTC401,2021-05-01 20:42:06+00:00,06
226,AUI101,2021-05-01 10:18:32+00:00,18C
227,BRU867,2021-05-01 09:04:57+00:00,18C
228,TGZ651,2021-05-01 07:37:39+00:00,18C
229,KAC920,2021-05-01 13:48:43+00:00,36R
230,KAL925,2021-05-01 17:15:44+00:00,36R
231,SIA7393,2021-05-01 21:36:42+00:00,06
232,SIA7957,2021-05-01 05:02:56+00:00,18C
233,SIA324,2021-05-01 04:59:29+00:00,27
234,CAO1035,2021-05-01 11:06:36+00:00,27
235,CSN453,2021-05-01 05:13:24+00:00,18C
236,CKK205,2021-05-01 13:57:26+00:00,36R
237,YZR7411,2021-05-01 06:21:17+00:00,27
238,CPA271,2021-05-01 04:32:41+00:00,06
239,NCA008,2021-05-01 01:51:35+00:00,06
240,UAE9915,2021-05-01 14:16:53+00:00,36R
241,UAE9757,2021-05-01 11:16:53+00:00,27
242,UAE147,2021-05-01 11:00:40+00:00,27
243,UAE9914,2021-05-01 07:46:43+00:00,18C
244,ETD913,2021-05-01 12:28:42+00:00,36R
245,ETD48S,2021-05-01 11:20:34+00:00,27
