,callsign,stop,ILS_max
0,MSR757,2021-05-05 12:40:19+00:00,27
1,QTR2BL,2021-05-05 11:56:29+00:00,27
2,QTR32KL,2021-05-05 16:06:17+00:00,27
3,QTR753F,2021-05-05 17:08:41+00:00,27
4,AZA74F,2021-05-05 14:32:22+00:00,27
5,VLG33TJ,2021-05-05 07:22:51+00:00,27
6,IBE3062,2021-05-05 16:13:34+00:00,27
7,VLG45GN,2021-05-05 16:40:32+00:00,27
8,AEA1093,2021-05-05 15:18:53+00:00,27
9,AFR24DA,2021-05-05 11:32:36+00:00,27
10,AFR55CP,2021-05-05 15:42:29+00:00,27
11,AFR85MN,2021-05-05 11:26:47+00:00,27
12,BCS21G,2021-05-05 02:51:15+00:00,27
13,DLH4YF,2021-05-05 15:02:36+00:00,27
14,AWU105A,2021-05-05 11:40:21+00:00,27
15,ECA5C,2021-05-05 18:28:09+00:00,22
16,BAW430,2021-05-05 08:22:58+00:00,27
17,BCS1443,2021-05-05 17:50:15+00:00,18C
18,ABW208,2021-05-05 22:42:27+00:00,27
19,LXG14C,2021-05-05 10:09:24+00:00,27
20,AUA3LE,2021-05-05 07:07:34+00:00,27
21,AUA3TC,2021-05-05 17:27:51+00:00,27
22,SLM3004,2021-05-05 06:28:16+00:00,27
23,TFL630,2021-05-05 09:53:04+00:00,27
24,TFL656,2021-05-05 20:08:35+00:00,18C
25,OOJWB,2021-05-05 17:02:22+00:00,27
26,BCS15Q,2021-05-05 23:43:09+00:00,27
27,LZB461,2021-05-05 06:44:38+00:00,27
28,KLM1628,2021-05-05 06:16:16+00:00,27
29,KLM32E,2021-05-05 17:41:48+00:00,27
30,KLM50G,2021-05-05 06:32:01+00:00,27
31,KLM904,2021-05-05 17:29:26+00:00,27
32,TRA6002,2021-05-05 10:04:04+00:00,27
33,KLM779,2021-05-05 08:47:05+00:00,27
34,KLM588,2021-05-05 03:19:54+00:00,27
35,KLM142,2021-05-05 12:05:33+00:00,27
36,MPH6122,2021-05-05 14:24:10+00:00,27
37,KLM744,2021-05-05 12:43:27+00:00,27
38,KLM856,2021-05-05 03:26:32+00:00,27
39,KLM592,2021-05-05 07:58:43+00:00,27
40,NCG01,2021-05-05 10:11:45+00:00,27
41,NCG01,2021-05-05 14:58:08+00:00,27
42,KLM1596,2021-05-05 06:41:45+00:00,27
43,KLM20P,2021-05-05 17:28:06+00:00,18C
44,KLM36G,2021-05-05 12:38:09+00:00,27
45,KLM1856,2021-05-05 10:52:45+00:00,27
46,KLM44R,2021-05-05 05:06:36+00:00,27
47,KLM1624,2021-05-05 17:26:23+00:00,27
48,KLM1916,2021-05-05 06:02:19+00:00,27
49,KLM64Y,2021-05-05 11:50:44+00:00,27
50,KLM34M,2021-05-05 10:54:18+00:00,27
51,TRA79P,2021-05-05 13:22:05+00:00,27
52,KLM22A,2021-05-05 06:17:53+00:00,27
53,KLM55W,2021-05-05 17:17:22+00:00,27
54,KLM1602,2021-05-05 12:41:59+00:00,27
55,KLM60C,2021-05-05 06:06:45+00:00,27
56,KLM1008,2021-05-05 09:37:08+00:00,27
57,KLM23A,2021-05-05 16:45:53+00:00,27
58,KLM38P,2021-05-05 09:39:33+00:00,27
59,TRA44A,2021-05-05 12:22:48+00:00,27
60,TRA38W,2021-05-05 14:10:00+00:00,27
61,KLM1000,2021-05-05 06:23:26+00:00,27
62,KLM1074,2021-05-05 11:23:49+00:00,27
63,KLM28F,2021-05-05 17:06:27+00:00,27
64,KLM68T,2021-05-05 06:00:17+00:00,27
65,KLM78Y,2021-05-05 17:30:54+00:00,18C
66,KLM84L,2021-05-05 06:39:59+00:00,27
67,KLM820,2021-05-05 03:22:31+00:00,27
68,KLM872,2021-05-05 06:19:16+00:00,27
69,FYG62X,2021-05-05 11:13:51+00:00,27
70,KLM58U,2021-05-05 12:49:04+00:00,27
71,KLM38W,2021-05-05 13:29:42+00:00,27
72,KLM88M,2021-05-05 06:08:35+00:00,27
73,KLM1386,2021-05-05 13:40:59+00:00,27
74,KLM28Q,2021-05-05 06:33:52+00:00,27
75,KLM26V,2021-05-05 17:15:59+00:00,27
76,KLM92T,2021-05-05 07:18:21+00:00,27
77,TRA5676,2021-05-05 16:18:39+00:00,27
78,KLM422,2021-05-05 05:24:24+00:00,27
79,KLM168,2021-05-05 11:02:26+00:00,27
80,KLM22E,2021-05-05 09:55:20+00:00,27
81,KLM1922,2021-05-05 17:33:24+00:00,27
82,KLM52Q,2021-05-05 11:29:41+00:00,27
83,TFL7826,2021-05-05 05:13:11+00:00,27
84,PHHWM,2021-05-05 16:20:54+00:00,27
85,KLM431,2021-05-05 06:10:32+00:00,27
86,KLM862,2021-05-05 12:02:12+00:00,27
87,KLM714,2021-05-05 07:09:13+00:00,27
88,TRA5802,2021-05-05 22:03:05+00:00,27
89,KLM174,2021-05-05 04:57:46+00:00,27
90,KLM688,2021-05-05 09:41:47+00:00,27
91,KLM804,2021-05-05 03:42:17+00:00,27
92,KLM86,2021-05-05 03:35:41+00:00,27
93,KLM602,2021-05-05 06:59:48+00:00,27
94,KLM66G,2021-05-05 06:24:50+00:00,27
95,KLM946,2021-05-05 11:34:20+00:00,27
96,TRA42N,2021-05-05 16:27:34+00:00,27
97,TRA32L,2021-05-05 12:00:58+00:00,27
98,TRA34V,2021-05-05 20:29:39+00:00,18C
99,KLM1942,2021-05-05 16:38:22+00:00,27
100,KLM88J,2021-05-05 04:56:24+00:00,27
