,callsign,stop,ILS_max
0,MSR757,2020-03-15 12:56:45+00:00,18R
1,RAM850W,2020-03-15 10:36:51+00:00,18R
2,MAC127,2020-03-15 09:32:11+00:00,18R
3,KQA116,2020-03-15 13:44:39+00:00,18R
4,QTR3AU,2020-03-15 11:49:04+00:00,18C
5,QTR8102,2020-03-15 14:58:39+00:00,18R
6,AMX025,2020-03-15 15:09:59+00:00,18R
7,VLG137C,2020-03-15 12:31:07+00:00,18C
8,VLG83HX,2020-03-15 14:11:17+00:00,18R
9,VLG83KQ,2020-03-15 08:16:13+00:00,18R
10,AEA65BB,2020-03-15 17:36:20+00:00,18R
11,IBS37PA,2020-03-15 21:33:20+00:00,18R
12,IBS3722,2020-03-15 09:58:27+00:00,18R
13,VLG8308,2020-03-15 17:08:36+00:00,18R
14,VLG83WG,2020-03-15 22:14:31+00:00,18R
15,VLG736H,2020-03-15 13:40:46+00:00,18R
16,VLG83JN,2020-03-15 21:44:38+00:00,18R
17,GES641R,2020-03-15 19:12:34+00:00,22
18,SLM994,2020-03-15 05:55:34+00:00,18R
19,AEA1091,2020-03-15 08:31:20+00:00,18R
20,AFR92LW,2020-03-15 18:15:36+00:00,18R
21,AFR17HR,2020-03-15 08:03:26+00:00,18C
22,AFR73KK,2020-03-15 07:27:51+00:00,18R
23,AFR182E,2020-03-15 12:07:29+00:00,18R
24,AFR114Q,2020-03-15 16:49:14+00:00,18R
25,AFR31GX,2020-03-15 07:17:16+00:00,18C
26,AFR99PK,2020-03-15 12:34:31+00:00,18R
27,AFR73JA,2020-03-15 11:46:05+00:00,18R
28,AFR1892,2020-03-15 17:29:48+00:00,18R
29,AFR95DW,2020-03-15 12:11:09+00:00,18R
30,AFR35WZ,2020-03-15 18:23:01+00:00,18R
31,TRA6506,2020-03-15 23:33:12+00:00,18R
32,TRA5802,2020-03-15 16:05:24+00:00,18R
33,TRA76P,2020-03-15 22:52:07+00:00,18R
34,DLH4RK,2020-03-15 06:58:03+00:00,18C
35,DLH5HY,2020-03-15 18:26:57+00:00,18C
36,BCS21G,2020-03-15 22:06:38+00:00,18R
37,EWG7184,2020-03-15 18:21:19+00:00,18C
38,EWG2180,2020-03-15 14:18:24+00:00,18C
39,DLH1HE,2020-03-15 08:57:20+00:00,18R
40,DLH7HL,2020-03-15 20:43:29+00:00,18R
41,DLH5EV,2020-03-15 12:36:29+00:00,18R
42,DLH5YF,2020-03-15 09:02:20+00:00,18R
43,DLH7ET,2020-03-15 12:17:14+00:00,18C
44,DLH7MT,2020-03-15 21:00:58+00:00,18R
45,DLH998,2020-03-15 17:37:08+00:00,18C
46,DLH8MM,2020-03-15 14:59:47+00:00,18C
47,DCHGS,2020-03-15 14:13:21+00:00,22
48,SCR378,2020-03-15 11:08:50+00:00,22
49,AWU915K,2020-03-15 21:21:28+00:00,22
50,BAW426,2020-03-15 19:46:30+00:00,18R
51,BAW446,2020-03-15 15:27:00+00:00,18R
52,BAW78AM,2020-03-15 14:29:27+00:00,27
53,BAW436,2020-03-15 16:15:35+00:00,18R
54,BAW438,2020-03-15 13:47:21+00:00,18R
55,EZY47AV,2020-03-15 09:50:25+00:00,18R
56,EZY54UT,2020-03-15 18:37:06+00:00,18R
57,EZY6165,2020-03-15 15:23:50+00:00,18R
58,EZY27FA,2020-03-15 19:05:08+00:00,18R
59,EZY7403,2020-03-15 17:12:19+00:00,18R
60,EZY86PG,2020-03-15 14:07:40+00:00,18R
61,EZY68UZ,2020-03-15 19:24:50+00:00,18R
