,callsign,stop,ILS_max
0,MSR757,2021-05-20 12:42:28+00:00,18R
1,QTR2BL,2021-05-20 11:38:25+00:00,18R
2,QTR8102,2021-05-20 13:02:37+00:00,18R
3,AEA1091,2021-05-20 07:27:23+00:00,18R
4,VLG6292,2021-05-20 17:21:50+00:00,18R
5,VLG52TQ,2021-05-20 13:57:03+00:00,18R
6,VLG46LT,2021-05-20 14:29:53+00:00,18C
7,IBE3060,2021-05-20 09:10:15+00:00,18R
8,AFR24DA,2021-05-20 11:56:16+00:00,18R
9,AFR32RY,2021-05-20 06:24:27+00:00,18R
10,AFR55CP,2021-05-20 15:47:50+00:00,18C
11,FHENE,2021-05-20 13:32:09+00:00,22
12,AFR89EN,2021-05-20 16:19:00+00:00,18C
13,AFR19XP,2021-05-20 17:16:27+00:00,18R
14,CTM1292,2021-05-20 12:54:27+00:00,22
15,AHO781C,2021-05-20 12:24:18+00:00,22
16,DLH8ER,2021-05-20 19:54:58+00:00,18R
17,DLH1ML,2021-05-20 08:13:58+00:00,18R
18,BTX2B,2021-05-20 06:45:47+00:00,22
19,AHO336H,2021-05-20 15:38:47+00:00,22
20,ECA12C,2021-05-20 07:51:41+00:00,22
21,ECA6C,2021-05-20 19:36:20+00:00,22
22,AWU720G,2021-05-20 17:31:26+00:00,27
23,DIKCG,2021-05-20 11:17:01+00:00,22
24,AWU120A,2021-05-20 15:01:22+00:00,22
25,XGO4AM,2021-05-20 15:11:36+00:00,22
26,BAW430,2021-05-20 08:29:20+00:00,18R
27,CLU5359,2021-05-20 21:09:53+00:00,18R
28,BCS1443,2021-05-20 18:02:01+00:00,18R
29,AFL2550,2021-05-20 09:25:44+00:00,18R
30,ABW327,2021-05-20 15:23:28+00:00,18C
31,ABW451,2021-05-20 12:43:57+00:00,18R
32,ABW423,2021-05-20 09:44:02+00:00,18R
33,GDK6,2021-05-20 12:01:16+00:00,22
34,GAC558C,2021-05-20 16:18:08+00:00,22
35,AUA3TC,2021-05-20 17:34:57+00:00,27
36,AUA3LE,2021-05-20 06:53:38+00:00,18R
37,SLM994,2021-05-20 05:40:14+00:00,18R
38,TFL592,2021-05-20 12:34:27+00:00,18R
39,KLM1000,2021-05-20 06:19:13+00:00,18R
40,KLM55W,2021-05-20 17:26:31+00:00,18R
41,KLM1350,2021-05-20 05:31:12+00:00,22
42,TRA44A,2021-05-20 13:30:09+00:00,18R
43,TRA5046,2021-05-20 13:42:54+00:00,18R
44,KLM46A,2021-05-20 16:39:28+00:00,18C
45,KLM1602,2021-05-20 12:58:30+00:00,18R
46,KLM1008,2021-05-20 10:17:07+00:00,18R
47,KLM96F,2021-05-20 05:06:12+00:00,27
48,KLM1074,2021-05-20 11:07:59+00:00,18R
49,MPH7122,2021-05-20 13:45:27+00:00,18R
50,MPH8322,2021-05-20 04:26:10+00:00,06
51,TRA820L,2021-05-20 10:43:41+00:00,18R
52,KLM804,2021-05-20 03:48:48+00:00,06
53,KLM740,2021-05-20 13:00:15+00:00,18R
54,KLM588,2021-05-20 03:12:29+00:00,06
55,KLM789,2021-05-20 05:18:00+00:00,18R
56,KLM618,2021-05-20 07:07:08+00:00,18R
57,KLM771,2021-05-20 07:09:18+00:00,18R
58,KLM678,2021-05-20 05:09:59+00:00,27
59,KLM419,2021-05-20 06:14:42+00:00,18R
60,KLM23A,2021-05-20 16:57:15+00:00,18C
61,KLM1628,2021-05-20 06:17:07+00:00,22
62,KLM1942,2021-05-20 16:42:12+00:00,18C
63,KLM24T,2021-05-20 11:05:05+00:00,18R
64,KLM602,2021-05-20 07:11:56+00:00,18R
65,KLM878,2021-05-20 05:43:46+00:00,18R
