,callsign,stop,ILS_max
0,QTR2BL,2021-05-17 11:47:32+00:00,36R
1,QTR753F,2021-05-17 13:37:56+00:00,36R
2,AEA1093,2021-05-17 15:11:32+00:00,36R
3,IBE3062,2021-05-17 16:39:34+00:00,36R
4,VLG319A,2021-05-17 17:08:04+00:00,36C
5,VLG46LT,2021-05-17 15:09:45+00:00,36R
6,AFR55CP,2021-05-17 15:36:21+00:00,36R
7,AFR32RY,2021-05-17 06:15:35+00:00,18R
8,AFR24DA,2021-05-17 11:34:20+00:00,36R
9,AFR85MN,2021-05-17 11:13:20+00:00,36C
10,AFR57GA,2021-05-17 06:41:29+00:00,18R
11,AHO844A,2021-05-17 18:54:19+00:00,27
12,DLH4YF,2021-05-17 15:08:01+00:00,36R
13,BCS3319,2021-05-17 17:56:41+00:00,27
14,DILCG,2021-05-17 10:36:14+00:00,27
15,LNX55RS,2021-05-17 08:17:52+00:00,22
16,BAW430,2021-05-17 08:14:01+00:00,18R
17,CLU5345,2021-05-17 22:10:42+00:00,18C
18,AZG4211,2021-05-17 01:59:57+00:00,18R
19,ABW153,2021-05-17 15:21:42+00:00,36R
20,AFL2550,2021-05-17 09:16:39+00:00,18R
21,EJU35PM,2021-05-17 07:46:35+00:00,18R
22,GAC176K,2021-05-17 13:35:36+00:00,36R
23,AUA3LE,2021-05-17 06:55:44+00:00,18R
24,AUA3TC,2021-05-17 17:06:08+00:00,27
25,TFL682,2021-05-17 13:29:32+00:00,36R
26,TFL600,2021-05-17 21:19:34+00:00,18C
27,OOXLS,2021-05-17 13:53:40+00:00,36R
28,LZB461,2021-05-17 06:47:34+00:00,18R
29,BCS15Q,2021-05-17 23:52:01+00:00,18C
30,KLM9872,2021-05-17 09:36:58+00:00,22
31,TRA052,2021-05-17 14:19:47+00:00,36R
32,KLM1350,2021-05-17 05:30:58+00:00,22
33,KLM46A,2021-05-17 16:35:53+00:00,36R
34,KLM1008,2021-05-17 10:00:33+00:00,18R
