,callsign,stop,ILS_max
0,MSR757,2020-03-09 12:35:07+00:00,18C
1,RAM850W,2020-03-09 15:07:40+00:00,18R
2,MAC121,2020-03-09 19:59:54+00:00,18R
3,MAC127,2020-03-09 10:05:06+00:00,18R
4,KQA116,2020-03-09 13:31:59+00:00,18R
5,QTR3AU,2020-03-09 11:47:48+00:00,18C
6,DLH7KY,2020-03-09 07:03:38+00:00,18C
7,IBS3722,2020-03-09 10:31:12+00:00,18R
8,VLG137C,2020-03-09 12:26:15+00:00,18R
9,VLG83JN,2020-03-09 18:16:39+00:00,18R
10,VLG8352,2020-03-09 19:37:54+00:00,18R
11,VLG6814,2020-03-09 19:10:35+00:00,18R
12,VLG8308,2020-03-09 17:16:04+00:00,18R
13,VLG8378,2020-03-09 18:49:03+00:00,18C
14,IBS37PA,2020-03-09 21:28:55+00:00,18R
15,SLM994,2020-03-09 10:40:01+00:00,18R
16,AEA1091,2020-03-09 08:39:21+00:00,18R
17,AEA65BB,2020-03-09 16:39:11+00:00,18R
18,VLG83WG,2020-03-09 19:56:16+00:00,18R
19,VLG83KQ,2020-03-09 08:41:32+00:00,18R
20,AFR182E,2020-03-09 12:20:07+00:00,18R
21,AFR73KK,2020-03-09 07:40:53+00:00,18R
22,AFR73JA,2020-03-09 11:51:46+00:00,18R
23,AFR92LW,2020-03-09 18:19:35+00:00,18R
24,AFR114Q,2020-03-09 16:51:39+00:00,18R
25,AFR99PK,2020-03-09 12:38:37+00:00,18R
26,AFR31GX,2020-03-09 07:13:58+00:00,18R
27,AFR17HR,2020-03-09 08:09:38+00:00,18R
28,TVF4010,2020-03-09 08:30:22+00:00,18R
29,AFR1892,2020-03-09 17:35:57+00:00,18R
30,AFR55MK,2020-03-09 07:11:07+00:00,18R
31,AFR95DW,2020-03-09 12:18:03+00:00,18R
32,AFR35WZ,2020-03-09 18:44:55+00:00,18C
33,TRA15Q,2020-03-09 12:00:39+00:00,18R
34,TRA584,2020-03-09 00:13:18+00:00,18R
35,TRA59L,2020-03-09 22:54:53+00:00,18R
36,EWG7180,2020-03-09 06:32:05+00:00,18C
37,EWG3ZY,2020-03-09 06:08:42+00:00,18C
38,DLH5HY,2020-03-09 17:49:58+00:00,18C
39,DLH998,2020-03-09 17:44:07+00:00,18C
40,DLH4RK,2020-03-09 06:58:22+00:00,18C
41,EWG7184,2020-03-09 18:18:24+00:00,18C
42,DLH5YF,2020-03-09 09:15:45+00:00,18R
43,DLH8JC,2020-03-09 16:31:58+00:00,18R
44,DLH8MM,2020-03-09 15:03:14+00:00,18R
45,DLH5EV,2020-03-09 12:41:42+00:00,18C
46,DLH7HL,2020-03-09 20:49:04+00:00,18R
47,DLH6VU,2020-03-09 11:50:40+00:00,18C
48,DLH1HE,2020-03-09 09:10:29+00:00,18R
49,DLH7MT,2020-03-09 21:22:42+00:00,18R
50,EWG2180,2020-03-09 17:04:59+00:00,18R
51,DLH7ET,2020-03-09 12:31:51+00:00,18C
52,DCAWO,2020-03-09 14:54:01+00:00,22
53,DCAWO,2020-03-09 18:59:52+00:00,22
54,AHO356S,2020-03-09 12:51:23+00:00,22
55,AZE52BU,2020-03-09 19:24:48+00:00,22
56,EXS205,2020-03-09 17:20:44+00:00,18C
57,BAW426,2020-03-09 20:02:03+00:00,18R
58,BAW444,2020-03-09 20:47:37+00:00,18R
59,BAW2758,2020-03-09 08:37:55+00:00,18R
60,BAW78AM,2020-03-09 12:42:53+00:00,18R
61,BAW430,2020-03-09 09:17:05+00:00,18R
62,BAW438,2020-03-09 14:12:25+00:00,18R
63,EZY75WZ,2020-03-09 19:15:05+00:00,18R
64,EZY37FL,2020-03-09 15:59:56+00:00,18R
65,EZY14JV,2020-03-09 19:34:55+00:00,18R
66,EZY84ZA,2020-03-09 12:29:27+00:00,18C
67,EZY68UZ,2020-03-09 19:20:52+00:00,18R
68,EZY27QC,2020-03-09 07:37:44+00:00,18C
69,EZY47AV,2020-03-09 10:09:42+00:00,18R
70,EZY7403,2020-03-09 16:05:09+00:00,18R
71,EZY86PG,2020-03-09 08:02:50+00:00,18R
72,EZY79UW,2020-03-09 08:55:43+00:00,18R
73,EXS201,2020-03-09 07:55:25+00:00,09
74,BAW440,2020-03-09 17:37:58+00:00,18R
75,EZY27FA,2020-03-09 19:05:01+00:00,18R
76,EZY67WK,2020-03-09 11:06:06+00:00,18R
77,EZY43XT,2020-03-09 10:32:36+00:00,18R
78,EZY73LX,2020-03-09 15:26:50+00:00,18R
79,EZY34WU,2020-03-09 19:23:20+00:00,18R
80,BAW442,2020-03-09 18:48:02+00:00,18R
81,EZY2163,2020-03-09 12:45:42+00:00,18C
82,EZY93YH,2020-03-09 12:36:23+00:00,18R
83,CFE67W,2020-03-09 19:48:22+00:00,18R
84,CFE19A,2020-03-09 20:21:02+00:00,18R
85,CFE23X,2020-03-09 17:12:29+00:00,18R
86,EZY53KH,2020-03-09 12:44:08+00:00,18C
87,EZY16JY,2020-03-09 15:58:30+00:00,18R
88,BAW81HM,2020-03-09 16:55:29+00:00,18R
89,EZY95EZ,2020-03-09 11:20:32+00:00,18R
90,EZY21WL,2020-03-09 07:21:58+00:00,18R
91,EZY54WG,2020-03-09 08:25:14+00:00,18R
92,BAW428,2020-03-09 07:53:08+00:00,18R
93,CFE8453,2020-03-09 13:44:51+00:00,18R
94,CFE8WH,2020-03-09 09:41:05+00:00,18R
95,EZY58YF,2020-03-09 15:21:35+00:00,18R
96,BCS3319,2020-03-09 18:53:17+00:00,18C
97,EZY85EF,2020-03-09 07:57:04+00:00,18R
98,EZY68YB,2020-03-09 20:28:30+00:00,18R
99,EZY7405,2020-03-09 19:09:15+00:00,18R
100,EZY32PJ,2020-03-09 07:30:36+00:00,18R
101,EZY76KL,2020-03-09 11:04:43+00:00,18R
102,CFE78E,2020-03-09 11:32:25+00:00,18R
103,CFE9X,2020-03-09 08:08:26+00:00,18R
104,BAW49E,2020-03-09 11:56:50+00:00,18R
105,EZY61QE,2020-03-09 08:29:01+00:00,18R
106,BAW446,2020-03-09 15:12:14+00:00,18R
107,EZY85DM,2020-03-09 13:48:48+00:00,18R
108,EZY13HA,2020-03-09 19:28:59+00:00,18R
109,ABW753,2020-03-09 15:56:08+00:00,18R
110,AFL2694,2020-03-09 14:37:43+00:00,18C
111,AFL2192,2020-03-09 19:45:59+00:00,18R
112,AFL2550,2020-03-09 09:29:26+00:00,18R
113,ABW723,2020-03-09 16:01:20+00:00,18R
114,EJU31SM,2020-03-09 14:00:52+00:00,18R
115,FOO8319,2020-03-09 11:49:39+00:00,18R
116,FOO8407,2020-03-09 20:32:08+00:00,18R
117,FOO8437,2020-03-09 16:53:28+00:00,18R
118,FOO6294,2020-03-09 20:43:24+00:00,18R
119,FOO6824,2020-03-09 14:17:23+00:00,18C
120,FOO8405,2020-03-09 08:46:37+00:00,18R
121,EJU58ND,2020-03-09 20:54:14+00:00,18R
