,callsign,stop,ILS_max
0,MSR757,2019-05-26 13:06:17+00:00,18R
1,RAM850W,2019-05-26 15:30:09+00:00,18R
2,MAC125,2019-05-26 18:26:29+00:00,18R
3,MAC127,2019-05-26 19:05:43+00:00,18R
4,KQA116,2019-05-26 13:27:33+00:00,18C
5,QTR273,2019-05-26 11:51:11+00:00,18R
6,QTR8102,2019-05-26 14:21:47+00:00,18R
7,AMX025,2019-05-26 15:18:59+00:00,18R
8,AEA35UZ,2019-05-26 07:38:20+00:00,18R
9,VLG736H,2019-05-26 13:00:55+00:00,18R
10,VLG83HX,2019-05-26 11:40:34+00:00,18R
11,VLG83JN,2019-05-26 17:07:34+00:00,18R
12,IBS3722,2019-05-26 09:13:45+00:00,18R
13,VLG137C,2019-05-26 11:17:07+00:00,18C
14,VLG2XN,2019-05-26 10:04:24+00:00,18R
15,VLG37LW,2019-05-26 16:08:33+00:00,18R
16,VLG84AS,2019-05-26 19:59:06+00:00,18R
17,VLG2WE,2019-05-26 19:24:33+00:00,18R
18,VLG6292,2019-05-26 10:52:51+00:00,18R
19,VLG83WG,2019-05-26 18:56:29+00:00,18R
20,VLG2SQ,2019-05-26 18:58:07+00:00,18R
21,VLG2901,2019-05-26 15:31:31+00:00,18R
22,IBS37CG,2019-05-26 20:29:42+00:00,18R
23,VLG6814,2019-05-26 18:21:58+00:00,18R
24,AEA77CZ,2019-05-26 15:25:41+00:00,18R
25,VLG73SB,2019-05-26 16:28:33+00:00,18R
26,VLG83KQ,2019-05-26 07:31:56+00:00,18R
27,AFR73QB,2019-05-26 18:02:24+00:00,18R
28,AFR21MY,2019-05-26 06:18:29+00:00,18C
29,AFR42JJ,2019-05-26 11:34:06+00:00,18R
30,AFR47DX,2019-05-26 11:18:32+00:00,18R
31,AFR67BN,2019-05-26 07:22:43+00:00,18R
32,AFR55UU,2019-05-26 15:36:19+00:00,18R
33,EWG7184,2019-05-26 19:18:21+00:00,18R
34,BCS1446,2019-05-26 20:52:58+00:00,18R
35,AHO575Y,2019-05-26 11:58:59+00:00,22
36,DLH6LL,2019-05-26 13:02:50+00:00,18R
37,DLH1RJ,2019-05-26 08:19:16+00:00,18R
38,DLH2EU,2019-05-26 18:46:43+00:00,18R
39,DLH7AK,2019-05-26 20:00:56+00:00,18R
40,DLH9JF,2019-05-26 15:17:20+00:00,18R
41,DLH5JF,2019-05-26 07:13:55+00:00,18R
42,DLH4TV,2019-05-26 19:38:39+00:00,18R
43,DLH1ET,2019-05-26 08:31:46+00:00,18R
44,DLH3KY,2019-05-26 16:34:37+00:00,27
45,DLH992,2019-05-26 11:45:12+00:00,18R
46,EWG2180,2019-05-26 18:32:40+00:00,18R
47,AWU726G,2019-05-26 07:30:40+00:00,22
48,BAW440,2019-05-26 16:05:57+00:00,18R
49,BAW444,2019-05-26 19:55:53+00:00,18R
50,BAW438,2019-05-26 12:55:57+00:00,18R
51,BAW430,2019-05-26 08:43:05+00:00,18R
52,EZY79EZ,2019-05-26 12:00:10+00:00,18R
53,EZY92MF,2019-05-26 13:35:40+00:00,18R
54,EZY96YG,2019-05-26 15:47:29+00:00,18R
55,EZY42WF,2019-05-26 17:50:08+00:00,18R
56,BAW2764,2019-05-26 18:18:36+00:00,27
57,EZY69NC,2019-05-26 16:47:37+00:00,18R
58,EZY29LQ,2019-05-26 13:22:43+00:00,18R
59,BEE6CP,2019-05-26 14:07:59+00:00,18R
60,BAW442,2019-05-26 18:44:38+00:00,18R
