,callsign,stop,ILS_max
0,MSR757,2019-03-23 12:56:09+00:00,36R
1,RAM850W,2019-03-23 14:27:10+00:00,06
2,MAC127,2019-03-23 10:06:34+00:00,06
3,MAC125,2019-03-23 18:05:38+00:00,06
4,KQA116,2019-03-23 14:13:11+00:00,06
5,QTR8101,2019-03-23 18:32:35+00:00,36R
6,QTR273,2019-03-23 11:52:22+00:00,06
7,QTR8203,2019-03-23 11:07:46+00:00,06
8,AMX025,2019-03-23 15:16:58+00:00,06
9,AZA108,2019-03-23 09:56:58+00:00,27
10,AEA1091,2019-03-23 08:31:32+00:00,27
11,VLG2WE,2019-03-23 20:07:23+00:00,06
12,VLG2XN,2019-03-23 11:18:24+00:00,06
13,IBS37CG,2019-03-23 21:13:05+00:00,06
14,VLG37LW,2019-03-23 16:39:18+00:00,06
15,VLG6292,2019-03-23 11:46:25+00:00,06
16,VLG83TR,2019-03-23 00:56:48+00:00,18R
17,VLG8405,2019-03-23 08:55:43+00:00,27
18,VLG94PB,2019-03-23 20:39:04+00:00,06
19,VLG83KQ,2019-03-23 08:20:34+00:00,27
20,SAS2551,2019-03-23 08:43:47+00:00,27
21,SLM994,2019-03-23 12:54:20+00:00,06
22,IBS3722,2019-03-23 10:30:06+00:00,36R
23,AEA1093,2019-03-23 16:14:19+00:00,06
24,VLG83QE,2019-03-23 16:32:18+00:00,06
25,AFR57GU,2019-03-23 08:18:56+00:00,27
26,AFR124H,2019-03-23 07:22:25+00:00,27
27,AFR1692,2019-03-23 06:56:50+00:00,27
28,AFR49HX,2019-03-23 12:04:13+00:00,06
29,AFR94NU,2019-03-23 11:38:13+00:00,06
30,AFR74AN,2019-03-23 12:45:53+00:00,06
31,AFR24QR,2019-03-23 18:06:51+00:00,06
32,DLH5RW,2019-03-23 17:57:28+00:00,36R
33,BCS6730,2019-03-23 10:22:41+00:00,06
34,BCS1238,2019-03-23 04:23:34+00:00,18R
35,IFA1119,2019-03-23 04:52:39+00:00,18R
36,DLH1HK,2019-03-23 12:46:55+00:00,36R
37,DLH7EE,2019-03-23 09:16:43+00:00,27
38,DLH9MR,2019-03-23 20:51:48+00:00,06
39,AHO719A,2019-03-23 09:40:57+00:00,27
40,DLH2UV,2019-03-23 13:06:47+00:00,06
41,DLH4TF,2019-03-23 15:14:55+00:00,06
42,DLH1HN,2019-03-23 16:53:20+00:00,06
43,DLH2TY,2019-03-23 09:11:14+00:00,27
44,DLH8YT,2019-03-23 21:16:51+00:00,06
45,BAW428,2019-03-23 07:46:28+00:00,18R
46,BAW442,2019-03-23 18:39:53+00:00,06
47,EZY15QU,2019-03-23 11:04:51+00:00,06
48,BAW440,2019-03-23 17:25:29+00:00,06
49,BAW49E,2019-03-23 12:08:47+00:00,06
50,EZY75AL,2019-03-23 10:19:13+00:00,06
51,EZY62DF,2019-03-23 07:20:52+00:00,18R
52,EZY42GT,2019-03-23 08:10:45+00:00,27
53,EZY34WG,2019-03-23 08:12:21+00:00,27
54,EZY85TU,2019-03-23 07:25:31+00:00,18R
55,EZY568F,2019-03-23 08:33:45+00:00,27
56,BAW446,2019-03-23 15:29:50+00:00,06
57,EZY2159,2019-03-23 15:53:15+00:00,06
58,EZY35AT,2019-03-23 07:52:17+00:00,18R
59,BAW2758,2019-03-23 08:52:37+00:00,27
60,BEE6EB,2019-03-23 08:04:49+00:00,18R
61,EZY26AR,2019-03-23 13:54:01+00:00,06
62,BEE2PE,2019-03-23 15:45:35+00:00,06
63,BEE3AL,2019-03-23 11:39:50+00:00,06
64,EZY91EU,2019-03-23 12:40:57+00:00,06
65,EZY64VA,2019-03-23 15:00:57+00:00,06
66,EZY42AF,2019-03-23 12:47:43+00:00,06
67,EZY89PA,2019-03-23 07:31:36+00:00,18R
68,EZY42VJ,2019-03-23 07:59:21+00:00,18R
69,BAW78AM,2019-03-23 13:26:42+00:00,06
70,BAW430,2019-03-23 09:27:20+00:00,27
71,BAW438,2019-03-23 13:48:34+00:00,06
72,AFL2192,2019-03-23 20:13:31+00:00,06
73,ABW625,2019-03-23 15:23:12+00:00,06
74,AFL2694,2019-03-23 14:58:16+00:00,36R
75,ABW604,2019-03-23 13:22:19+00:00,06
76,AFL2550,2019-03-23 09:51:43+00:00,27
77,AZG209,2019-03-23 14:30:42+00:00,36R
78,ABW542,2019-03-23 07:12:49+00:00,18R
79,EZY7934,2019-03-23 16:42:12+00:00,06
80,EZY132Y,2019-03-23 16:08:18+00:00,06
81,EZY52ZA,2019-03-23 11:56:50+00:00,36R
82,EZY31RT,2019-03-23 07:42:50+00:00,18R
83,EZY27TH,2019-03-23 09:09:56+00:00,27
84,EZY7944,2019-03-23 15:48:26+00:00,06
85,EZY7932,2019-03-23 17:34:48+00:00,06
86,AUA88PR,2019-03-23 08:04:26+00:00,27
87,EZY68XA,2019-03-23 10:20:14+00:00,36R
88,EZY87EF,2019-03-23 17:59:32+00:00,06
89,EZY43CA,2019-03-23 07:38:47+00:00,27
90,EZY74EG,2019-03-23 18:16:42+00:00,36R
91,EZY87CX,2019-03-23 09:12:32+00:00,27
92,EZY23QG,2019-03-23 18:01:13+00:00,06
93,EZY27BA,2019-03-23 10:44:59+00:00,36R
94,EZY28EZ,2019-03-23 10:12:48+00:00,36R
95,EZY67RQ,2019-03-23 14:51:41+00:00,36R
96,EZY23AZ,2019-03-23 07:42:03+00:00,27
97,AUA11Y,2019-03-23 21:01:31+00:00,06
98,EZY41BY,2019-03-23 08:38:41+00:00,27
99,EZY16BH,2019-03-23 21:03:49+00:00,06
100,EZY38YX,2019-03-23 10:10:08+00:00,06
101,TFL458,2019-03-23 20:46:58+00:00,06
102,OOSDV,2019-03-23 08:30:04+00:00,36R
103,LZB461,2019-03-23 07:50:20+00:00,27
104,FIN2XL,2019-03-23 17:28:29+00:00,36R
105,FIN47U,2019-03-23 08:49:20+00:00,27
106,AEE624,2019-03-23 10:04:28+00:00,36R
107,SAS821,2019-03-23 09:00:58+00:00,27
108,NAX7JA,2019-03-23 12:17:43+00:00,06
109,KLM174,2019-03-23 05:18:25+00:00,18R
110,KLM602,2019-03-23 07:55:06+00:00,18R
111,KLM72Y,2019-03-23 14:29:49+00:00,06
112,KLM736,2019-03-23 09:14:08+00:00,27
113,KLM888,2019-03-23 17:46:18+00:00,36R
114,KLM48,2019-03-23 06:09:16+00:00,18R
115,KLM18C,2019-03-23 14:09:55+00:00,06
116,KLM28Q,2019-03-23 07:40:04+00:00,27
117,KLM1164,2019-03-23 07:32:44+00:00,27
118,KLM20P,2019-03-23 18:37:37+00:00,06
119,KLM98Q,2019-03-23 14:32:59+00:00,36R
120,KLM1596,2019-03-23 07:34:32+00:00,27
121,KLM16V,2019-03-23 17:35:39+00:00,36R
122,KLM40B,2019-03-23 13:11:39+00:00,06
123,KLM83H,2019-03-23 21:29:47+00:00,06
124,KLM40E,2019-03-23 18:52:07+00:00,36R
125,KLM58R,2019-03-23 06:35:01+00:00,27
126,KLM96K,2019-03-23 11:54:58+00:00,06
127,TRA4T,2019-03-23 23:31:09+00:00,06
128,KLM18X,2019-03-23 19:27:03+00:00,06
129,KLM84F,2019-03-23 10:24:26+00:00,06
130,TRA28A,2019-03-23 23:26:23+00:00,06
131,TRA32A,2019-03-23 12:10:51+00:00,36R
132,TRA5140,2019-03-23 23:02:43+00:00,06
133,TRA54Z,2019-03-23 16:37:38+00:00,06
134,TRA752H,2019-03-23 22:01:04+00:00,06
135,KLM44R,2019-03-23 06:23:25+00:00,27
136,KLM64X,2019-03-23 17:32:57+00:00,36R
137,KLM90S,2019-03-23 12:05:28+00:00,06
138,KLM54M,2019-03-23 17:52:51+00:00,06
139,KLM86N,2019-03-23 12:16:17+00:00,06
140,KLM96F,2019-03-23 06:12:59+00:00,18R
141,KLM58C,2019-03-23 11:54:24+00:00,36R
142,KLM74R,2019-03-23 07:27:28+00:00,27
143,KLM1024,2019-03-23 12:10:07+00:00,06
144,KLM40M,2019-03-23 07:18:03+00:00,18R
145,KLM88T,2019-03-23 18:43:39+00:00,36R
146,KLM1978,2019-03-23 18:00:58+00:00,36R
147,KLM34M,2019-03-23 11:59:04+00:00,06
148,KLM1002,2019-03-23 09:47:28+00:00,27
149,KLM24E,2019-03-23 14:47:53+00:00,06
