,callsign,stop,ILS_max
0,CAI025,2019-05-17 17:44:19+00:00,36R
1,MSR757,2019-05-17 12:48:39+00:00,36R
2,MAC127,2019-05-17 19:38:08+00:00,36R
3,MAC121,2019-05-17 11:28:58+00:00,36C
4,KQA116,2019-05-17 13:19:03+00:00,36R
5,QTR273,2019-05-17 11:24:37+00:00,36R
6,QTR8201,2019-05-17 07:12:32+00:00,36R
7,AMX025,2019-05-17 15:52:41+00:00,36C
8,VLG2SQ,2019-05-17 18:37:29+00:00,36R
9,VLG736H,2019-05-17 13:09:13+00:00,36C
10,VLG83KQ,2019-05-17 07:22:13+00:00,36C
11,VLG137C,2019-05-17 11:18:48+00:00,36C
12,VLG2WE,2019-05-17 19:30:17+00:00,36R
13,VLG6292,2019-05-17 10:54:26+00:00,36R
14,VLG2XN,2019-05-17 10:50:13+00:00,36R
15,VLG37LW,2019-05-17 16:22:03+00:00,36R
16,VLG84AS,2019-05-17 20:10:46+00:00,36R
17,VLG83WG,2019-05-17 19:35:44+00:00,36R
18,IBS3722,2019-05-17 09:20:05+00:00,36C
19,VLG73SB,2019-05-17 16:23:19+00:00,36C
20,VLG2901,2019-05-17 15:42:59+00:00,36R
21,IBS37CG,2019-05-17 20:13:49+00:00,36R
22,VLG6814,2019-05-17 18:27:47+00:00,36R
23,AEA77CZ,2019-05-17 15:44:59+00:00,36R
24,AEA35UZ,2019-05-17 07:35:14+00:00,36R
25,VLG83JN,2019-05-17 17:03:56+00:00,36C
26,FGBOL,2019-05-17 14:20:17+00:00,36R
27,AFR42JJ,2019-05-17 12:02:48+00:00,36R
28,AFR73QB,2019-05-17 17:16:26+00:00,36C
29,AFR67BN,2019-05-17 07:45:39+00:00,36R
30,AFR21MY,2019-05-17 06:32:34+00:00,36C
31,AFR47DX,2019-05-17 10:57:29+00:00,36R
32,AFR55UU,2019-05-17 15:59:06+00:00,36C
33,TAP678,2019-05-17 15:05:23+00:00,36R
34,TVF47UC,2019-05-17 07:04:58+00:00,36C
35,TRA072,2019-05-17 09:36:48+00:00,36R
36,TRA6150,2019-05-17 18:38:56+00:00,36R
37,DAAAX,2019-05-17 07:40:59+00:00,36R
38,EWG2180,2019-05-17 14:34:53+00:00,36R
39,DLH1RJ,2019-05-17 08:39:04+00:00,36R
40,EWG7180,2019-05-17 05:38:12+00:00,06
41,DLH6LL,2019-05-17 13:42:59+00:00,36R
42,DLH4TV,2019-05-17 19:50:12+00:00,36R
43,DLH8RV,2019-05-17 15:15:36+00:00,36R
44,DLH2EU,2019-05-17 18:55:19+00:00,36R
45,DLH3KY,2019-05-17 16:39:09+00:00,36R
46,DLH9JF,2019-05-17 15:12:27+00:00,36R
47,DLH992,2019-05-17 12:27:26+00:00,36R
48,DLH7AK,2019-05-17 20:08:47+00:00,36R
49,DLH8PJ,2019-05-17 06:04:28+00:00,36R
50,DLH5JF,2019-05-17 07:26:39+00:00,36R
51,EWG7184,2019-05-17 17:55:25+00:00,36R
52,BCS1446,2019-05-17 02:54:53+00:00,06
53,EFD4A,2019-05-17 06:22:43+00:00,36R
54,QGA400T,2019-05-17 11:21:30+00:00,36R
55,BAW428,2019-05-17 07:04:26+00:00,36R
56,BAW49E,2019-05-17 12:39:44+00:00,36R
57,BAW81HM,2019-05-17 16:29:19+00:00,36C
58,BAW2764,2019-05-17 18:24:18+00:00,36R
59,BAW438,2019-05-17 13:13:35+00:00,36C
60,BAW78AM,2019-05-17 11:16:27+00:00,36C
61,EZY69NC,2019-05-17 17:02:05+00:00,36C
62,EZY42WF,2019-05-17 17:57:08+00:00,36C
63,EZY23JC,2019-05-17 10:04:04+00:00,36R
64,EZY29LQ,2019-05-17 13:22:53+00:00,36C
65,EZY82TU,2019-05-17 19:10:41+00:00,36R
66,EZY74ZT,2019-05-17 07:23:51+00:00,36C
67,BEE8MC,2019-05-17 15:19:29+00:00,36R
68,BAW430,2019-05-17 08:57:42+00:00,36C
69,BAW442,2019-05-17 18:46:25+00:00,36R
70,BAW444,2019-05-17 19:47:14+00:00,36R
71,EZY93CB,2019-05-17 14:38:39+00:00,36R
72,EZY71DC,2019-05-17 18:50:41+00:00,36R
73,EZY83JF,2019-05-17 17:33:29+00:00,36C
74,EZY16NY,2019-05-17 19:49:13+00:00,36R
75,EZY26KR,2019-05-17 07:37:26+00:00,36R
76,EZY92MF,2019-05-17 12:47:19+00:00,36R
77,EZY16QR,2019-05-17 06:14:24+00:00,36C
78,EZY1837,2019-05-17 11:27:23+00:00,36C
79,EZY65WT,2019-05-17 07:31:27+00:00,36R
80,EZY89RA,2019-05-17 15:01:46+00:00,36R
81,EZY2157,2019-05-17 10:02:29+00:00,36R
82,EZY46AK,2019-05-17 06:06:51+00:00,36C
83,EZY79EZ,2019-05-17 13:12:07+00:00,36C
84,CFE8453,2019-05-17 13:20:48+00:00,36C
85,EXS201,2019-05-17 07:13:03+00:00,36C
86,BAW2758,2019-05-17 08:26:15+00:00,36R
87,EZY58MZ,2019-05-17 19:03:55+00:00,36R
88,EZY75EU,2019-05-17 18:01:12+00:00,36C
89,EZY57HL,2019-05-17 07:14:44+00:00,36C
90,EZY96YG,2019-05-17 16:37:18+00:00,36R
91,BAW432,2019-05-17 14:42:27+00:00,36R
92,EZY21GE,2019-05-17 19:25:47+00:00,36R
93,EZY26EY,2019-05-17 12:25:57+00:00,36R
