,callsign,stop,ILS_max
0,QTR3AU,2021-03-22 12:09:19+00:00,27
1,QTR107V,2021-03-22 14:37:58+00:00,18C
2,AEA1093,2021-03-22 16:27:57+00:00,18C
3,VLG83KQ,2021-03-22 12:21:47+00:00,27
4,IBE30EL,2021-03-22 10:09:59+00:00,27
5,AFR124K,2021-03-22 07:25:25+00:00,06
6,AFR14AR,2021-03-22 18:13:17+00:00,27
7,AFR17XC,2021-03-22 12:39:12+00:00,27
8,DLH9YV,2021-03-22 09:02:06+00:00,27
9,BCS3319,2021-03-22 18:52:05+00:00,18C
10,DCAWN,2021-03-22 10:48:57+00:00,27
11,NPT215H,2021-03-22 06:49:08+00:00,06
12,BZE01B,2021-03-22 10:16:07+00:00,27
13,ABW153,2021-03-22 17:43:48+00:00,18C
14,ABW527,2021-03-22 05:18:10+00:00,06
15,ABW723,2021-03-22 09:09:29+00:00,27
16,AFL2550,2021-03-22 09:21:57+00:00,27
17,MNSTR,2021-03-22 12:23:59+00:00,27
18,AUA3LE,2021-03-22 07:59:53+00:00,06
19,SLM994,2021-03-22 07:03:56+00:00,06
20,TFL070P,2021-03-22 23:07:22+00:00,18C
21,OOMMT,2021-03-22 18:23:57+00:00,27
22,LZB461,2021-03-22 07:48:24+00:00,36R
23,JSH653,2021-03-22 09:55:25+00:00,27
24,TRA052,2021-03-22 14:16:15+00:00,27
25,KLM904,2021-03-22 18:18:06+00:00,27
26,KLM856,2021-03-22 03:11:47+00:00,06
27,MPH7762,2021-03-22 11:53:40+00:00,27
28,MPH8562,2021-03-22 09:29:35+00:00,27
29,TRA79P,2021-03-22 14:52:47+00:00,18C
30,KLM104,2021-03-22 08:50:43+00:00,27
31,KLM736,2021-03-22 06:16:53+00:00,06
32,KLM590,2021-03-22 04:49:21+00:00,06
33,KLM773,2021-03-22 08:09:49+00:00,06
34,KLM755,2021-03-22 11:46:54+00:00,18C
35,KLM892,2021-03-22 04:53:27+00:00,06
36,KLM1102,2021-03-22 06:47:47+00:00,36R
37,KLM495,2021-03-22 07:26:51+00:00,36R
38,KLM86,2021-03-22 06:10:46+00:00,06
39,KLM16P,2021-03-22 14:30:50+00:00,18C
40,KLM1074,2021-03-22 11:57:46+00:00,18C
41,KLM1596,2021-03-22 07:12:59+00:00,36R
42,KLM1602,2021-03-22 13:50:33+00:00,27
43,KLM744,2021-03-22 17:55:42+00:00,18C
44,KLM602,2021-03-22 07:22:11+00:00,06
45,KLM1976,2021-03-22 13:38:58+00:00,27
46,KLM20P,2021-03-22 18:38:43+00:00,18C
47,KLM18C,2021-03-22 14:20:29+00:00,27
48,KLM34Z,2021-03-22 06:20:51+00:00,06
49,KLM34V,2021-03-22 07:34:29+00:00,36R
50,KLM94F,2021-03-22 11:54:14+00:00,18C
51,KLM22A,2021-03-22 07:36:03+00:00,06
52,KLM26Q,2021-03-22 10:06:37+00:00,27
53,KLM92N,2021-03-22 18:21:26+00:00,27
54,KLM1254,2021-03-22 12:50:30+00:00,27
55,KLM96F,2021-03-22 07:04:12+00:00,36R
56,KLM28Q,2021-03-22 07:10:47+00:00,36R
57,KLM24E,2021-03-22 12:16:44+00:00,27
58,KLM52T,2021-03-22 17:33:15+00:00,18C
59,KLM58R,2021-03-22 06:43:28+00:00,36R
60,KLM38P,2021-03-22 10:14:19+00:00,27
61,KLM1386,2021-03-22 14:41:59+00:00,18C
62,KLM1382,2021-03-22 06:35:22+00:00,06
63,KLM38W,2021-03-22 14:24:12+00:00,27
64,KLM896,2021-03-22 16:40:59+00:00,18C
65,TAY909P,2021-03-22 16:22:12+00:00,18C
66,KLM50G,2021-03-22 07:11:05+00:00,06
67,KLM1008,2021-03-22 10:53:40+00:00,27
68,KLM74S,2021-03-22 07:44:33+00:00,36R
69,KLM1628,2021-03-22 06:54:09+00:00,36R
70,KLM32E,2021-03-22 18:33:50+00:00,18C
71,KLM26V,2021-03-22 18:08:22+00:00,27
72,KLM68T,2021-03-22 07:02:41+00:00,06
73,KLM1350,2021-03-22 06:33:37+00:00,06
74,TRA6J,2021-03-22 15:38:56+00:00,18C
75,KLM254,2021-03-22 05:31:25+00:00,06
76,KLM268,2021-03-22 06:53:02+00:00,06
77,KLM1670,2021-03-22 14:06:21+00:00,27
78,KLM1916,2021-03-22 06:59:16+00:00,36R
79,KLM1712,2021-03-22 13:52:09+00:00,27
80,KLM1762,2021-03-22 07:21:01+00:00,36R
81,KLM1164,2021-03-22 07:15:28+00:00,06
82,KLM48V,2021-03-22 11:55:58+00:00,27
83,KLM618,2021-03-22 08:05:47+00:00,06
84,TFL7852,2021-03-22 13:02:12+00:00,27
85,TFL396,2021-03-22 09:51:02+00:00,27
86,KLM220,2021-03-22 08:02:23+00:00,06
87,KLM792,2021-03-22 10:20:11+00:00,27
88,KLM836,2021-03-22 06:37:01+00:00,06
89,KLM862,2021-03-22 13:33:54+00:00,27
90,KLM758,2021-03-22 09:14:07+00:00,27
91,KLM551,2021-03-22 06:23:48+00:00,06
92,KLM592,2021-03-22 08:30:35+00:00,27
93,KLM872,2021-03-22 06:13:26+00:00,06
94,KLM804,2021-03-22 05:01:06+00:00,06
95,KLM82R,2021-03-22 14:09:32+00:00,27
96,KLM94B,2021-03-22 06:55:49+00:00,36R
97,KLM1870,2021-03-22 11:43:52+00:00,27
98,KLM76W,2021-03-22 18:30:32+00:00,18C
99,KLM12H,2021-03-22 18:14:59+00:00,27
100,KLM42A,2021-03-22 06:22:24+00:00,06
101,KLM84F,2021-03-22 11:22:56+00:00,27
102,KLM848,2021-03-22 04:20:51+00:00,06
103,KLM642,2021-03-22 07:33:31+00:00,06
104,KLM741,2021-03-22 09:16:46+00:00,27
105,KLM604,2021-03-22 09:58:37+00:00,27
106,TRA76K,2021-03-22 16:45:39+00:00,18C
107,TRA38W,2021-03-22 16:01:29+00:00,18C
108,KLM1414,2021-03-22 12:06:24+00:00,27
109,KLM28F,2021-03-22 17:37:33+00:00,18C
110,KLM48Y,2021-03-22 07:38:04+00:00,06
111,KLM1688,2021-03-22 17:49:58+00:00,18C
112,KLM70K,2021-03-22 12:11:51+00:00,27
113,KLM74L,2021-03-22 07:06:09+00:00,36R
114,KLM62E,2021-03-22 06:44:50+00:00,06
115,KLM1592,2021-03-22 17:41:48+00:00,18C
116,KLM1994,2021-03-22 12:19:18+00:00,27
117,KLM28K,2021-03-22 06:52:26+00:00,36R
118,KLM64N,2021-03-22 18:40:42+00:00,18C
119,KLM98Q,2021-03-22 14:04:51+00:00,27
120,KLM1766,2021-03-22 11:52:11+00:00,27
121,KLM1838,2021-03-22 07:36:09+00:00,36R
122,KLM51U,2021-03-22 17:20:22+00:00,18C
123,KLM26M,2021-03-22 06:30:30+00:00,06
124,KLM40B,2021-03-22 12:53:27+00:00,27
125,KLM1280,2021-03-22 11:52:10+00:00,18C
126,KLM36M,2021-03-22 07:28:11+00:00,06
127,KLM64X,2021-03-22 17:31:38+00:00,18C
128,KLM142,2021-03-22 13:53:55+00:00,27
129,KLM702,2021-03-22 04:51:41+00:00,06
130,KLM868,2021-03-22 13:07:34+00:00,27
131,KLM1922,2021-03-22 18:22:46+00:00,27
132,KLM38D,2021-03-22 06:46:46+00:00,06
133,KLM38L,2021-03-22 12:59:51+00:00,27
134,KLM1162,2021-03-22 17:28:39+00:00,18C
135,KLM1992,2021-03-22 06:50:35+00:00,36R
136,KLM80Y,2021-03-22 12:14:12+00:00,27
137,KLM22Z,2021-03-22 13:10:00+00:00,27
138,KLM88J,2021-03-22 07:30:43+00:00,36R
139,TRA44A,2021-03-22 14:49:50+00:00,18C
140,TFL074P,2021-03-22 02:48:28+00:00,06
141,KLM174,2021-03-22 05:23:21+00:00,06
142,KLM48,2021-03-22 06:56:44+00:00,06
143,KLM428,2021-03-22 05:50:04+00:00,06
144,KLM194,2021-03-22 06:28:00+00:00,06
145,KLM1824,2021-03-22 11:57:13+00:00,27
146,KLM82W,2021-03-22 18:10:36+00:00,27
147,KLM36S,2021-03-22 18:35:49+00:00,18C
148,KLM68K,2021-03-22 13:21:58+00:00,27
149,LOT265,2021-03-22 09:05:45+00:00,27
150,AJU521,2021-03-22 09:07:47+00:00,27
151,NJE858L,2021-03-22 11:49:34+00:00,27
152,NJE8KE,2021-03-22 14:51:49+00:00,22
153,TIE280J,2021-03-22 10:42:36+00:00,27
154,THY3FL,2021-03-22 08:37:13+00:00,27
155,THY4ZG,2021-03-22 15:37:10+00:00,18C
156,MNB724,2021-03-22 03:00:29+00:00,06
157,PGT93Z,2021-03-22 11:14:40+00:00,27
158,THY5BX,2021-03-22 11:01:27+00:00,27
