,callsign,stop,ILS_max
0,CAI025,2019-05-24 17:44:51+00:00,36R
1,MSR757,2019-05-24 12:45:51+00:00,36R
2,MAC127,2019-05-24 19:45:45+00:00,06
3,MAC121,2019-05-24 10:56:50+00:00,36R
4,KQA116,2019-05-24 13:15:10+00:00,36R
5,QTR273,2019-05-24 11:40:50+00:00,36R
6,QTR8201,2019-05-24 07:31:12+00:00,27
7,AMX025,2019-05-24 16:26:59+00:00,36C
8,IBS37CG,2019-05-24 20:26:17+00:00,06
9,VLG137C,2019-05-24 11:34:02+00:00,36C
10,VLG83JN,2019-05-24 17:00:56+00:00,36C
11,VLG2WE,2019-05-24 20:15:39+00:00,06
12,VLG6292,2019-05-24 12:33:17+00:00,36R
13,VLG73SB,2019-05-24 16:25:22+00:00,36C
14,VLG84AS,2019-05-24 20:49:32+00:00,06
15,VLG83WG,2019-05-24 18:50:58+00:00,06
16,AEA77CZ,2019-05-24 15:32:30+00:00,36R
17,IBS3722,2019-05-24 09:28:11+00:00,36C
18,VLG2XN,2019-05-24 10:58:26+00:00,36R
19,VLG37LW,2019-05-24 16:15:56+00:00,36R
20,VLG2SQ,2019-05-24 18:49:41+00:00,06
21,VLG2901,2019-05-24 16:46:09+00:00,36R
22,VLG736H,2019-05-24 13:09:13+00:00,36R
23,VLG6814,2019-05-24 18:42:25+00:00,06
24,GES541V,2019-05-24 13:07:48+00:00,36R
25,AEA35UZ,2019-05-24 07:46:17+00:00,27
26,VLG83KQ,2019-05-24 07:35:16+00:00,27
27,AFR73QB,2019-05-24 16:53:24+00:00,36C
28,AFR21MY,2019-05-24 06:13:14+00:00,18R
29,AFR47DX,2019-05-24 11:30:14+00:00,36C
30,AFR67BN,2019-05-24 07:21:11+00:00,27
31,AFR55UU,2019-05-24 15:56:29+00:00,36R
32,AFR42JJ,2019-05-24 11:51:27+00:00,36R
33,TVF47UC,2019-05-24 06:54:54+00:00,18C
34,DLH1RJ,2019-05-24 08:16:23+00:00,27
35,EWG7180,2019-05-24 05:20:53+00:00,18R
36,WGT6F,2019-05-24 18:06:27+00:00,36R
37,DLH5JF,2019-05-24 07:27:18+00:00,27
38,DLH4TV,2019-05-24 19:35:27+00:00,06
39,DLH2EU,2019-05-24 18:43:51+00:00,06
40,DLH6LL,2019-05-24 13:19:27+00:00,36R
41,DLH9JF,2019-05-24 15:11:47+00:00,36R
42,DLH992,2019-05-24 12:20:19+00:00,36R
43,DLH1ET,2019-05-24 08:48:46+00:00,27
44,DLH3KY,2019-05-24 16:59:58+00:00,36R
45,DLH7AK,2019-05-24 20:29:30+00:00,06
46,DLH8PJ,2019-05-24 06:16:57+00:00,18C
