,callsign,stop,ILS_max
0,MSR757,2019-03-02 13:25:34+00:00,18R
1,RAM850W,2019-03-02 14:45:04+00:00,18R
2,MAC127,2019-03-02 10:01:07+00:00,18R
3,MAC125,2019-03-02 18:31:10+00:00,18C
4,KQA116,2019-03-02 14:05:04+00:00,18R
5,QTR8101,2019-03-02 19:12:09+00:00,18R
6,QTR273,2019-03-02 12:12:45+00:00,18C
7,QTR8203,2019-03-02 14:26:20+00:00,18C
8,AZA74F,2019-03-02 15:25:00+00:00,18R
9,AZA108,2019-03-02 09:55:32+00:00,18C
10,VLG8405,2019-03-02 09:22:44+00:00,18R
11,VLG94PB,2019-03-02 21:47:35+00:00,18R
12,VLG2XN,2019-03-02 11:30:57+00:00,18R
13,VLG37LW,2019-03-02 16:53:12+00:00,18R
14,VLG84AS,2019-03-02 20:34:27+00:00,18R
15,IBS3722,2019-03-02 10:13:00+00:00,18C
16,IBS37CG,2019-03-02 21:08:27+00:00,18R
17,VLG83QE,2019-03-02 16:44:32+00:00,18R
18,VLG83KQ,2019-03-02 08:30:13+00:00,18C
19,SAS1549,2019-03-02 16:22:06+00:00,18R
20,SAS2551,2019-03-02 08:36:24+00:00,18C
21,AEA1093,2019-03-02 16:39:24+00:00,18R
22,AEA1091,2019-03-02 08:45:41+00:00,18R
23,SLM994,2019-03-02 12:36:23+00:00,18C
24,VLG2WE,2019-03-02 21:23:04+00:00,18R
25,VLG6292,2019-03-02 12:33:40+00:00,18R
26,AFR57GU,2019-03-02 08:25:05+00:00,18C
27,AFR1692,2019-03-02 07:42:09+00:00,18R
28,AFR49HX,2019-03-02 12:28:25+00:00,18R
29,AFR94NU,2019-03-02 11:53:18+00:00,18R
30,AFR24QR,2019-03-02 18:17:32+00:00,18R
31,AFR74AN,2019-03-02 12:45:04+00:00,18C
32,TAP668,2019-03-02 21:04:45+00:00,18R
33,AFR124H,2019-03-02 07:43:43+00:00,18R
34,BCS6724,2019-03-02 09:49:59+00:00,18R
35,BCS6730,2019-03-02 10:44:59+00:00,18R
36,BCS1238,2019-03-02 04:26:56+00:00,18R
37,DLH1HK,2019-03-02 13:11:28+00:00,18R
38,DLH1HN,2019-03-02 16:35:52+00:00,18R
39,DLH7EE,2019-03-02 09:19:45+00:00,18R
40,DLH9MR,2019-03-02 20:49:46+00:00,18R
41,DLH2TY,2019-03-02 09:21:20+00:00,18R
42,DLH4TF,2019-03-02 15:29:23+00:00,18R
43,DLH2UV,2019-03-02 12:34:47+00:00,18C
44,DLH8YT,2019-03-02 21:20:28+00:00,18R
45,EFD3P,2019-03-02 10:06:51+00:00,22
46,BAW446,2019-03-02 15:14:27+00:00,18R
47,BAW440,2019-03-02 17:56:49+00:00,18R
48,BAW49E,2019-03-02 11:58:56+00:00,18R
49,BAW442,2019-03-02 18:44:30+00:00,18R
50,EZY42AF,2019-03-02 13:47:18+00:00,18R
51,EZY15QU,2019-03-02 10:52:09+00:00,18R
52,BAW2758,2019-03-02 09:08:04+00:00,18R
53,BAW78AM,2019-03-02 14:02:15+00:00,18R
54,EZY87CX,2019-03-02 09:34:10+00:00,18R
55,EZY85TU,2019-03-02 07:32:34+00:00,18R
56,EZY2159,2019-03-02 15:51:52+00:00,18R
57,BAW430,2019-03-02 09:37:17+00:00,18R
58,EZY42GT,2019-03-02 08:23:41+00:00,18C
59,EZY26AR,2019-03-02 14:28:36+00:00,18R
60,EZY34WG,2019-03-02 08:16:27+00:00,18R
61,EZY64VA,2019-03-02 14:41:31+00:00,18R
62,EZY35AT,2019-03-02 08:04:11+00:00,18R
63,BAW438,2019-03-02 13:50:10+00:00,18R
64,EZY91EU,2019-03-02 12:50:26+00:00,18C
65,CFE9X,2019-03-02 09:03:46+00:00,18R
66,BAW428,2019-03-02 07:48:56+00:00,18R
67,EZY52ZA,2019-03-02 12:32:01+00:00,18C
68,EZY42VJ,2019-03-02 08:00:22+00:00,18R
69,BAW2764,2019-03-02 18:40:31+00:00,18R
70,AFL2192,2019-03-02 20:18:08+00:00,18R
71,AFL2694,2019-03-02 15:01:34+00:00,18C
72,AZG209,2019-03-02 15:43:39+00:00,18R
73,ABW604,2019-03-02 13:40:55+00:00,18R
74,AFL2550,2019-03-02 09:53:10+00:00,18C
75,ABW542,2019-03-02 07:00:36+00:00,18R
76,ABW625,2019-03-02 15:17:02+00:00,18R
77,MOBIL,2019-03-02 07:23:50+00:00,22
78,EZY7932,2019-03-02 17:06:26+00:00,18R
79,EZY7934,2019-03-02 17:19:07+00:00,18R
80,EZY74EG,2019-03-02 18:55:03+00:00,18C
81,EZY16BH,2019-03-02 21:02:21+00:00,18R
82,EZY38YX,2019-03-02 10:08:29+00:00,18C
83,EZY132Y,2019-03-02 16:18:44+00:00,18R
84,EZY23QG,2019-03-02 18:01:39+00:00,18R
85,EZY62DF,2019-03-02 07:10:26+00:00,18R
86,EZY28EZ,2019-03-02 11:13:00+00:00,18R
87,EZY87EF,2019-03-02 18:35:20+00:00,18R
88,EZY3335,2019-03-02 12:46:59+00:00,18C
89,EZY89PA,2019-03-02 07:33:55+00:00,18R
90,OEFMT,2019-03-02 19:31:10+00:00,22
91,EZY27TH,2019-03-02 09:11:08+00:00,18R
92,EZY7944,2019-03-02 16:07:01+00:00,18R
93,EZY75AL,2019-03-02 10:09:57+00:00,18R
94,EZY568F,2019-03-02 08:26:40+00:00,18C
95,EZY27BA,2019-03-02 10:41:14+00:00,18R
96,EZY43CA,2019-03-02 08:02:41+00:00,18C
97,EZY31RT,2019-03-02 07:48:42+00:00,18C
98,EZY67RQ,2019-03-02 14:47:01+00:00,18C
99,EZY68XA,2019-03-02 10:20:14+00:00,18C
100,EZY7998,2019-03-02 19:46:15+00:00,18R
101,AUA88PR,2019-03-02 07:55:41+00:00,18C
102,EZY23AZ,2019-03-02 07:41:23+00:00,18C
103,EZY41BY,2019-03-02 09:09:29+00:00,18R
104,AUA11Y,2019-03-02 20:54:10+00:00,18R
105,OOXLS,2019-03-02 13:44:41+00:00,22
106,LZB461,2019-03-02 08:03:57+00:00,18C
107,FIN47U,2019-03-02 08:50:16+00:00,18R
108,FIN2XL,2019-03-02 17:08:17+00:00,18R
109,AEE624,2019-03-02 10:14:22+00:00,18C
110,SAS821,2019-03-02 08:57:51+00:00,18R
111,NAX7JA,2019-03-02 11:19:23+00:00,18R
112,KLM642,2019-03-02 05:13:31+00:00,18R
113,KLM736,2019-03-02 08:33:40+00:00,18C
114,KLM48,2019-03-02 05:46:47+00:00,18R
115,KLM174,2019-03-02 05:11:18+00:00,18R
116,KLM602,2019-03-02 07:39:12+00:00,18R
117,KLM686,2019-03-02 13:57:41+00:00,18R
118,KLM24T,2019-03-02 12:18:11+00:00,18C
119,KLM68T,2019-03-02 07:08:41+00:00,18R
