,callsign,stop,ILS_max
0,MSR757,2019-05-16 12:29:29+00:00,36R
1,RAM850W,2019-05-16 15:39:22+00:00,36R
2,MAC121,2019-05-16 19:26:51+00:00,36R
3,KQA116,2019-05-16 13:49:37+00:00,36R
4,QTR8102,2019-05-16 13:37:19+00:00,36C
5,QTR273,2019-05-16 11:27:24+00:00,36R
6,AMX025,2019-05-16 15:13:45+00:00,36R
7,AZA108,2019-05-16 09:09:33+00:00,36R
8,IBS3724,2019-05-16 16:11:21+00:00,36R
9,AEA35UZ,2019-05-16 07:52:25+00:00,36R
10,VLG8378,2019-05-16 07:14:04+00:00,36C
11,VLG73SB,2019-05-16 16:28:18+00:00,36C
12,VLG84AS,2019-05-16 21:00:37+00:00,36C
13,VLG2SQ,2019-05-16 18:27:12+00:00,36C
14,AEA77CZ,2019-05-16 15:33:44+00:00,36R
15,VLG2WE,2019-05-16 19:48:29+00:00,36R
16,VLG6292,2019-05-16 11:20:57+00:00,36R
17,IBS37CG,2019-05-16 20:14:07+00:00,36R
18,VLG83WG,2019-05-16 18:41:59+00:00,36R
19,VLG2XN,2019-05-16 11:12:16+00:00,36C
20,VLG37LW,2019-05-16 16:26:10+00:00,36C
21,SLM994,2019-05-16 07:02:01+00:00,36C
22,VLG83JN,2019-05-16 16:42:59+00:00,36C
23,VLG736H,2019-05-16 13:09:56+00:00,36C
24,VLG6814,2019-05-16 18:53:27+00:00,36R
25,VLG137C,2019-05-16 11:28:00+00:00,36C
26,VLG83KQ,2019-05-16 08:09:23+00:00,36R
27,VLG83HX,2019-05-16 12:46:16+00:00,36R
28,AFR42JJ,2019-05-16 11:47:03+00:00,36R
29,AFR73QB,2019-05-16 17:22:27+00:00,36C
30,AFR21MY,2019-05-16 06:30:30+00:00,36C
31,AFR47DX,2019-05-16 11:35:55+00:00,36C
32,AFR55UU,2019-05-16 15:55:07+00:00,36R
33,TVF47UC,2019-05-16 06:57:14+00:00,36C
34,ADN42L,2019-05-16 07:14:15+00:00,36R
35,EWG7180,2019-05-16 05:50:42+00:00,36R
36,AFR65DR,2019-05-16 15:51:01+00:00,36C
37,AFR73WG,2019-05-16 10:54:53+00:00,36R
38,BCS63A,2019-05-16 13:28:44+00:00,36C
39,EWG7184,2019-05-16 16:49:40+00:00,36R
40,DLH992,2019-05-16 12:50:40+00:00,36R
41,DLH2EU,2019-05-16 18:36:55+00:00,36R
42,DLH1ET,2019-05-16 08:20:06+00:00,36R
43,DLH8PJ,2019-05-16 06:14:57+00:00,36R
44,DLH9JF,2019-05-16 15:37:46+00:00,36R
45,DLH4TV,2019-05-16 19:39:44+00:00,36R
46,DLH1RJ,2019-05-16 08:18:12+00:00,36R
47,DLH8RV,2019-05-16 15:20:21+00:00,36R
48,DLH3KY,2019-05-16 16:30:29+00:00,36R
49,DLH5JF,2019-05-16 07:12:25+00:00,36R
50,DLH7AK,2019-05-16 20:01:16+00:00,36R
51,BCS1446,2019-05-16 02:55:38+00:00,06
52,HHN909,2019-05-16 08:12:28+00:00,36R
53,DIETB,2019-05-16 17:25:50+00:00,36R
54,BAW440,2019-05-16 16:21:55+00:00,36C
55,BAW444,2019-05-16 19:42:01+00:00,36R
56,BAW49E,2019-05-16 12:28:08+00:00,36R
57,BAW2758,2019-05-16 08:10:44+00:00,36R
58,EZY42WF,2019-05-16 17:45:18+00:00,36C
59,BAW430,2019-05-16 08:31:22+00:00,36R
60,BAW78AM,2019-05-16 11:33:03+00:00,36C
61,EZY72VG,2019-05-16 06:25:58+00:00,36R
62,EZY16QR,2019-05-16 06:16:09+00:00,36C
63,EZY69NC,2019-05-16 16:46:45+00:00,36C
64,EZY75EU,2019-05-16 17:02:01+00:00,36C
65,BAW81HM,2019-05-16 16:33:09+00:00,36C
66,EZY7401,2019-05-16 07:16:07+00:00,36C
67,EZY71DC,2019-05-16 18:50:56+00:00,36R
68,BEE9BV,2019-05-16 15:28:46+00:00,36R
69,EZY93CB,2019-05-16 14:59:22+00:00,36R
70,EZY89GA,2019-05-16 15:16:25+00:00,36R
71,BAW438,2019-05-16 13:27:10+00:00,36C
72,BAW432,2019-05-16 15:09:34+00:00,36R
73,CFE78E,2019-05-16 11:31:29+00:00,36C
74,CFE9X,2019-05-16 07:49:00+00:00,36R
75,CFE8WH,2019-05-16 09:01:04+00:00,36C
76,CFE8453,2019-05-16 13:50:15+00:00,36C
77,EZY96YG,2019-05-16 16:37:15+00:00,36C
78,EZY16NY,2019-05-16 19:24:55+00:00,36R
79,EZY74ZT,2019-05-16 07:19:27+00:00,36C
80,EZY58MZ,2019-05-16 18:57:52+00:00,36R
81,EZY26EY,2019-05-16 11:07:27+00:00,36C
82,EXS205,2019-05-16 17:15:58+00:00,36C
83,EZY26KR,2019-05-16 07:29:44+00:00,36C
84,EZY83JF,2019-05-16 16:40:35+00:00,36C
85,BAW442,2019-05-16 18:34:54+00:00,36R
86,EZY29LQ,2019-05-16 13:21:46+00:00,36C
87,EZY23JC,2019-05-16 10:34:05+00:00,36R
88,EZY82TU,2019-05-16 19:09:37+00:00,36R
89,EZY2157,2019-05-16 10:26:18+00:00,36R
90,EZY46AK,2019-05-16 06:21:48+00:00,36C
91,CFE9769,2019-05-16 13:31:10+00:00,36C
92,EZY21GE,2019-05-16 19:18:52+00:00,36R
93,EZY79EZ,2019-05-16 13:34:08+00:00,36C
94,BAW428,2019-05-16 06:58:56+00:00,36R
95,EZY65WT,2019-05-16 07:39:11+00:00,36R
96,EZY7405,2019-05-16 19:07:44+00:00,36R
97,AFL2694,2019-05-16 15:02:48+00:00,36R
98,AFL2192,2019-05-16 20:17:38+00:00,36R
