,callsign,stop,ILS_max
0,QTR3AU,2020-05-15 11:59:43+00:00,06
1,QTR9YU,2020-05-15 16:25:28+00:00,06
2,AFR17TP,2020-05-15 11:56:01+00:00,06
3,DLH3MM,2020-05-15 07:32:34+00:00,06
4,DLH2KH,2020-05-15 13:26:19+00:00,06
5,DIEMO,2020-05-15 11:34:37+00:00,27
6,BCS1443,2020-05-15 17:49:05+00:00,06
7,BAW430,2020-05-15 08:11:09+00:00,06
8,ABW535,2020-05-15 21:11:12+00:00,18R
9,ABW481,2020-05-15 20:06:02+00:00,18R
10,AFL2192,2020-05-15 19:39:07+00:00,18R
11,SVR3829,2020-05-15 20:56:36+00:00,18R
12,EJU9043,2020-05-15 11:52:28+00:00,06
13,EJU9049,2020-05-15 11:05:49+00:00,06
14,LZB461,2020-05-15 06:46:01+00:00,06
15,FIN47U,2020-05-15 07:41:36+00:00,06
16,KLM898,2020-05-15 08:32:01+00:00,06
17,MPH8142,2020-05-15 05:10:48+00:00,06
18,KLM706,2020-05-15 05:38:30+00:00,06
19,KLM618,2020-05-15 04:44:23+00:00,06
20,KLM194,2020-05-15 04:59:46+00:00,06
21,MPH6142,2020-05-15 18:23:45+00:00,06
22,KLM90Z,2020-05-15 15:31:49+00:00,06
23,KLM20M,2020-05-15 11:54:09+00:00,06
24,PHFJK,2020-05-15 14:28:58+00:00,27
25,KLM38P,2020-05-15 10:31:56+00:00,06
26,KLM18C,2020-05-15 12:38:20+00:00,06
27,KLM856,2020-05-15 03:01:48+00:00,06
28,KLM744,2020-05-15 05:15:04+00:00,06
29,KLM18G,2020-05-15 11:47:22+00:00,06
30,KLM1008,2020-05-15 10:19:03+00:00,06
31,KLM592,2020-05-15 05:03:44+00:00,06
32,FYG61P,2020-05-15 14:09:24+00:00,06
33,KLM876,2020-05-15 03:06:16+00:00,06
34,KLM836,2020-05-15 03:14:48+00:00,06
35,KLM740,2020-05-15 13:00:13+00:00,06
36,KLM96T,2020-05-15 10:26:59+00:00,06
37,KLM36X,2020-05-15 11:18:22+00:00,06
38,KLM1870,2020-05-15 10:17:30+00:00,06
39,KLM946,2020-05-15 11:06:58+00:00,06
40,KLM78M,2020-05-15 11:03:22+00:00,06
41,KLM26Q,2020-05-15 09:58:43+00:00,06
42,KLM32S,2020-05-15 10:54:54+00:00,06
43,KLM94F,2020-05-15 10:51:19+00:00,06
44,KLM1766,2020-05-15 10:45:23+00:00,06
45,KLM758,2020-05-15 05:05:23+00:00,06
46,KLM774,2020-05-15 05:53:27+00:00,06
47,KLM88B,2020-05-15 11:14:21+00:00,06
48,KLM1856,2020-05-15 10:53:13+00:00,06
49,KLM48V,2020-05-15 10:59:08+00:00,06
50,KLM86E,2020-05-15 11:11:04+00:00,06
51,KLM1278,2020-05-15 11:23:28+00:00,06
52,KLM40Z,2020-05-15 10:36:26+00:00,06
53,ZXP24,2020-05-15 09:43:01+00:00,06
54,KLM646,2020-05-15 06:56:00+00:00,06
55,KLM86,2020-05-15 06:00:21+00:00,06
56,NJE760C,2020-05-15 13:08:11+00:00,06
57,SWR724,2020-05-15 06:31:14+00:00,06
58,THY6125,2020-05-15 07:38:41+00:00,06
59,EIN60A,2020-05-15 06:26:02+00:00,06
60,RYR19CT,2020-05-15 15:44:25+00:00,06
61,BCS21G,2020-05-15 03:04:25+00:00,06
62,LWG1202,2020-05-15 11:58:07+00:00,06
63,ATG6629,2020-05-15 16:31:22+00:00,06
64,BRU867,2020-05-15 09:30:55+00:00,06
65,TGZ651,2020-05-15 09:42:28+00:00,06
66,KAL9925,2020-05-15 16:43:09+00:00,06
67,KAL8501,2020-05-15 15:47:49+00:00,06
68,CSN455,2020-05-15 03:46:45+00:00,06
69,CKK205,2020-05-15 14:06:19+00:00,06
70,CSN451,2020-05-15 05:27:22+00:00,06
71,CPA3165,2020-05-15 08:25:25+00:00,06
72,CPA271,2020-05-15 04:24:20+00:00,06
73,CAO1037,2020-05-15 07:11:34+00:00,06
74,CXA8897,2020-05-15 12:47:50+00:00,06
75,CSN5203,2020-05-15 05:08:56+00:00,06
76,GCR7717,2020-05-15 05:23:32+00:00,06
77,CHH739,2020-05-15 17:57:33+00:00,06
78,CSN345,2020-05-15 09:18:43+00:00,06
79,CES771,2020-05-15 07:27:55+00:00,06
80,UAE9257,2020-05-15 14:27:04+00:00,06
81,ETD48S,2020-05-15 11:25:45+00:00,06
82,CAL073,2020-05-15 05:13:21+00:00,06
83,GIA088,2020-05-15 06:04:25+00:00,06
84,DAL134,2020-05-15 05:20:11+00:00,06
85,UAL2786,2020-05-15 06:43:37+00:00,06
86,TPA4047,2020-05-15 10:14:54+00:00,06
87,AMX025,2020-05-15 14:03:50+00:00,06
88,UAL70,2020-05-15 05:36:22+00:00,06
89,LCO1508,2020-05-15 13:04:20+00:00,06
90,DAL72,2020-05-15 05:48:11+00:00,06
91,ACA7212,2020-05-15 18:56:08+00:00,06
